Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;12
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;9
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Educación superior;2023;20
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Educación superior;2022;19
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Total;Educación superior;2021;18
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Total;2023;34
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Total;2022;32
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Total;2021;28
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación primaria e inferior;2023;6
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación primaria e inferior;2022;7
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación primaria e inferior;2021;6
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;12
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;13
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;12
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;9
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;5
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación superior;2023;7
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación superior;2022;5
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Hombres;Educación superior;2021;5
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Total;2023;26
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Total;2022;28
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Total;2021;28
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación primaria e inferior;2023;7
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación primaria e inferior;2022;8
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación primaria e inferior;2021;10
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;1
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;1
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;1
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;5
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;5
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;4
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación superior;2023;13
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación superior;2022;14
49 Zamora;49002 Abezames;4900201001 Abezames sección 01001;Mujeres;Educación superior;2021;13
49 Zamora;49003 Alcañices;;Total;Total;2023;1.001
49 Zamora;49003 Alcañices;;Total;Total;2022;987
49 Zamora;49003 Alcañices;;Total;Total;2021;987
49 Zamora;49003 Alcañices;;Total;Educación primaria e inferior;2023;242
49 Zamora;49003 Alcañices;;Total;Educación primaria e inferior;2022;249
49 Zamora;49003 Alcañices;;Total;Educación primaria e inferior;2021;263
49 Zamora;49003 Alcañices;;Total;Primera etapa de Educación Secundaria y similar;2023;377
49 Zamora;49003 Alcañices;;Total;Primera etapa de Educación Secundaria y similar;2022;373
