Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Educación primaria e inferior;2022;55
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Educación primaria e inferior;2021;58
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;48
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;48
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;50
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;19
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;21
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Educación superior;2023;30
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Educación superior;2022;35
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Total;Educación superior;2021;32
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Total;2023;77
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Total;2022;82
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Total;2021;84
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación primaria e inferior;2023;20
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación primaria e inferior;2022;22
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Educación primaria e inferior;2021;23
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;28
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;28
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;30
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;12
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;12
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;13
