Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Educación primaria e inferior;2021;43
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;103
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;107
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;111
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;41
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;40
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;42
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Educación superior;2023;44
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Educación superior;2022;44
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Hombres;Educación superior;2021;41
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Total;2023;198
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Total;2022;205
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Total;2021;211
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación primaria e inferior;2023;34
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación primaria e inferior;2022;37
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación primaria e inferior;2021;42
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;86
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;91
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;91
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;21
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;23
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;31
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación superior;2023;57
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación superior;2022;54
40 Segovia;40073 Escalona del Prado;4007301001 Escalona del Prado sección 01001;Mujeres;Educación superior;2021;47
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Total;2023;258
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Total;2022;265
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Total;2021;270
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación primaria e inferior;2023;37
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación primaria e inferior;2022;39
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación primaria e inferior;2021;44
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Primera etapa de Educación Secundaria y similar;2023;117
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Primera etapa de Educación Secundaria y similar;2022;123
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Primera etapa de Educación Secundaria y similar;2021;127
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;46
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;47
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;47
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación superior;2023;58
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación superior;2022;56
40 Segovia;40074 Escarabajosa de Cabezas;;Total;Educación superior;2021;52
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Total;2023;142
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Total;2022;144
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Total;2021;148
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación primaria e inferior;2023;16
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación primaria e inferior;2022;16
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación primaria e inferior;2021;20
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Primera etapa de Educación Secundaria y similar;2023;69
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Primera etapa de Educación Secundaria y similar;2022;72
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Primera etapa de Educación Secundaria y similar;2021;74
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;28
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;29
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación superior;2023;29
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;;Hombres;Educación superior;2021;25
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Total;2023;116
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Total;2022;121
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Total;2021;122
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación primaria e inferior;2023;21
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación primaria e inferior;2022;23
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación primaria e inferior;2021;24
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;48
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;51
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;53
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;19
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;18
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación superior;2023;29
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;;Mujeres;Educación superior;2021;27
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Total;2023;258
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Total;2022;265
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Total;2021;270
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación primaria e inferior;2023;37
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación primaria e inferior;2022;39
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación primaria e inferior;2021;44
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;117
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;123
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;127
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;46
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;47
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;47
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación superior;2023;58
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación superior;2022;56
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Total;Educación superior;2021;52
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Total;2023;142
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Total;2022;144
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Total;2021;148
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación primaria e inferior;2023;16
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación primaria e inferior;2022;16
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación primaria e inferior;2021;20
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;69
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;72
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;74
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;28
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;29
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación superior;2023;29
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Hombres;Educación superior;2021;25
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Total;2023;116
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Total;2022;121
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Total;2021;122
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación primaria e inferior;2023;21
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación primaria e inferior;2022;23
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación primaria e inferior;2021;24
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;48
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;51
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;53
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;19
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;18
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación superior;2023;29
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación superior;2022;28
40 Segovia;40074 Escarabajosa de Cabezas;4007401001 Escarabajosa de Cabezas sección 01001;Mujeres;Educación superior;2021;27
40 Segovia;40075 Escobar de Polendos;;Total;Total;2023;163
40 Segovia;40075 Escobar de Polendos;;Total;Total;2022;160
40 Segovia;40075 Escobar de Polendos;;Total;Total;2021;150
40 Segovia;40075 Escobar de Polendos;;Total;Educación primaria e inferior;2023;20
40 Segovia;40075 Escobar de Polendos;;Total;Educación primaria e inferior;2022;23
40 Segovia;40075 Escobar de Polendos;;Total;Educación primaria e inferior;2021;18
40 Segovia;40075 Escobar de Polendos;;Total;Primera etapa de Educación Secundaria y similar;2023;47
40 Segovia;40075 Escobar de Polendos;;Total;Primera etapa de Educación Secundaria y similar;2022;45
40 Segovia;40075 Escobar de Polendos;;Total;Primera etapa de Educación Secundaria y similar;2021;41
40 Segovia;40075 Escobar de Polendos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;33
40 Segovia;40075 Escobar de Polendos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;34
40 Segovia;40075 Escobar de Polendos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
40 Segovia;40075 Escobar de Polendos;;Total;Educación superior;2023;63
40 Segovia;40075 Escobar de Polendos;;Total;Educación superior;2022;58
40 Segovia;40075 Escobar de Polendos;;Total;Educación superior;2021;57
40 Segovia;40075 Escobar de Polendos;;Hombres;Total;2023;93
40 Segovia;40075 Escobar de Polendos;;Hombres;Total;2022;92
40 Segovia;40075 Escobar de Polendos;;Hombres;Total;2021;85
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación primaria e inferior;2023;11
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación primaria e inferior;2022;13
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación primaria e inferior;2021;10
40 Segovia;40075 Escobar de Polendos;;Hombres;Primera etapa de Educación Secundaria y similar;2023;22
40 Segovia;40075 Escobar de Polendos;;Hombres;Primera etapa de Educación Secundaria y similar;2022;20
40 Segovia;40075 Escobar de Polendos;;Hombres;Primera etapa de Educación Secundaria y similar;2021;17
40 Segovia;40075 Escobar de Polendos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;22
40 Segovia;40075 Escobar de Polendos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;24
40 Segovia;40075 Escobar de Polendos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;23
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación superior;2023;38
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación superior;2022;35
40 Segovia;40075 Escobar de Polendos;;Hombres;Educación superior;2021;35
40 Segovia;40075 Escobar de Polendos;;Mujeres;Total;2023;70
40 Segovia;40075 Escobar de Polendos;;Mujeres;Total;2022;68
40 Segovia;40075 Escobar de Polendos;;Mujeres;Total;2021;65
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación primaria e inferior;2023;9
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación primaria e inferior;2022;10
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación primaria e inferior;2021;8
40 Segovia;40075 Escobar de Polendos;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;25
40 Segovia;40075 Escobar de Polendos;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;25
40 Segovia;40075 Escobar de Polendos;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;24
40 Segovia;40075 Escobar de Polendos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;11
40 Segovia;40075 Escobar de Polendos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
40 Segovia;40075 Escobar de Polendos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;11
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación superior;2023;25
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación superior;2022;23
40 Segovia;40075 Escobar de Polendos;;Mujeres;Educación superior;2021;22
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Total;2023;163
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Total;2022;160
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Total;2021;150
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación primaria e inferior;2023;20
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación primaria e inferior;2022;23
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación primaria e inferior;2021;18
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;47
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;45
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;41
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;33
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;34
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación superior;2023;63
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación superior;2022;58
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Total;Educación superior;2021;57
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Total;2023;93
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Total;2022;92
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Total;2021;85
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación primaria e inferior;2023;11
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación primaria e inferior;2022;13
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación primaria e inferior;2021;10
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;22
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;20
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;17
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;22
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;24
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;23
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación superior;2023;38
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación superior;2022;35
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Hombres;Educación superior;2021;35
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Total;2023;70
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Total;2022;68
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Total;2021;65
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación primaria e inferior;2023;9
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación primaria e inferior;2022;10
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación primaria e inferior;2021;8
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;25
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;25
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;24
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;11
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;11
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación superior;2023;25
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación superior;2022;23
40 Segovia;40075 Escobar de Polendos;4007501001 Escobar de Polendos sección 01001;Mujeres;Educación superior;2021;22
40 Segovia;40076 Espinar, El;;Total;Total;2023;8.318
40 Segovia;40076 Espinar, El;;Total;Total;2022;8.097
40 Segovia;40076 Espinar, El;;Total;Total;2021;7.970
40 Segovia;40076 Espinar, El;;Total;Educación primaria e inferior;2023;1.162
40 Segovia;40076 Espinar, El;;Total;Educación primaria e inferior;2022;1.153
40 Segovia;40076 Espinar, El;;Total;Educación primaria e inferior;2021;1.229
40 Segovia;40076 Espinar, El;;Total;Primera etapa de Educación Secundaria y similar;2023;2.337
40 Segovia;40076 Espinar, El;;Total;Primera etapa de Educación Secundaria y similar;2022;2.293
40 Segovia;40076 Espinar, El;;Total;Primera etapa de Educación Secundaria y similar;2021;2.244
40 Segovia;40076 Espinar, El;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;2.086
40 Segovia;40076 Espinar, El;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;2.017
40 Segovia;40076 Espinar, El;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;1.950
40 Segovia;40076 Espinar, El;;Total;Educación superior;2023;2.733
40 Segovia;40076 Espinar, El;;Total;Educación superior;2022;2.634
40 Segovia;40076 Espinar, El;;Total;Educación superior;2021;2.547
40 Segovia;40076 Espinar, El;;Hombres;Total;2023;4.172
40 Segovia;40076 Espinar, El;;Hombres;Total;2022;4.076
40 Segovia;40076 Espinar, El;;Hombres;Total;2021;4.016
40 Segovia;40076 Espinar, El;;Hombres;Educación primaria e inferior;2023;513
40 Segovia;40076 Espinar, El;;Hombres;Educación primaria e inferior;2022;504
40 Segovia;40076 Espinar, El;;Hombres;Educación primaria e inferior;2021;555
40 Segovia;40076 Espinar, El;;Hombres;Primera etapa de Educación Secundaria y similar;2023;1.334
40 Segovia;40076 Espinar, El;;Hombres;Primera etapa de Educación Secundaria y similar;2022;1.305
40 Segovia;40076 Espinar, El;;Hombres;Primera etapa de Educación Secundaria y similar;2021;1.262
40 Segovia;40076 Espinar, El;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;1.049
40 Segovia;40076 Espinar, El;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;1.031
40 Segovia;40076 Espinar, El;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;994
40 Segovia;40076 Espinar, El;;Hombres;Educación superior;2023;1.276
40 Segovia;40076 Espinar, El;;Hombres;Educación superior;2022;1.236
40 Segovia;40076 Espinar, El;;Hombres;Educación superior;2021;1.205
40 Segovia;40076 Espinar, El;;Mujeres;Total;2023;4.146
40 Segovia;40076 Espinar, El;;Mujeres;Total;2022;4.021
40 Segovia;40076 Espinar, El;;Mujeres;Total;2021;3.954
40 Segovia;40076 Espinar, El;;Mujeres;Educación primaria e inferior;2023;649
40 Segovia;40076 Espinar, El;;Mujeres;Educación primaria e inferior;2022;649
40 Segovia;40076 Espinar, El;;Mujeres;Educación primaria e inferior;2021;674
40 Segovia;40076 Espinar, El;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;1.003
40 Segovia;40076 Espinar, El;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;988
40 Segovia;40076 Espinar, El;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;982
40 Segovia;40076 Espinar, El;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;1.037
40 Segovia;40076 Espinar, El;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;986
40 Segovia;40076 Espinar, El;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;956
40 Segovia;40076 Espinar, El;;Mujeres;Educación superior;2023;1.457
40 Segovia;40076 Espinar, El;;Mujeres;Educación superior;2022;1.398
40 Segovia;40076 Espinar, El;;Mujeres;Educación superior;2021;1.342
40 Segovia;40076 Espinar, El;4007601001 Espinar, El sección 01001;Total;Total;2023;1.423
