Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Hombres;Educación superior;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Hombres;Educación superior;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Hombres;Educación superior;2021;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Total;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Total;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Total;2021;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación primaria e inferior;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación primaria e inferior;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación primaria e inferior;2021;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación superior;2023;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación superior;2022;.
34 Palencia;34001 Abarca de Campos;3400101001 Abarca de Campos sección 01001;Mujeres;Educación superior;2021;.
34 Palencia;34003 Abia de las Torres;;Total;Total;2023;153
34 Palencia;34003 Abia de las Torres;;Total;Total;2022;161
34 Palencia;34003 Abia de las Torres;;Total;Total;2021;157
34 Palencia;34003 Abia de las Torres;;Total;Educación primaria e inferior;2023;24
34 Palencia;34003 Abia de las Torres;;Total;Educación primaria e inferior;2022;27
34 Palencia;34003 Abia de las Torres;;Total;Educación primaria e inferior;2021;26
34 Palencia;34003 Abia de las Torres;;Total;Primera etapa de Educación Secundaria y similar;2023;38
