Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
42 Soria;;;Total;Total;2023;78.834
42 Soria;;;Total;Total;2022;77.806
42 Soria;;;Total;Total;2021;78.073
42 Soria;;;Total;Educación primaria e inferior;2023;13.995
42 Soria;;;Total;Educación primaria e inferior;2022;14.358
42 Soria;;;Total;Educación primaria e inferior;2021;15.227
42 Soria;;;Total;Primera etapa de Educación Secundaria y similar;2023;23.292
42 Soria;;;Total;Primera etapa de Educación Secundaria y similar;2022;23.136
42 Soria;;;Total;Primera etapa de Educación Secundaria y similar;2021;23.221
42 Soria;;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;16.365
42 Soria;;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;15.885
42 Soria;;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15.773
42 Soria;;;Total;Educación superior;2023;25.182
42 Soria;;;Total;Educación superior;2022;24.427
42 Soria;;;Total;Educación superior;2021;23.852
42 Soria;;;Hombres;Total;2023;39.883
42 Soria;;;Hombres;Total;2022;39.329
42 Soria;;;Hombres;Total;2021;39.440
42 Soria;;;Hombres;Educación primaria e inferior;2023;6.461
42 Soria;;;Hombres;Educación primaria e inferior;2022;6.533
42 Soria;;;Hombres;Educación primaria e inferior;2021;6.905
42 Soria;;;Hombres;Primera etapa de Educación Secundaria y similar;2023;13.372
42 Soria;;;Hombres;Primera etapa de Educación Secundaria y similar;2022;13.295
42 Soria;;;Hombres;Primera etapa de Educación Secundaria y similar;2021;13.357
42 Soria;;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;8.842
42 Soria;;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;8.647
42 Soria;;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8.596
42 Soria;;;Hombres;Educación superior;2023;11.208
42 Soria;;;Hombres;Educación superior;2022;10.854
42 Soria;;;Hombres;Educación superior;2021;10.582
42 Soria;;;Mujeres;Total;2023;38.951
42 Soria;;;Mujeres;Total;2022;38.477
42 Soria;;;Mujeres;Total;2021;38.633
42 Soria;;;Mujeres;Educación primaria e inferior;2023;7.534
42 Soria;;;Mujeres;Educación primaria e inferior;2022;7.825
42 Soria;;;Mujeres;Educación primaria e inferior;2021;8.322
42 Soria;;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;9.920
42 Soria;;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;9.841
42 Soria;;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;9.864
42 Soria;;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;7.523
42 Soria;;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7.238
42 Soria;;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;7.177
42 Soria;;;Mujeres;Educación superior;2023;13.974
42 Soria;;;Mujeres;Educación superior;2022;13.573
42 Soria;;;Mujeres;Educación superior;2021;13.270
42 Soria;42001 Abejar;;Total;Total;2023;324
42 Soria;42001 Abejar;;Total;Total;2022;250
42 Soria;42001 Abejar;;Total;Total;2021;254
42 Soria;42001 Abejar;;Total;Educación primaria e inferior;2023;81
42 Soria;42001 Abejar;;Total;Educación primaria e inferior;2022;72
42 Soria;42001 Abejar;;Total;Educación primaria e inferior;2021;75
42 Soria;42001 Abejar;;Total;Primera etapa de Educación Secundaria y similar;2023;117
42 Soria;42001 Abejar;;Total;Primera etapa de Educación Secundaria y similar;2022;87
42 Soria;42001 Abejar;;Total;Primera etapa de Educación Secundaria y similar;2021;87
42 Soria;42001 Abejar;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;71
42 Soria;42001 Abejar;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;49
42 Soria;42001 Abejar;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;51
42 Soria;42001 Abejar;;Total;Educación superior;2023;55
42 Soria;42001 Abejar;;Total;Educación superior;2022;42
42 Soria;42001 Abejar;;Total;Educación superior;2021;41
42 Soria;42001 Abejar;;Hombres;Total;2023;160
42 Soria;42001 Abejar;;Hombres;Total;2022;132
42 Soria;42001 Abejar;;Hombres;Total;2021;134
42 Soria;42001 Abejar;;Hombres;Educación primaria e inferior;2023;42
42 Soria;42001 Abejar;;Hombres;Educación primaria e inferior;2022;38
42 Soria;42001 Abejar;;Hombres;Educación primaria e inferior;2021;38
42 Soria;42001 Abejar;;Hombres;Primera etapa de Educación Secundaria y similar;2023;57
42 Soria;42001 Abejar;;Hombres;Primera etapa de Educación Secundaria y similar;2022;47
42 Soria;42001 Abejar;;Hombres;Primera etapa de Educación Secundaria y similar;2021;46
42 Soria;42001 Abejar;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;36
42 Soria;42001 Abejar;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;30
42 Soria;42001 Abejar;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
42 Soria;42001 Abejar;;Hombres;Educación superior;2023;25
42 Soria;42001 Abejar;;Hombres;Educación superior;2022;17
42 Soria;42001 Abejar;;Hombres;Educación superior;2021;16
42 Soria;42001 Abejar;;Mujeres;Total;2023;164
42 Soria;42001 Abejar;;Mujeres;Total;2022;118
42 Soria;42001 Abejar;;Mujeres;Total;2021;120
42 Soria;42001 Abejar;;Mujeres;Educación primaria e inferior;2023;39
42 Soria;42001 Abejar;;Mujeres;Educación primaria e inferior;2022;34
42 Soria;42001 Abejar;;Mujeres;Educación primaria e inferior;2021;37
42 Soria;42001 Abejar;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;60
42 Soria;42001 Abejar;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;40
42 Soria;42001 Abejar;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;41
42 Soria;42001 Abejar;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;35
42 Soria;42001 Abejar;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;19
42 Soria;42001 Abejar;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;17
42 Soria;42001 Abejar;;Mujeres;Educación superior;2023;30
42 Soria;42001 Abejar;;Mujeres;Educación superior;2022;25
42 Soria;42001 Abejar;;Mujeres;Educación superior;2021;25
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Total;2023;324
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Total;2022;250
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Total;2021;254
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación primaria e inferior;2023;81
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación primaria e inferior;2022;72
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación primaria e inferior;2021;75
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;117
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;87
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;87
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;71
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;49
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;51
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación superior;2023;55
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación superior;2022;42
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Total;Educación superior;2021;41
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Total;2023;160
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Total;2022;132
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Total;2021;134
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación primaria e inferior;2023;42
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación primaria e inferior;2022;38
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación primaria e inferior;2021;38
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;57
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;47
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;46
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;36
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;30
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación superior;2023;25
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación superior;2022;17
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Hombres;Educación superior;2021;16
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Total;2023;164
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Total;2022;118
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Total;2021;120
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación primaria e inferior;2023;39
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación primaria e inferior;2022;34
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación primaria e inferior;2021;37
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;60
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;40
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;41
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;35
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;19
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;17
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación superior;2023;30
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación superior;2022;25
42 Soria;42001 Abejar;4200101001 Abejar sección 01001;Mujeres;Educación superior;2021;25
42 Soria;42003 Adradas;;Total;Total;2023;67
42 Soria;42003 Adradas;;Total;Total;2022;64
42 Soria;42003 Adradas;;Total;Total;2021;62
42 Soria;42003 Adradas;;Total;Educación primaria e inferior;2023;7
42 Soria;42003 Adradas;;Total;Educación primaria e inferior;2022;6
42 Soria;42003 Adradas;;Total;Educación primaria e inferior;2021;7
42 Soria;42003 Adradas;;Total;Primera etapa de Educación Secundaria y similar;2023;20
42 Soria;42003 Adradas;;Total;Primera etapa de Educación Secundaria y similar;2022;18
42 Soria;42003 Adradas;;Total;Primera etapa de Educación Secundaria y similar;2021;18
42 Soria;42003 Adradas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;13
42 Soria;42003 Adradas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;14
42 Soria;42003 Adradas;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;14
42 Soria;42003 Adradas;;Total;Educación superior;2023;27
42 Soria;42003 Adradas;;Total;Educación superior;2022;26
42 Soria;42003 Adradas;;Total;Educación superior;2021;23
42 Soria;42003 Adradas;;Hombres;Total;2023;40
42 Soria;42003 Adradas;;Hombres;Total;2022;38
42 Soria;42003 Adradas;;Hombres;Total;2021;34
42 Soria;42003 Adradas;;Hombres;Educación primaria e inferior;2023;2
42 Soria;42003 Adradas;;Hombres;Educación primaria e inferior;2022;1
42 Soria;42003 Adradas;;Hombres;Educación primaria e inferior;2021;1
42 Soria;42003 Adradas;;Hombres;Primera etapa de Educación Secundaria y similar;2023;12
42 Soria;42003 Adradas;;Hombres;Primera etapa de Educación Secundaria y similar;2022;11
42 Soria;42003 Adradas;;Hombres;Primera etapa de Educación Secundaria y similar;2021;12
42 Soria;42003 Adradas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
42 Soria;42003 Adradas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;11
42 Soria;42003 Adradas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;10
42 Soria;42003 Adradas;;Hombres;Educación superior;2023;16
42 Soria;42003 Adradas;;Hombres;Educación superior;2022;15
42 Soria;42003 Adradas;;Hombres;Educación superior;2021;11
42 Soria;42003 Adradas;;Mujeres;Total;2023;27
42 Soria;42003 Adradas;;Mujeres;Total;2022;26
42 Soria;42003 Adradas;;Mujeres;Total;2021;28
42 Soria;42003 Adradas;;Mujeres;Educación primaria e inferior;2023;5
42 Soria;42003 Adradas;;Mujeres;Educación primaria e inferior;2022;5
42 Soria;42003 Adradas;;Mujeres;Educación primaria e inferior;2021;6
42 Soria;42003 Adradas;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;8
42 Soria;42003 Adradas;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;7
42 Soria;42003 Adradas;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;6
42 Soria;42003 Adradas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;3
42 Soria;42003 Adradas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;3
42 Soria;42003 Adradas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;4
42 Soria;42003 Adradas;;Mujeres;Educación superior;2023;11
42 Soria;42003 Adradas;;Mujeres;Educación superior;2022;11
42 Soria;42003 Adradas;;Mujeres;Educación superior;2021;12
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2023;67
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2022;64
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2021;62
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación primaria e inferior;2023;7
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación primaria e inferior;2022;6
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación primaria e inferior;2021;7
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;20
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;18
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;18
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;13
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;14
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;14
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación superior;2023;27
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación superior;2022;26
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Educación superior;2021;23
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2023;40
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2022;38
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2021;34
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación primaria e inferior;2023;2
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación primaria e inferior;2022;1
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación primaria e inferior;2021;1
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;12
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;11
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;12
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;11
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;10
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación superior;2023;16
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación superior;2022;15
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Educación superior;2021;11
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2023;27
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2022;26
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2021;28
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación primaria e inferior;2023;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación primaria e inferior;2022;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación primaria e inferior;2021;6
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;8
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;7
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;6
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;3
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;3
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación superior;2023;11
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación superior;2022;11
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Educación superior;2021;12
42 Soria;42004 Ágreda;;Total;Total;2023;2.650
42 Soria;42004 Ágreda;;Total;Total;2022;2.606
42 Soria;42004 Ágreda;;Total;Total;2021;2.615
42 Soria;42004 Ágreda;;Total;Educación primaria e inferior;2023;589
42 Soria;42004 Ágreda;;Total;Educación primaria e inferior;2022;609
42 Soria;42004 Ágreda;;Total;Educación primaria e inferior;2021;635
42 Soria;42004 Ágreda;;Total;Primera etapa de Educación Secundaria y similar;2023;909
42 Soria;42004 Ágreda;;Total;Primera etapa de Educación Secundaria y similar;2022;900
42 Soria;42004 Ágreda;;Total;Primera etapa de Educación Secundaria y similar;2021;896
42 Soria;42004 Ágreda;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;485
42 Soria;42004 Ágreda;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;457
42 Soria;42004 Ágreda;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;457
42 Soria;42004 Ágreda;;Total;Educación superior;2023;667
42 Soria;42004 Ágreda;;Total;Educación superior;2022;640
42 Soria;42004 Ágreda;;Total;Educación superior;2021;627
42 Soria;42004 Ágreda;;Hombres;Total;2023;1.351
42 Soria;42004 Ágreda;;Hombres;Total;2022;1.329
42 Soria;42004 Ágreda;;Hombres;Total;2021;1.332
42 Soria;42004 Ágreda;;Hombres;Educación primaria e inferior;2023;282
42 Soria;42004 Ágreda;;Hombres;Educación primaria e inferior;2022;293
42 Soria;42004 Ágreda;;Hombres;Educación primaria e inferior;2021;306
42 Soria;42004 Ágreda;;Hombres;Primera etapa de Educación Secundaria y similar;2023;524
42 Soria;42004 Ágreda;;Hombres;Primera etapa de Educación Secundaria y similar;2022;516
42 Soria;42004 Ágreda;;Hombres;Primera etapa de Educación Secundaria y similar;2021;519
42 Soria;42004 Ágreda;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;267
42 Soria;42004 Ágreda;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;256
42 Soria;42004 Ágreda;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;246
42 Soria;42004 Ágreda;;Hombres;Educación superior;2023;278
42 Soria;42004 Ágreda;;Hombres;Educación superior;2022;264
42 Soria;42004 Ágreda;;Hombres;Educación superior;2021;261
42 Soria;42004 Ágreda;;Mujeres;Total;2023;1.299
42 Soria;42004 Ágreda;;Mujeres;Total;2022;1.277
42 Soria;42004 Ágreda;;Mujeres;Total;2021;1.283
42 Soria;42004 Ágreda;;Mujeres;Educación primaria e inferior;2023;307
42 Soria;42004 Ágreda;;Mujeres;Educación primaria e inferior;2022;316
42 Soria;42004 Ágreda;;Mujeres;Educación primaria e inferior;2021;329
42 Soria;42004 Ágreda;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;385
42 Soria;42004 Ágreda;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;384
42 Soria;42004 Ágreda;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;377
42 Soria;42004 Ágreda;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;218
42 Soria;42004 Ágreda;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;201
42 Soria;42004 Ágreda;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;211
42 Soria;42004 Ágreda;;Mujeres;Educación superior;2023;389
42 Soria;42004 Ágreda;;Mujeres;Educación superior;2022;376
42 Soria;42004 Ágreda;;Mujeres;Educación superior;2021;366
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2023;1.918
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2022;1.898
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Total;2021;1.930
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación primaria e inferior;2023;410
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación primaria e inferior;2022;428
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación primaria e inferior;2021;454
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;671
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;661
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;670
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;353
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;341
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;344
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación superior;2023;484
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación superior;2022;468
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Total;Educación superior;2021;462
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Total;2023;997
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Total;2022;984
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Total;2021;993
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación primaria e inferior;2023;209
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación primaria e inferior;2022;219
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación primaria e inferior;2021;226
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;384
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;377
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;385
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;198
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;194
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;188
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación superior;2023;206
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación superior;2022;194
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Hombres;Educación superior;2021;194
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Total;2023;921
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Total;2022;914
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Total;2021;937
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Educación primaria e inferior;2023;201
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Educación primaria e inferior;2022;209
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Educación primaria e inferior;2021;228
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;287
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;284
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;285
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;155
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;147
42 Soria;42004 Ágreda;4200401001 Ágreda sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;156
