Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2022;30.726
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2021;29.043
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2020;28.967
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2019;28.339
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2018;26.767
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2017;26.880
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2016;26.120
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta neta media por hogar;2015;25.156
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2023;19.686
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2022;18.837
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2021;17.642
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2020;17.531
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2019;17.072
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2018;16.369
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2017;16.031
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2016;15.426
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Media de la renta por unidad de consumo;2015;14.940
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2023;17.850
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2022;17.150
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2021;15.750
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2020;15.750
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2019;15.750
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2018;15.050
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2017;15.050
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2016;13.650
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Mediana de la renta por unidad de consumo;2015;13.650
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2023;16.092
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2022;15.109
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2021;14.045
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2020;13.882
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2019;13.382
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2018;12.901
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2017;12.543
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2016;12.085
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por persona;2015;11.683
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2023;37.360
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2022;36.096
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2021;34.021
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2020;33.749
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2019;32.938
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2018;31.197
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2017;31.136
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2016;30.088
40063 Cuéllar;4006302 Cuéllar distrito 02;4006302004 Cuéllar sección 02004;Renta bruta media por hogar;2015;29.026
40065 Chañe;;;Renta neta media por persona;2023;14.373
40065 Chañe;;;Renta neta media por persona;2022;14.089
40065 Chañe;;;Renta neta media por persona;2021;13.539
40065 Chañe;;;Renta neta media por persona;2020;12.799
40065 Chañe;;;Renta neta media por persona;2019;12.315
40065 Chañe;;;Renta neta media por persona;2018;11.694
40065 Chañe;;;Renta neta media por persona;2017;10.646
40065 Chañe;;;Renta neta media por persona;2016;10.197
40065 Chañe;;;Renta neta media por persona;2015;10.324
40065 Chañe;;;Renta neta media por hogar;2023;41.438
40065 Chañe;;;Renta neta media por hogar;2022;38.347
40065 Chañe;;;Renta neta media por hogar;2021;36.772
40065 Chañe;;;Renta neta media por hogar;2020;34.578
40065 Chañe;;;Renta neta media por hogar;2019;32.950
40065 Chañe;;;Renta neta media por hogar;2018;33.067
40065 Chañe;;;Renta neta media por hogar;2017;30.091
40065 Chañe;;;Renta neta media por hogar;2016;32.909
40065 Chañe;;;Renta neta media por hogar;2015;31.829
40065 Chañe;;;Media de la renta por unidad de consumo;2023;22.877
40065 Chañe;;;Media de la renta por unidad de consumo;2022;21.431
40065 Chañe;;;Media de la renta por unidad de consumo;2021;20.657
40065 Chañe;;;Media de la renta por unidad de consumo;2020;19.572
40065 Chañe;;;Media de la renta por unidad de consumo;2019;18.788
40065 Chañe;;;Media de la renta por unidad de consumo;2018;18.080
40065 Chañe;;;Media de la renta por unidad de consumo;2017;16.577
40065 Chañe;;;Media de la renta por unidad de consumo;2016;16.050
40065 Chañe;;;Media de la renta por unidad de consumo;2015;16.236
40065 Chañe;;;Mediana de la renta por unidad de consumo;2023;19.950
40065 Chañe;;;Mediana de la renta por unidad de consumo;2022;18.550
40065 Chañe;;;Mediana de la renta por unidad de consumo;2021;17.150
40065 Chañe;;;Mediana de la renta por unidad de consumo;2020;16.450
40065 Chañe;;;Mediana de la renta por unidad de consumo;2019;15.750
40065 Chañe;;;Mediana de la renta por unidad de consumo;2018;16.450
40065 Chañe;;;Mediana de la renta por unidad de consumo;2017;14.350
40065 Chañe;;;Mediana de la renta por unidad de consumo;2016;13.650
40065 Chañe;;;Mediana de la renta por unidad de consumo;2015;13.650
40065 Chañe;;;Renta bruta media por persona;2023;18.037
40065 Chañe;;;Renta bruta media por persona;2022;16.883
40065 Chañe;;;Renta bruta media por persona;2021;16.201
40065 Chañe;;;Renta bruta media por persona;2020;15.175
40065 Chañe;;;Renta bruta media por persona;2019;14.659
40065 Chañe;;;Renta bruta media por persona;2018;13.741
40065 Chañe;;;Renta bruta media por persona;2017;12.444
40065 Chañe;;;Renta bruta media por persona;2016;11.891
40065 Chañe;;;Renta bruta media por persona;2015;12.012
40065 Chañe;;;Renta bruta media por hogar;2023;52.002
40065 Chañe;;;Renta bruta media por hogar;2022;45.953
40065 Chañe;;;Renta bruta media por hogar;2021;44.002
40065 Chañe;;;Renta bruta media por hogar;2020;40.996
40065 Chañe;;;Renta bruta media por hogar;2019;39.222
40065 Chañe;;;Renta bruta media por hogar;2018;38.853
40065 Chañe;;;Renta bruta media por hogar;2017;35.173
40065 Chañe;;;Renta bruta media por hogar;2016;38.376
40065 Chañe;;;Renta bruta media por hogar;2015;37.033
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2023;14.373
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2022;14.089
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2021;13.539
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2020;12.799
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2019;12.315
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2018;11.694
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2017;10.646
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2016;10.197
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por persona;2015;10.324
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2023;41.438
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2022;38.347
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2021;36.772
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2020;34.578
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2019;32.950
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2018;33.067
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2017;30.091
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2016;32.909
40065 Chañe;4006501 Chañe distrito 01;;Renta neta media por hogar;2015;31.829
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2023;22.877
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2022;21.431
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2021;20.657
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2020;19.572
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2019;18.788
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2018;18.080
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2017;16.577
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2016;16.050
40065 Chañe;4006501 Chañe distrito 01;;Media de la renta por unidad de consumo;2015;16.236
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2023;19.950
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2022;18.550
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2021;17.150
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2020;16.450
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2019;15.750
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2018;16.450
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2017;14.350
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2016;13.650
40065 Chañe;4006501 Chañe distrito 01;;Mediana de la renta por unidad de consumo;2015;13.650
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2023;18.037
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2022;16.883
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2021;16.201
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2020;15.175
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2019;14.659
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2018;13.741
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2017;12.444
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2016;11.891
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por persona;2015;12.012
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2023;52.002
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2022;45.953
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2021;44.002
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2020;40.996
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2019;39.222
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2018;38.853
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2017;35.173
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2016;38.376
40065 Chañe;4006501 Chañe distrito 01;;Renta bruta media por hogar;2015;37.033
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2023;14.373
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2022;14.089
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2021;13.539
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2020;12.799
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2019;12.315
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2018;11.694
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2017;10.646
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2016;10.197
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por persona;2015;10.324
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2023;41.438
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2022;38.347
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2021;36.772
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2020;34.578
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2019;32.950
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2018;33.067
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2017;30.091
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2016;32.909
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta neta media por hogar;2015;31.829
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2023;22.877
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2022;21.431
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2021;20.657
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2020;19.572
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2019;18.788
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2018;18.080
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2017;16.577
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2016;16.050
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Media de la renta por unidad de consumo;2015;16.236
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2023;19.950
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2022;18.550
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2021;17.150
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2020;16.450
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2019;15.750
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2018;16.450
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2017;14.350
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2016;13.650
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Mediana de la renta por unidad de consumo;2015;13.650
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2023;18.037
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2022;16.883
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2021;16.201
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2020;15.175
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2019;14.659
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2018;13.741
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2017;12.444
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2016;11.891
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por persona;2015;12.012
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2023;52.002
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2022;45.953
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2021;44.002
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2020;40.996
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2019;39.222
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2018;38.853
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2017;35.173
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2016;38.376
40065 Chañe;4006501 Chañe distrito 01;4006501001 Chañe sección 01001;Renta bruta media por hogar;2015;37.033
40068 Domingo García;;;Renta neta media por persona;2023;15.780
40068 Domingo García;;;Renta neta media por persona;2022;14.524
40068 Domingo García;;;Renta neta media por persona;2021;14.786
40068 Domingo García;;;Renta neta media por persona;2020;13.993
40068 Domingo García;;;Renta neta media por persona;2019;.
40068 Domingo García;;;Renta neta media por persona;2018;.
40068 Domingo García;;;Renta neta media por persona;2017;.
40068 Domingo García;;;Renta neta media por persona;2016;.
40068 Domingo García;;;Renta neta media por persona;2015;.
40068 Domingo García;;;Renta neta media por hogar;2023;31.496
40068 Domingo García;;;Renta neta media por hogar;2022;30.053
40068 Domingo García;;;Renta neta media por hogar;2021;28.803
40068 Domingo García;;;Renta neta media por hogar;2020;27.149
40068 Domingo García;;;Renta neta media por hogar;2019;.
40068 Domingo García;;;Renta neta media por hogar;2018;.
40068 Domingo García;;;Renta neta media por hogar;2017;.
40068 Domingo García;;;Renta neta media por hogar;2016;.
40068 Domingo García;;;Renta neta media por hogar;2015;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2023;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2022;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2021;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2020;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2019;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2018;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2017;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2016;.
40068 Domingo García;;;Media de la renta por unidad de consumo;2015;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2023;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2022;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2021;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2020;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2019;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2018;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2017;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2016;.
40068 Domingo García;;;Mediana de la renta por unidad de consumo;2015;.
40068 Domingo García;;;Renta bruta media por persona;2023;18.778
40068 Domingo García;;;Renta bruta media por persona;2022;17.002
40068 Domingo García;;;Renta bruta media por persona;2021;17.469
40068 Domingo García;;;Renta bruta media por persona;2020;16.285
40068 Domingo García;;;Renta bruta media por persona;2019;.
40068 Domingo García;;;Renta bruta media por persona;2018;.
40068 Domingo García;;;Renta bruta media por persona;2017;.
40068 Domingo García;;;Renta bruta media por persona;2016;.
40068 Domingo García;;;Renta bruta media por persona;2015;.
40068 Domingo García;;;Renta bruta media por hogar;2023;37.482
40068 Domingo García;;;Renta bruta media por hogar;2022;35.180
40068 Domingo García;;;Renta bruta media por hogar;2021;34.031
40068 Domingo García;;;Renta bruta media por hogar;2020;31.594
40068 Domingo García;;;Renta bruta media por hogar;2019;.
40068 Domingo García;;;Renta bruta media por hogar;2018;.
40068 Domingo García;;;Renta bruta media por hogar;2017;.
40068 Domingo García;;;Renta bruta media por hogar;2016;.
40068 Domingo García;;;Renta bruta media por hogar;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2023;15.780
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2022;14.524
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2021;14.786
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2020;13.993
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por persona;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2023;31.496
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2022;30.053
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2021;28.803
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2020;27.149
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta neta media por hogar;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2023;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2022;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2021;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2020;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Media de la renta por unidad de consumo;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2023;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2022;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2021;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2020;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Mediana de la renta por unidad de consumo;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2023;18.778
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2022;17.002
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2021;17.469
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2020;16.285
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por persona;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2023;37.482
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2022;35.180
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2021;34.031
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2020;31.594
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2019;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2018;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2017;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2016;.
40068 Domingo García;4006801 Domingo García distrito 01;;Renta bruta media por hogar;2015;.
40068 Domingo García;4006801 Domingo García distrito 01;4006801001 Domingo García sección 01001;Renta neta media por persona;2023;15.780
40068 Domingo García;4006801 Domingo García distrito 01;4006801001 Domingo García sección 01001;Renta neta media por persona;2022;14.524
40068 Domingo García;4006801 Domingo García distrito 01;4006801001 Domingo García sección 01001;Renta neta media por persona;2021;14.786
40068 Domingo García;4006801 Domingo García distrito 01;4006801001 Domingo García sección 01001;Renta neta media por persona;2020;13.993
40068 Domingo García;4006801 Domingo García distrito 01;4006801001 Domingo García sección 01001;Renta neta media por persona;2019;.
