Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2020;22.349
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2019;21.599
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2018;21.602
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2017;20.587
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2016;19.059
09026 Arlanzón;0902601 Arlanzón distrito 01;;Media de la renta por unidad de consumo;2015;18.859
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2023;24.150
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2022;22.050
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2021;21.350
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2020;21.350
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2019;20.650
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2018;20.650
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2017;19.250
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2016;17.500
09026 Arlanzón;0902601 Arlanzón distrito 01;;Mediana de la renta por unidad de consumo;2015;17.850
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2023;23.756
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2022;21.298
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2021;20.973
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2020;20.157
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2019;19.600
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2018;19.536
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2017;18.757
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2016;17.317
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por persona;2015;16.811
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2023;43.173
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2022;40.437
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2021;37.386
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2020;37.013
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2019;35.157
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2018;34.830
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2017;33.530
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2016;31.633
09026 Arlanzón;0902601 Arlanzón distrito 01;;Renta bruta media por hogar;2015;30.421
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2023;19.663
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2022;17.730
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2021;17.456
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2020;16.910
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2019;16.486
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2018;16.398
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2017;15.748
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2016;14.645
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por persona;2015;14.160
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2023;35.736
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2022;33.664
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2021;31.118
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2020;31.052
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2019;29.571
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2018;29.234
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2017;28.152
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2016;26.752
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta neta media por hogar;2015;25.623
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2023;25.963
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2022;24.004
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2021;22.679
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2020;22.349
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2019;21.599
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2018;21.602
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2017;20.587
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2016;19.059
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Media de la renta por unidad de consumo;2015;18.859
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2023;24.150
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2022;22.050
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2021;21.350
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2020;21.350
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2019;20.650
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2018;20.650
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2017;19.250
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2016;17.500
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Mediana de la renta por unidad de consumo;2015;17.850
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2023;23.756
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2022;21.298
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2021;20.973
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2020;20.157
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2019;19.600
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2018;19.536
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2017;18.757
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2016;17.317
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por persona;2015;16.811
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2023;43.173
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2022;40.437
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2021;37.386
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2020;37.013
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2019;35.157
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2018;34.830
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2017;33.530
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2016;31.633
09026 Arlanzón;0902601 Arlanzón distrito 01;0902601001 Arlanzón sección 01001;Renta bruta media por hogar;2015;30.421
09027 Arraya de Oca;;;Renta neta media por persona;2023;16.914
09027 Arraya de Oca;;;Renta neta media por persona;2022;15.831
09027 Arraya de Oca;;;Renta neta media por persona;2021;16.018
09027 Arraya de Oca;;;Renta neta media por persona;2020;14.981
09027 Arraya de Oca;;;Renta neta media por persona;2019;.
09027 Arraya de Oca;;;Renta neta media por persona;2018;.
09027 Arraya de Oca;;;Renta neta media por persona;2017;.
09027 Arraya de Oca;;;Renta neta media por persona;2016;.
09027 Arraya de Oca;;;Renta neta media por persona;2015;.
09027 Arraya de Oca;;;Renta neta media por hogar;2023;32.423
09027 Arraya de Oca;;;Renta neta media por hogar;2022;30.486
09027 Arraya de Oca;;;Renta neta media por hogar;2021;31.350
09027 Arraya de Oca;;;Renta neta media por hogar;2020;29.619
09027 Arraya de Oca;;;Renta neta media por hogar;2019;.
09027 Arraya de Oca;;;Renta neta media por hogar;2018;.
09027 Arraya de Oca;;;Renta neta media por hogar;2017;.
09027 Arraya de Oca;;;Renta neta media por hogar;2016;.
09027 Arraya de Oca;;;Renta neta media por hogar;2015;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;;;Media de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;;;Mediana de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;;;Renta bruta media por persona;2023;20.239
09027 Arraya de Oca;;;Renta bruta media por persona;2022;18.880
09027 Arraya de Oca;;;Renta bruta media por persona;2021;18.988
09027 Arraya de Oca;;;Renta bruta media por persona;2020;17.544
09027 Arraya de Oca;;;Renta bruta media por persona;2019;.
09027 Arraya de Oca;;;Renta bruta media por persona;2018;.
09027 Arraya de Oca;;;Renta bruta media por persona;2017;.
09027 Arraya de Oca;;;Renta bruta media por persona;2016;.
09027 Arraya de Oca;;;Renta bruta media por persona;2015;.
09027 Arraya de Oca;;;Renta bruta media por hogar;2023;38.796
09027 Arraya de Oca;;;Renta bruta media por hogar;2022;36.356
09027 Arraya de Oca;;;Renta bruta media por hogar;2021;37.162
09027 Arraya de Oca;;;Renta bruta media por hogar;2020;34.687
09027 Arraya de Oca;;;Renta bruta media por hogar;2019;.
09027 Arraya de Oca;;;Renta bruta media por hogar;2018;.
09027 Arraya de Oca;;;Renta bruta media por hogar;2017;.
09027 Arraya de Oca;;;Renta bruta media por hogar;2016;.
09027 Arraya de Oca;;;Renta bruta media por hogar;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2023;16.914
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2022;15.831
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2021;16.018
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2020;14.981
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por persona;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2023;32.423
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2022;30.486
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2021;31.350
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2020;29.619
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta neta media por hogar;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Media de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Mediana de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2023;20.239
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2022;18.880
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2021;18.988
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2020;17.544
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por persona;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2023;38.796
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2022;36.356
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2021;37.162
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2020;34.687
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;;Renta bruta media por hogar;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2023;16.914
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2022;15.831
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2021;16.018
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2020;14.981
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por persona;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2023;32.423
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2022;30.486
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2021;31.350
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2020;29.619
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta neta media por hogar;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Media de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2023;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2022;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2021;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2020;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Mediana de la renta por unidad de consumo;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2023;20.239
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2022;18.880
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2021;18.988
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2020;17.544
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por persona;2015;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2023;38.796
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2022;36.356
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2021;37.162
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2020;34.687
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2019;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2018;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2017;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2016;.
09027 Arraya de Oca;0902701 Arraya de Oca distrito 01;0902701001 Arraya de Oca sección 01001;Renta bruta media por hogar;2015;.
09029 Atapuerca;;;Renta neta media por persona;2023;18.475
09029 Atapuerca;;;Renta neta media por persona;2022;17.299
09029 Atapuerca;;;Renta neta media por persona;2021;16.624
09029 Atapuerca;;;Renta neta media por persona;2020;15.044
09029 Atapuerca;;;Renta neta media por persona;2019;14.645
09029 Atapuerca;;;Renta neta media por persona;2018;14.030
09029 Atapuerca;;;Renta neta media por persona;2017;12.891
09029 Atapuerca;;;Renta neta media por persona;2016;11.947
09029 Atapuerca;;;Renta neta media por persona;2015;13.340
09029 Atapuerca;;;Renta neta media por hogar;2023;33.872
09029 Atapuerca;;;Renta neta media por hogar;2022;30.830
09029 Atapuerca;;;Renta neta media por hogar;2021;29.956
09029 Atapuerca;;;Renta neta media por hogar;2020;27.656
09029 Atapuerca;;;Renta neta media por hogar;2019;27.315
09029 Atapuerca;;;Renta neta media por hogar;2018;27.391
09029 Atapuerca;;;Renta neta media por hogar;2017;25.935
09029 Atapuerca;;;Renta neta media por hogar;2016;24.159
09029 Atapuerca;;;Renta neta media por hogar;2015;26.973
09029 Atapuerca;;;Media de la renta por unidad de consumo;2023;24.667
09029 Atapuerca;;;Media de la renta por unidad de consumo;2022;23.315
09029 Atapuerca;;;Media de la renta por unidad de consumo;2021;22.557
09029 Atapuerca;;;Media de la renta por unidad de consumo;2020;20.411
09029 Atapuerca;;;Media de la renta por unidad de consumo;2019;19.869
09029 Atapuerca;;;Media de la renta por unidad de consumo;2018;19.315
09029 Atapuerca;;;Media de la renta por unidad de consumo;2017;18.267
09029 Atapuerca;;;Media de la renta por unidad de consumo;2016;17.281
09029 Atapuerca;;;Media de la renta por unidad de consumo;2015;18.794
09029 Atapuerca;;;Mediana de la renta por unidad de consumo;2023;23.800
09029 Atapuerca;;;Mediana de la renta por unidad de consumo;2022;22.050
09029 Atapuerca;;;Mediana de la renta por unidad de consumo;2021;22.050
