Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
37080 Cantagallo;3708001 Cantagallo distrito 01;;Renta bruta media por hogar;2018;26.271
37080 Cantagallo;3708001 Cantagallo distrito 01;;Renta bruta media por hogar;2017;25.063
37080 Cantagallo;3708001 Cantagallo distrito 01;;Renta bruta media por hogar;2016;25.062
37080 Cantagallo;3708001 Cantagallo distrito 01;;Renta bruta media por hogar;2015;24.087
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2023;12.289
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2022;11.171
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2021;10.929
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2020;10.312
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2019;10.286
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2018;9.867
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2017;9.243
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2016;9.569
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por persona;2015;9.111
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2023;29.921
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2022;26.810
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2021;26.268
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2020;24.061
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2019;24.337
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2018;23.201
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2017;22.201
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2016;22.300
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta neta media por hogar;2015;21.366
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2023;17.993
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2022;16.491
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2021;15.950
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2020;14.981
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2019;14.965
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2018;14.202
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2017;13.478
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2016;13.602
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Media de la renta por unidad de consumo;2015;12.937
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2023;17.850
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2022;16.100
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2021;14.350
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2020;12.950
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2019;12.950
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2018;12.250
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2017;12.250
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2016;11.550
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Mediana de la renta por unidad de consumo;2015;10.850
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2023;14.153
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2022;12.874
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2021;12.451
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2020;11.783
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2019;11.712
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2018;11.173
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2017;10.435
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2016;10.755
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por persona;2015;10.271
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2023;34.459
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2022;30.897
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2021;29.926
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2020;27.494
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2019;27.712
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2018;26.271
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2017;25.063
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2016;25.062
37080 Cantagallo;3708001 Cantagallo distrito 01;3708001001 Cantagallo sección 01001;Renta bruta media por hogar;2015;24.087
37081 Cantalapiedra;;;Renta neta media por persona;2023;12.743
37081 Cantalapiedra;;;Renta neta media por persona;2022;11.803
37081 Cantalapiedra;;;Renta neta media por persona;2021;11.195
37081 Cantalapiedra;;;Renta neta media por persona;2020;10.863
37081 Cantalapiedra;;;Renta neta media por persona;2019;10.611
37081 Cantalapiedra;;;Renta neta media por persona;2018;10.477
37081 Cantalapiedra;;;Renta neta media por persona;2017;9.322
37081 Cantalapiedra;;;Renta neta media por persona;2016;9.252
37081 Cantalapiedra;;;Renta neta media por persona;2015;9.062
37081 Cantalapiedra;;;Renta neta media por hogar;2023;25.579
37081 Cantalapiedra;;;Renta neta media por hogar;2022;24.514
37081 Cantalapiedra;;;Renta neta media por hogar;2021;23.528
37081 Cantalapiedra;;;Renta neta media por hogar;2020;23.256
37081 Cantalapiedra;;;Renta neta media por hogar;2019;22.837
37081 Cantalapiedra;;;Renta neta media por hogar;2018;22.948
37081 Cantalapiedra;;;Renta neta media por hogar;2017;20.814
37081 Cantalapiedra;;;Renta neta media por hogar;2016;20.767
37081 Cantalapiedra;;;Renta neta media por hogar;2015;20.696
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2023;17.553
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2022;16.613
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2021;15.831
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2020;15.454
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2019;14.929
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2018;15.111
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2017;13.375
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2016;13.195
37081 Cantalapiedra;;;Media de la renta por unidad de consumo;2015;12.934
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2023;16.450
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2022;15.050
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2021;14.350
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2020;13.650
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2019;13.650
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2018;12.950
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2017;12.250
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2016;11.550
37081 Cantalapiedra;;;Mediana de la renta por unidad de consumo;2015;11.550
37081 Cantalapiedra;;;Renta bruta media por persona;2023;14.536
37081 Cantalapiedra;;;Renta bruta media por persona;2022;13.444
37081 Cantalapiedra;;;Renta bruta media por persona;2021;12.638
37081 Cantalapiedra;;;Renta bruta media por persona;2020;12.273
37081 Cantalapiedra;;;Renta bruta media por persona;2019;11.973
37081 Cantalapiedra;;;Renta bruta media por persona;2018;11.772
37081 Cantalapiedra;;;Renta bruta media por persona;2017;10.448
37081 Cantalapiedra;;;Renta bruta media por persona;2016;10.423
37081 Cantalapiedra;;;Renta bruta media por persona;2015;10.129
37081 Cantalapiedra;;;Renta bruta media por hogar;2023;29.177
37081 Cantalapiedra;;;Renta bruta media por hogar;2022;27.923
37081 Cantalapiedra;;;Renta bruta media por hogar;2021;26.563
37081 Cantalapiedra;;;Renta bruta media por hogar;2020;26.274
37081 Cantalapiedra;;;Renta bruta media por hogar;2019;25.769
37081 Cantalapiedra;;;Renta bruta media por hogar;2018;25.784
37081 Cantalapiedra;;;Renta bruta media por hogar;2017;23.327
37081 Cantalapiedra;;;Renta bruta media por hogar;2016;23.397
37081 Cantalapiedra;;;Renta bruta media por hogar;2015;23.132
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2023;12.743
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2022;11.803
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2021;11.195
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2020;10.863
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2019;10.611
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2018;10.477
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2017;9.322
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2016;9.252
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por persona;2015;9.062
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2023;25.579
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2022;24.514
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2021;23.528
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2020;23.256
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2019;22.837
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2018;22.948
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2017;20.814
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2016;20.767
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta neta media por hogar;2015;20.696
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2023;17.553
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2022;16.613
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2021;15.831
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2020;15.454
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2019;14.929
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2018;15.111
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2017;13.375
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2016;13.195
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Media de la renta por unidad de consumo;2015;12.934
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2023;16.450
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2022;15.050
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2021;14.350
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2020;13.650
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2019;13.650
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2018;12.950
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2017;12.250
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2016;11.550
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Mediana de la renta por unidad de consumo;2015;11.550
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2023;14.536
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2022;13.444
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2021;12.638
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2020;12.273
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2019;11.973
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2018;11.772
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2017;10.448
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2016;10.423
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por persona;2015;10.129
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2023;29.177
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2022;27.923
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2021;26.563
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2020;26.274
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2019;25.769
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2018;25.784
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2017;23.327
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2016;23.397
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;;Renta bruta media por hogar;2015;23.132
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2023;12.743
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2022;11.803
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2021;11.195
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2020;10.863
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2019;10.611
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2018;10.477
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2017;9.322
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2016;9.252
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por persona;2015;9.062
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2023;25.579
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2022;24.514
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2021;23.528
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2020;23.256
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2019;22.837
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2018;22.948
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2017;20.814
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2016;20.767
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta neta media por hogar;2015;20.696
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2023;17.553
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2022;16.613
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2021;15.831
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2020;15.454
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2019;14.929
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2018;15.111
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2017;13.375
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2016;13.195
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Media de la renta por unidad de consumo;2015;12.934
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2023;16.450
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2022;15.050
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2021;14.350
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2020;13.650
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2019;13.650
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2018;12.950
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2017;12.250
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2016;11.550
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Mediana de la renta por unidad de consumo;2015;11.550
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2023;14.536
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2022;13.444
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2021;12.638
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2020;12.273
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2019;11.973
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2018;11.772
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2017;10.448
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2016;10.423
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por persona;2015;10.129
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2023;29.177
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2022;27.923
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2021;26.563
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2020;26.274
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2019;25.769
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2018;25.784
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2017;23.327
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2016;23.397
37081 Cantalapiedra;3708101 Cantalapiedra distrito 01;3708101001 Cantalapiedra sección 01001;Renta bruta media por hogar;2015;23.132
37082 Cantalpino;;;Renta neta media por persona;2023;13.333
37082 Cantalpino;;;Renta neta media por persona;2022;12.166
37082 Cantalpino;;;Renta neta media por persona;2021;11.297
37082 Cantalpino;;;Renta neta media por persona;2020;10.707
37082 Cantalpino;;;Renta neta media por persona;2019;10.406
37082 Cantalpino;;;Renta neta media por persona;2018;10.547
37082 Cantalpino;;;Renta neta media por persona;2017;9.049
37082 Cantalpino;;;Renta neta media por persona;2016;9.756
37082 Cantalpino;;;Renta neta media por persona;2015;8.708
37082 Cantalpino;;;Renta neta media por hogar;2023;30.199
37082 Cantalpino;;;Renta neta media por hogar;2022;27.793
37082 Cantalpino;;;Renta neta media por hogar;2021;25.905
37082 Cantalpino;;;Renta neta media por hogar;2020;24.563
37082 Cantalpino;;;Renta neta media por hogar;2019;23.708
37082 Cantalpino;;;Renta neta media por hogar;2018;24.341
37082 Cantalpino;;;Renta neta media por hogar;2017;21.107
37082 Cantalpino;;;Renta neta media por hogar;2016;22.552
37082 Cantalpino;;;Renta neta media por hogar;2015;20.474
37082 Cantalpino;;;Media de la renta por unidad de consumo;2023;18.906
37082 Cantalpino;;;Media de la renta por unidad de consumo;2022;17.405
37082 Cantalpino;;;Media de la renta por unidad de consumo;2021;16.334
37082 Cantalpino;;;Media de la renta por unidad de consumo;2020;15.487
37082 Cantalpino;;;Media de la renta por unidad de consumo;2019;14.963
37082 Cantalpino;;;Media de la renta por unidad de consumo;2018;15.214
37082 Cantalpino;;;Media de la renta por unidad de consumo;2017;13.319
37082 Cantalpino;;;Media de la renta por unidad de consumo;2016;14.165
37082 Cantalpino;;;Media de la renta por unidad de consumo;2015;12.639
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2023;17.150
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2022;15.750
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2021;14.350
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2020;13.650
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2019;13.650
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2018;12.950
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2017;11.550
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2016;12.250
37082 Cantalpino;;;Mediana de la renta por unidad de consumo;2015;10.850
37082 Cantalpino;;;Renta bruta media por persona;2023;15.586
37082 Cantalpino;;;Renta bruta media por persona;2022;14.011
37082 Cantalpino;;;Renta bruta media por persona;2021;12.702
37082 Cantalpino;;;Renta bruta media por persona;2020;12.009
37082 Cantalpino;;;Renta bruta media por persona;2019;11.710
37082 Cantalpino;;;Renta bruta media por persona;2018;11.902
37082 Cantalpino;;;Renta bruta media por persona;2017;10.260
37082 Cantalpino;;;Renta bruta media por persona;2016;10.977
37082 Cantalpino;;;Renta bruta media por persona;2015;9.658
37082 Cantalpino;;;Renta bruta media por hogar;2023;35.301
37082 Cantalpino;;;Renta bruta media por hogar;2022;32.008
37082 Cantalpino;;;Renta bruta media por hogar;2021;29.128
37082 Cantalpino;;;Renta bruta media por hogar;2020;27.551
37082 Cantalpino;;;Renta bruta media por hogar;2019;26.679
37082 Cantalpino;;;Renta bruta media por hogar;2018;27.468
37082 Cantalpino;;;Renta bruta media por hogar;2017;23.931
37082 Cantalpino;;;Renta bruta media por hogar;2016;25.375
37082 Cantalpino;;;Renta bruta media por hogar;2015;22.708
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2023;13.333
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2022;12.166
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2021;11.297
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2020;10.707
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2019;10.406
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2018;10.547
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2017;9.049
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2016;9.756
37082 Cantalpino;3708201 Cantalpino distrito 01;;Renta neta media por persona;2015;8.708
