Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por persona;2017;12.455
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por persona;2016;12.026
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por persona;2015;11.674
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2023;37.412
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2022;35.418
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2021;33.894
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2020;34.225
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2019;33.890
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2018;32.016
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2017;31.950
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2016;30.949
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta neta media por hogar;2015;29.571
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2023;23.049
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2022;21.701
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2021;20.482
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2020;20.837
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2019;20.270
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2018;19.186
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2017;18.852
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2016;18.090
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Media de la renta por unidad de consumo;2015;17.490
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2023;22.050
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2022;20.650
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2021;19.950
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2020;19.250
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2019;18.900
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2018;17.850
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2017;17.850
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2016;17.150
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Mediana de la renta por unidad de consumo;2015;16.450
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2023;19.272
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2022;18.105
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2021;16.707
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2020;16.671
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2019;16.384
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2018;15.235
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2017;14.805
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2016;14.341
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por persona;2015;13.948
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2023;45.680
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2022;43.098
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2021;40.781
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2020;40.601
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2019;40.412
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2018;38.250
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2017;37.977
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2016;36.906
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402002 Aguilar de Campoo sección 02002;Renta bruta media por hogar;2015;35.329
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2023;16.533
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2022;15.001
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2021;14.030
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2020;13.666
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2019;13.586
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2018;12.842
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2017;12.671
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2016;12.289
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por persona;2015;12.114
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2023;38.369
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2022;35.784
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2021;33.952
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2020;33.212
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2019;33.442
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2018;31.835
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2017;31.671
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2016;31.152
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta neta media por hogar;2015;30.942
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2023;23.907
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2022;21.914
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2021;20.567
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2020;20.161
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2019;20.014
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2018;19.045
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2017;18.817
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2016;18.442
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Media de la renta por unidad de consumo;2015;18.247
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2023;22.050
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2022;20.650
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2021;19.250
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2020;18.550
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2019;18.550
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2018;17.850
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2017;17.150
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2016;17.150
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Mediana de la renta por unidad de consumo;2015;16.450
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2023;20.386
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2022;18.107
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2021;16.794
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2020;16.325
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2019;16.117
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2018;15.270
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2017;15.422
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2016;14.953
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por persona;2015;14.665
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2023;47.312
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2022;43.194
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2021;40.640
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2020;39.674
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2019;39.671
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2018;37.854
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2017;38.546
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2016;37.905
34004 Aguilar de Campoo;3400402 Aguilar de Campoo distrito 02;3400402003 Aguilar de Campoo sección 02003;Renta bruta media por hogar;2015;37.459
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2023;15.195
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2022;14.874
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2021;13.732
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2020;13.525
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2019;13.635
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2018;12.778
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2017;13.298
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2016;11.441
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por persona;2015;10.990
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2023;32.172
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2022;31.333
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2021;29.039
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2020;29.290
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2019;29.722
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2018;27.583
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2017;30.059
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2016;25.999
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta neta media por hogar;2015;25.215
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2023;21.428
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2022;20.915
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2021;19.239
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2020;19.150
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2019;19.132
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2018;18.168
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2017;18.475
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2016;16.617
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Media de la renta por unidad de consumo;2015;16.148
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2023;20.650
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2022;19.950
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2021;18.550
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2020;18.550
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2019;17.150
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2018;16.450
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2017;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2016;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Mediana de la renta por unidad de consumo;2015;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2023;18.075
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2022;17.621
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2021;16.032
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2020;15.578
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2019;15.795
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2018;14.744
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2017;16.064
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2016;13.200
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por persona;2015;12.541
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2023;38.270
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2022;37.121
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2021;33.905
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2020;33.735
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2019;34.429
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2018;31.826
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2017;36.311
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2016;29.997
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;;Renta bruta media por hogar;2015;28.772
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2023;15.195
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2022;14.874
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2021;13.732
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2020;13.525
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2019;13.635
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2018;12.778
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2017;13.298
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2016;11.441
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por persona;2015;10.990
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2023;32.172
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2022;31.333
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2021;29.039
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2020;29.290
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2019;29.722
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2018;27.583
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2017;30.059
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2016;25.999
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta neta media por hogar;2015;25.215
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2023;21.428
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2022;20.915
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2021;19.239
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2020;19.150
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2019;19.132
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2018;18.168
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2017;18.475
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2016;16.617
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Media de la renta por unidad de consumo;2015;16.148
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2023;20.650
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2022;19.950
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2021;18.550
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2020;18.550
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2019;17.150
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2018;16.450
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2017;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2016;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Mediana de la renta por unidad de consumo;2015;15.050
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2023;18.075
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2022;17.621
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2021;16.032
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2020;15.578
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2019;15.795
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2018;14.744
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2017;16.064
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2016;13.200
34004 Aguilar de Campoo;3400403 Aguilar de Campoo distrito 03;3400403001 Aguilar de Campoo sección 03001;Renta bruta media por persona;2015;12.541
