Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Media de la renta por unidad de consumo;2016;15.649
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Media de la renta por unidad de consumo;2015;15.756
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2023;19.250
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2022;17.850
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2021;17.150
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2020;17.150
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2019;15.050
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2018;14.350
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2017;13.650
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2016;13.650
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Mediana de la renta por unidad de consumo;2015;12.950
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2023;18.807
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2022;16.164
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2021;15.361
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2020;15.079
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2019;14.222
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2018;13.526
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2017;12.903
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2016;11.985
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por persona;2015;12.146
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2023;39.964
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2022;34.505
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2021;31.608
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2020;31.865
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2019;30.675
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2018;28.742
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2017;27.118
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2016;26.074
24032 Campazas;2403201 Campazas distrito 01;2403201001 Campazas sección 01001;Renta bruta media por hogar;2015;26.387
24033 Campo de Villavidel;;;Renta neta media por persona;2023;15.899
24033 Campo de Villavidel;;;Renta neta media por persona;2022;16.312
24033 Campo de Villavidel;;;Renta neta media por persona;2021;14.835
24033 Campo de Villavidel;;;Renta neta media por persona;2020;13.864
24033 Campo de Villavidel;;;Renta neta media por persona;2019;13.047
24033 Campo de Villavidel;;;Renta neta media por persona;2018;13.818
24033 Campo de Villavidel;;;Renta neta media por persona;2017;11.001
24033 Campo de Villavidel;;;Renta neta media por persona;2016;11.549
24033 Campo de Villavidel;;;Renta neta media por persona;2015;11.312
24033 Campo de Villavidel;;;Renta neta media por hogar;2023;31.639
24033 Campo de Villavidel;;;Renta neta media por hogar;2022;33.814
24033 Campo de Villavidel;;;Renta neta media por hogar;2021;30.753
24033 Campo de Villavidel;;;Renta neta media por hogar;2020;28.988
24033 Campo de Villavidel;;;Renta neta media por hogar;2019;26.094
24033 Campo de Villavidel;;;Renta neta media por hogar;2018;27.636
24033 Campo de Villavidel;;;Renta neta media por hogar;2017;21.895
24033 Campo de Villavidel;;;Renta neta media por hogar;2016;23.099
24033 Campo de Villavidel;;;Renta neta media por hogar;2015;23.766
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2023;21.967
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2022;22.860
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2021;20.611
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2020;19.609
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2019;18.587
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2018;19.335
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2017;16.230
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2016;16.137
24033 Campo de Villavidel;;;Media de la renta por unidad de consumo;2015;15.872
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2023;19.250
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2022;19.950
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2021;18.550
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2020;17.850
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2019;15.750
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2018;16.450
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2017;13.650
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2016;13.650
24033 Campo de Villavidel;;;Mediana de la renta por unidad de consumo;2015;15.050
24033 Campo de Villavidel;;;Renta bruta media por persona;2023;18.709
24033 Campo de Villavidel;;;Renta bruta media por persona;2022;19.211
24033 Campo de Villavidel;;;Renta bruta media por persona;2021;16.917
24033 Campo de Villavidel;;;Renta bruta media por persona;2020;15.569
24033 Campo de Villavidel;;;Renta bruta media por persona;2019;15.364
24033 Campo de Villavidel;;;Renta bruta media por persona;2018;15.810
24033 Campo de Villavidel;;;Renta bruta media por persona;2017;13.013
24033 Campo de Villavidel;;;Renta bruta media por persona;2016;13.118
24033 Campo de Villavidel;;;Renta bruta media por persona;2015;12.444
24033 Campo de Villavidel;;;Renta bruta media por hogar;2023;37.231
24033 Campo de Villavidel;;;Renta bruta media por hogar;2022;39.822
24033 Campo de Villavidel;;;Renta bruta media por hogar;2021;35.067
24033 Campo de Villavidel;;;Renta bruta media por hogar;2020;32.554
24033 Campo de Villavidel;;;Renta bruta media por hogar;2019;30.729
24033 Campo de Villavidel;;;Renta bruta media por hogar;2018;31.619
24033 Campo de Villavidel;;;Renta bruta media por hogar;2017;25.899
24033 Campo de Villavidel;;;Renta bruta media por hogar;2016;26.237
24033 Campo de Villavidel;;;Renta bruta media por hogar;2015;26.145
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2023;15.899
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2022;16.312
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2021;14.835
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2020;13.864
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2019;13.047
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2018;13.818
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2017;11.001
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2016;11.549
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por persona;2015;11.312
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2023;31.639
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2022;33.814
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2021;30.753
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2020;28.988
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2019;26.094
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2018;27.636
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2017;21.895
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2016;23.099
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta neta media por hogar;2015;23.766
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2023;21.967
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2022;22.860
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2021;20.611
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2020;19.609
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2019;18.587
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2018;19.335
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2017;16.230
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2016;16.137
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Media de la renta por unidad de consumo;2015;15.872
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2023;19.250
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2022;19.950
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2021;18.550
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2020;17.850
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2019;15.750
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2018;16.450
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2017;13.650
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2016;13.650
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Mediana de la renta por unidad de consumo;2015;15.050
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2023;18.709
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2022;19.211
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2021;16.917
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2020;15.569
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2019;15.364
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2018;15.810
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2017;13.013
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2016;13.118
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por persona;2015;12.444
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2023;37.231
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2022;39.822
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2021;35.067
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2020;32.554
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2019;30.729
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2018;31.619
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2017;25.899
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2016;26.237
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;;Renta bruta media por hogar;2015;26.145
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2023;15.899
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2022;16.312
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2021;14.835
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2020;13.864
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2019;13.047
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2018;13.818
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2017;11.001
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2016;11.549
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por persona;2015;11.312
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2023;31.639
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2022;33.814
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2021;30.753
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2020;28.988
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2019;26.094
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2018;27.636
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2017;21.895
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2016;23.099
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta neta media por hogar;2015;23.766
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2023;21.967
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2022;22.860
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2021;20.611
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2020;19.609
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2019;18.587
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2018;19.335
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2017;16.230
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2016;16.137
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Media de la renta por unidad de consumo;2015;15.872
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2023;19.250
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2022;19.950
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2021;18.550
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2020;17.850
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2019;15.750
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2018;16.450
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2017;13.650
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2016;13.650
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Mediana de la renta por unidad de consumo;2015;15.050
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2023;18.709
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2022;19.211
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2021;16.917
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2020;15.569
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2019;15.364
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2018;15.810
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2017;13.013
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2016;13.118
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por persona;2015;12.444
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2023;37.231
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2022;39.822
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2021;35.067
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2020;32.554
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2019;30.729
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2018;31.619
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2017;25.899
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2016;26.237
24033 Campo de Villavidel;2403301 Campo de Villavidel distrito 01;2403301001 Campo de Villavidel sección 01001;Renta bruta media por hogar;2015;26.145
24034 Camponaraya;;;Renta neta media por persona;2023;13.397
24034 Camponaraya;;;Renta neta media por persona;2022;12.275
24034 Camponaraya;;;Renta neta media por persona;2021;11.689
24034 Camponaraya;;;Renta neta media por persona;2020;10.825
24034 Camponaraya;;;Renta neta media por persona;2019;10.795
24034 Camponaraya;;;Renta neta media por persona;2018;10.259
24034 Camponaraya;;;Renta neta media por persona;2017;9.699
24034 Camponaraya;;;Renta neta media por persona;2016;9.271
24034 Camponaraya;;;Renta neta media por persona;2015;8.961
24034 Camponaraya;;;Renta neta media por hogar;2023;31.850
24034 Camponaraya;;;Renta neta media por hogar;2022;29.367
24034 Camponaraya;;;Renta neta media por hogar;2021;28.197
24034 Camponaraya;;;Renta neta media por hogar;2020;26.373
24034 Camponaraya;;;Renta neta media por hogar;2019;26.290
24034 Camponaraya;;;Renta neta media por hogar;2018;25.242
24034 Camponaraya;;;Renta neta media por hogar;2017;23.874
24034 Camponaraya;;;Renta neta media por hogar;2016;23.214
24034 Camponaraya;;;Renta neta media por hogar;2015;22.371
24034 Camponaraya;;;Media de la renta por unidad de consumo;2023;19.407
24034 Camponaraya;;;Media de la renta por unidad de consumo;2022;17.860
24034 Camponaraya;;;Media de la renta por unidad de consumo;2021;17.146
24034 Camponaraya;;;Media de la renta por unidad de consumo;2020;15.890
24034 Camponaraya;;;Media de la renta por unidad de consumo;2019;15.903
24034 Camponaraya;;;Media de la renta por unidad de consumo;2018;15.113
24034 Camponaraya;;;Media de la renta por unidad de consumo;2017;14.293
24034 Camponaraya;;;Media de la renta por unidad de consumo;2016;13.733
24034 Camponaraya;;;Media de la renta por unidad de consumo;2015;13.276
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2023;18.550
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2022;16.450
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2021;15.750
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2020;15.050
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2019;14.350
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2018;13.650
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2017;12.950
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2016;12.950
24034 Camponaraya;;;Mediana de la renta por unidad de consumo;2015;12.250
24034 Camponaraya;;;Renta bruta media por persona;2023;15.599
24034 Camponaraya;;;Renta bruta media por persona;2022;14.299
24034 Camponaraya;;;Renta bruta media por persona;2021;13.510
24034 Camponaraya;;;Renta bruta media por persona;2020;12.423
24034 Camponaraya;;;Renta bruta media por persona;2019;12.406
24034 Camponaraya;;;Renta bruta media por persona;2018;11.757
24034 Camponaraya;;;Renta bruta media por persona;2017;11.116
24034 Camponaraya;;;Renta bruta media por persona;2016;10.637
24034 Camponaraya;;;Renta bruta media por persona;2015;10.237
24034 Camponaraya;;;Renta bruta media por hogar;2023;37.085
24034 Camponaraya;;;Renta bruta media por hogar;2022;34.209
24034 Camponaraya;;;Renta bruta media por hogar;2021;32.590
24034 Camponaraya;;;Renta bruta media por hogar;2020;30.267
24034 Camponaraya;;;Renta bruta media por hogar;2019;30.214
24034 Camponaraya;;;Renta bruta media por hogar;2018;28.930
24034 Camponaraya;;;Renta bruta media por hogar;2017;27.361
24034 Camponaraya;;;Renta bruta media por hogar;2016;26.635
24034 Camponaraya;;;Renta bruta media por hogar;2015;25.558
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2023;13.397
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2022;12.275
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2021;11.689
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2020;10.825
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2019;10.795
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2018;10.259
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2017;9.699
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2016;9.271
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por persona;2015;8.961
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2023;31.850
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2022;29.367
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2021;28.197
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2020;26.373
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2019;26.290
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2018;25.242
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2017;23.874
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2016;23.214
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta neta media por hogar;2015;22.371
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2023;19.407
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2022;17.860
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2021;17.146
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2020;15.890
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2019;15.903
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2018;15.113
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2017;14.293
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2016;13.733
24034 Camponaraya;2403401 Camponaraya distrito 01;;Media de la renta por unidad de consumo;2015;13.276
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2023;18.550
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2022;16.450
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2021;15.750
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2020;15.050
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2019;14.350
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2018;13.650
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2017;12.950
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2016;12.950
24034 Camponaraya;2403401 Camponaraya distrito 01;;Mediana de la renta por unidad de consumo;2015;12.250
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2023;15.599
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2022;14.299
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2021;13.510
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2020;12.423
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2019;12.406
24034 Camponaraya;2403401 Camponaraya distrito 01;;Renta bruta media por persona;2018;11.757
