Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2021;14.274
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2020;13.603
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2019;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2018;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2017;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2016;12.303
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por persona;2015;12.579
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2023;30.618
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2022;28.445
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2021;26.888
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2020;25.915
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2019;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2018;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2017;.
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2016;22.522
05059 Cillán;0505901 Cillán distrito 01;0505901001 Cillán sección 01001;Renta bruta media por hogar;2015;24.717
05060 Cisla;;;Renta neta media por persona;2023;13.162
05060 Cisla;;;Renta neta media por persona;2022;12.433
05060 Cisla;;;Renta neta media por persona;2021;12.249
05060 Cisla;;;Renta neta media por persona;2020;11.295
05060 Cisla;;;Renta neta media por persona;2019;10.642
05060 Cisla;;;Renta neta media por persona;2018;9.877
05060 Cisla;;;Renta neta media por persona;2017;9.095
05060 Cisla;;;Renta neta media por persona;2016;9.386
05060 Cisla;;;Renta neta media por persona;2015;9.198
05060 Cisla;;;Renta neta media por hogar;2023;33.387
05060 Cisla;;;Renta neta media por hogar;2022;30.324
05060 Cisla;;;Renta neta media por hogar;2021;30.474
05060 Cisla;;;Renta neta media por hogar;2020;26.442
05060 Cisla;;;Renta neta media por hogar;2019;24.984
05060 Cisla;;;Renta neta media por hogar;2018;23.047
05060 Cisla;;;Renta neta media por hogar;2017;21.101
05060 Cisla;;;Renta neta media por hogar;2016;21.348
05060 Cisla;;;Renta neta media por hogar;2015;20.611
05060 Cisla;;;Media de la renta por unidad de consumo;2023;19.802
05060 Cisla;;;Media de la renta por unidad de consumo;2022;18.452
05060 Cisla;;;Media de la renta por unidad de consumo;2021;18.207
05060 Cisla;;;Media de la renta por unidad de consumo;2020;16.450
05060 Cisla;;;Media de la renta por unidad de consumo;2019;15.419
05060 Cisla;;;Media de la renta por unidad de consumo;2018;14.697
05060 Cisla;;;Media de la renta por unidad de consumo;2017;13.625
05060 Cisla;;;Media de la renta por unidad de consumo;2016;13.469
05060 Cisla;;;Media de la renta por unidad de consumo;2015;13.549
05060 Cisla;;;Mediana de la renta por unidad de consumo;2023;17.850
05060 Cisla;;;Mediana de la renta por unidad de consumo;2022;15.050
05060 Cisla;;;Mediana de la renta por unidad de consumo;2021;15.750
05060 Cisla;;;Mediana de la renta por unidad de consumo;2020;13.650
05060 Cisla;;;Mediana de la renta por unidad de consumo;2019;13.650
05060 Cisla;;;Mediana de la renta por unidad de consumo;2018;12.950
05060 Cisla;;;Mediana de la renta por unidad de consumo;2017;12.250
05060 Cisla;;;Mediana de la renta por unidad de consumo;2016;13.300
05060 Cisla;;;Mediana de la renta por unidad de consumo;2015;12.250
05060 Cisla;;;Renta bruta media por persona;2023;14.970
05060 Cisla;;;Renta bruta media por persona;2022;14.102
05060 Cisla;;;Renta bruta media por persona;2021;13.813
05060 Cisla;;;Renta bruta media por persona;2020;12.499
05060 Cisla;;;Renta bruta media por persona;2019;11.689
05060 Cisla;;;Renta bruta media por persona;2018;10.923
05060 Cisla;;;Renta bruta media por persona;2017;10.171
05060 Cisla;;;Renta bruta media por persona;2016;10.203
05060 Cisla;;;Renta bruta media por persona;2015;10.049
05060 Cisla;;;Renta bruta media por hogar;2023;37.973
05060 Cisla;;;Renta bruta media por hogar;2022;34.395
05060 Cisla;;;Renta bruta media por hogar;2021;34.365
05060 Cisla;;;Renta bruta media por hogar;2020;29.259
05060 Cisla;;;Renta bruta media por hogar;2019;27.443
05060 Cisla;;;Renta bruta media por hogar;2018;25.486
05060 Cisla;;;Renta bruta media por hogar;2017;23.596
05060 Cisla;;;Renta bruta media por hogar;2016;23.207
05060 Cisla;;;Renta bruta media por hogar;2015;22.517
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2023;13.162
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2022;12.433
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2021;12.249
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2020;11.295
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2019;10.642
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2018;9.877
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2017;9.095
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2016;9.386
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por persona;2015;9.198
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2023;33.387
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2022;30.324
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2021;30.474
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2020;26.442
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2019;24.984
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2018;23.047
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2017;21.101
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2016;21.348
05060 Cisla;0506001 Cisla distrito 01;;Renta neta media por hogar;2015;20.611
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2023;19.802
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2022;18.452
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2021;18.207
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2020;16.450
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2019;15.419
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2018;14.697
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2017;13.625
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2016;13.469
05060 Cisla;0506001 Cisla distrito 01;;Media de la renta por unidad de consumo;2015;13.549
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2023;17.850
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2022;15.050
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2021;15.750
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2020;13.650
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2019;13.650
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2018;12.950
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2017;12.250
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2016;13.300
05060 Cisla;0506001 Cisla distrito 01;;Mediana de la renta por unidad de consumo;2015;12.250
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2023;14.970
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2022;14.102
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2021;13.813
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2020;12.499
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2019;11.689
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2018;10.923
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2017;10.171
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2016;10.203
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por persona;2015;10.049
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2023;37.973
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2022;34.395
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2021;34.365
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2020;29.259
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2019;27.443
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2018;25.486
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2017;23.596
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2016;23.207
05060 Cisla;0506001 Cisla distrito 01;;Renta bruta media por hogar;2015;22.517
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2023;13.162
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2022;12.433
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2021;12.249
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2020;11.295
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2019;10.642
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2018;9.877
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2017;9.095
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2016;9.386
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por persona;2015;9.198
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2023;33.387
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2022;30.324
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2021;30.474
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2020;26.442
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2019;24.984
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2018;23.047
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2017;21.101
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2016;21.348
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta neta media por hogar;2015;20.611
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2023;19.802
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2022;18.452
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2021;18.207
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2020;16.450
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2019;15.419
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2018;14.697
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2017;13.625
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2016;13.469
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Media de la renta por unidad de consumo;2015;13.549
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2023;17.850
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2022;15.050
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2021;15.750
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2020;13.650
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2019;13.650
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2018;12.950
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2017;12.250
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2016;13.300
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Mediana de la renta por unidad de consumo;2015;12.250
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2023;14.970
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2022;14.102
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2021;13.813
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2020;12.499
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2019;11.689
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2018;10.923
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2017;10.171
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2016;10.203
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por persona;2015;10.049
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2023;37.973
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2022;34.395
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2021;34.365
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2020;29.259
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2019;27.443
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2018;25.486
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2017;23.596
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2016;23.207
05060 Cisla;0506001 Cisla distrito 01;0506001001 Cisla sección 01001;Renta bruta media por hogar;2015;22.517
05061 Colilla, La;;;Renta neta media por persona;2023;12.944
05061 Colilla, La;;;Renta neta media por persona;2022;11.878
05061 Colilla, La;;;Renta neta media por persona;2021;11.333
05061 Colilla, La;;;Renta neta media por persona;2020;10.412
05061 Colilla, La;;;Renta neta media por persona;2019;10.497
05061 Colilla, La;;;Renta neta media por persona;2018;10.196
05061 Colilla, La;;;Renta neta media por persona;2017;9.806
05061 Colilla, La;;;Renta neta media por persona;2016;9.706
05061 Colilla, La;;;Renta neta media por persona;2015;9.758
05061 Colilla, La;;;Renta neta media por hogar;2023;31.016
05061 Colilla, La;;;Renta neta media por hogar;2022;28.601
05061 Colilla, La;;;Renta neta media por hogar;2021;28.174
05061 Colilla, La;;;Renta neta media por hogar;2020;25.765
05061 Colilla, La;;;Renta neta media por hogar;2019;25.148
05061 Colilla, La;;;Renta neta media por hogar;2018;25.115
05061 Colilla, La;;;Renta neta media por hogar;2017;24.042
05061 Colilla, La;;;Renta neta media por hogar;2016;22.555
05061 Colilla, La;;;Renta neta media por hogar;2015;22.769
05061 Colilla, La;;;Media de la renta por unidad de consumo;2023;19.009
05061 Colilla, La;;;Media de la renta por unidad de consumo;2022;17.648
05061 Colilla, La;;;Media de la renta por unidad de consumo;2021;16.719
05061 Colilla, La;;;Media de la renta por unidad de consumo;2020;15.436
05061 Colilla, La;;;Media de la renta por unidad de consumo;2019;15.567
05061 Colilla, La;;;Media de la renta por unidad de consumo;2018;15.086
05061 Colilla, La;;;Media de la renta por unidad de consumo;2017;14.363
05061 Colilla, La;;;Media de la renta por unidad de consumo;2016;13.923
05061 Colilla, La;;;Media de la renta por unidad de consumo;2015;14.123
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2023;17.850
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2022;17.150
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2021;15.750
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2020;15.050
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2019;15.050
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2018;14.350
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2017;13.650
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2016;13.650
05061 Colilla, La;;;Mediana de la renta por unidad de consumo;2015;12.250
05061 Colilla, La;;;Renta bruta media por persona;2023;15.256
05061 Colilla, La;;;Renta bruta media por persona;2022;13.816
05061 Colilla, La;;;Renta bruta media por persona;2021;13.132
05061 Colilla, La;;;Renta bruta media por persona;2020;11.956
05061 Colilla, La;;;Renta bruta media por persona;2019;12.030
05061 Colilla, La;;;Renta bruta media por persona;2018;11.702
05061 Colilla, La;;;Renta bruta media por persona;2017;11.204
05061 Colilla, La;;;Renta bruta media por persona;2016;11.119
05061 Colilla, La;;;Renta bruta media por persona;2015;11.190
05061 Colilla, La;;;Renta bruta media por hogar;2023;36.554
05061 Colilla, La;;;Renta bruta media por hogar;2022;33.268
05061 Colilla, La;;;Renta bruta media por hogar;2021;32.645
05061 Colilla, La;;;Renta bruta media por hogar;2020;29.585
05061 Colilla, La;;;Renta bruta media por hogar;2019;28.820
05061 Colilla, La;;;Renta bruta media por hogar;2018;28.824
05061 Colilla, La;;;Renta bruta media por hogar;2017;27.471
05061 Colilla, La;;;Renta bruta media por hogar;2016;25.838
05061 Colilla, La;;;Renta bruta media por hogar;2015;26.110
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2023;12.944
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2022;11.878
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2021;11.333
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2020;10.412
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2019;10.497
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2018;10.196
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2017;9.806
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2016;9.706
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por persona;2015;9.758
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2023;31.016
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2022;28.601
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2021;28.174
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2020;25.765
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2019;25.148
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2018;25.115
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2017;24.042
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2016;22.555
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta neta media por hogar;2015;22.769
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2023;19.009
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2022;17.648
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2021;16.719
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2020;15.436
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2019;15.567
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2018;15.086
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2017;14.363
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2016;13.923
05061 Colilla, La;0506101 Colilla, La distrito 01;;Media de la renta por unidad de consumo;2015;14.123
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2023;17.850
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2022;17.150
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2021;15.750
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2020;15.050
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2019;15.050
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2018;14.350
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2017;13.650
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2016;13.650
05061 Colilla, La;0506101 Colilla, La distrito 01;;Mediana de la renta por unidad de consumo;2015;12.250
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2023;15.256
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2022;13.816
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2021;13.132
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2020;11.956
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2019;12.030
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2018;11.702
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2017;11.204
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2016;11.119
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por persona;2015;11.190
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2023;36.554
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2022;33.268
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2021;32.645
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2020;29.585
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2019;28.820
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2018;28.824
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2017;27.471
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2016;25.838
05061 Colilla, La;0506101 Colilla, La distrito 01;;Renta bruta media por hogar;2015;26.110
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2023;12.944
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2022;11.878
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2021;11.333
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2020;10.412
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2019;10.497
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2018;10.196
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2017;9.806
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2016;9.706
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por persona;2015;9.758
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2023;31.016
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2022;28.601
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2021;28.174
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2020;25.765
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2019;25.148
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2018;25.115
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2017;24.042
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2016;22.555
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Renta neta media por hogar;2015;22.769
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2023;19.009
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2022;17.648
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2021;16.719
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2020;15.436
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2019;15.567
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2018;15.086
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2017;14.363
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2016;13.923
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Media de la renta por unidad de consumo;2015;14.123
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Mediana de la renta por unidad de consumo;2023;17.850
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Mediana de la renta por unidad de consumo;2022;17.150
05061 Colilla, La;0506101 Colilla, La distrito 01;0506101001 Colilla, La sección 01001;Mediana de la renta por unidad de consumo;2021;15.750
