Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;1
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;1,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;3,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;4
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;1,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;3,5
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;4,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;4,4
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;4,9
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2023;4
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2022;5,7
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2021;4,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2020;8,4
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2019;6,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2018;6
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2017;5,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2016;5,2
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otras prestaciones;2015;4,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2023;16,5
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2022;9,7
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2021;13,5
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2020;8,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2019;13,6
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2018;10,3
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2017;11
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2016;10,8
37002 Agallas;3700201 Agallas distrito 01;;Fuente de ingreso: otros ingresos;2015;11,1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2023;40,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2022;41,4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2021;39
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2020;38
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2019;40,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2018;39,6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2017;40,2
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2016;39,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: salario;2015;40,6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2023;37,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2022;41,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2021;39,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2020;40,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2019;37,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2018;40,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2017;38,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2016;39,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: pensiones;2015;38,6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;3,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;3,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;4,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;4,4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;4,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2023;4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2022;5,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2021;4,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2020;8,4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2019;6,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2018;6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2017;5,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2016;5,2
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otras prestaciones;2015;4,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2023;16,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2022;9,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2021;13,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2020;8,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2019;13,6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2018;10,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2017;11
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2016;10,8
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Fuente de ingreso: otros ingresos;2015;11,1
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2023;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2022;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2021;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2020;35,1
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2019;36,2
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2018;41
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2017;40,7
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2016;44,1
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: salario;2015;39,4
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2023;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2022;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2021;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2020;37,1
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2019;38
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2018;36,2
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2017;37,6
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2016;35,8
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: pensiones;2015;38,3
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: prestaciones por desempleo;2023;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: prestaciones por desempleo;2022;.
37003 Ahigal de los Aceiteros;;;Fuente de ingreso: prestaciones por desempleo;2021;.
