Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otras prestaciones;2017;5,2
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otras prestaciones;2016;4,4
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otras prestaciones;2015;3,9
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2023;11,3
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2022;8,9
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2021;11,4
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2020;10,2
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2019;9,8
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2018;10,9
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2017;9,6
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2016;8,9
24001 Acebedo;2400101 Acebedo distrito 01;;Fuente de ingreso: otros ingresos;2015;9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2023;39,3
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2022;40,2
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2021;40,7
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2020;37
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2019;39,6
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2018;41,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2017;44,1
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2016;44,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: salario;2015;41,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2023;42,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2022;43,1
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2021;40,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2020;45,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2019;45
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2018;40,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2017;39,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2016;40,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: pensiones;2015;44
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;0,7
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,1
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;1,7
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;1,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;0,7
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;1
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;1,3
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;1,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;1,3
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2023;6,2
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2022;6,7
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2021;5,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2020;5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2019;4,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2018;5,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2017;5,2
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2016;4,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otras prestaciones;2015;3,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2023;11,3
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2022;8,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2021;11,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2020;10,2
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2019;9,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2018;10,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2017;9,6
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2016;8,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Fuente de ingreso: otros ingresos;2015;9
24002 Algadefe;;;Fuente de ingreso: salario;2023;28,5
24002 Algadefe;;;Fuente de ingreso: salario;2022;32,5
24002 Algadefe;;;Fuente de ingreso: salario;2021;38,2
24002 Algadefe;;;Fuente de ingreso: salario;2020;37
24002 Algadefe;;;Fuente de ingreso: salario;2019;36,8
24002 Algadefe;;;Fuente de ingreso: salario;2018;35,7
24002 Algadefe;;;Fuente de ingreso: salario;2017;30,8
24002 Algadefe;;;Fuente de ingreso: salario;2016;39,4
24002 Algadefe;;;Fuente de ingreso: salario;2015;37,3
24002 Algadefe;;;Fuente de ingreso: pensiones;2023;22,5
24002 Algadefe;;;Fuente de ingreso: pensiones;2022;25,7
24002 Algadefe;;;Fuente de ingreso: pensiones;2021;27,2
24002 Algadefe;;;Fuente de ingreso: pensiones;2020;29,1
24002 Algadefe;;;Fuente de ingreso: pensiones;2019;29,4
24002 Algadefe;;;Fuente de ingreso: pensiones;2018;30,3
24002 Algadefe;;;Fuente de ingreso: pensiones;2017;29,9
24002 Algadefe;;;Fuente de ingreso: pensiones;2016;29,6
24002 Algadefe;;;Fuente de ingreso: pensiones;2015;31,9
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2023;0,9
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2022;1,1
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2021;0,9
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2020;1,7
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2019;0,7
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2018;0,8
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2017;1,5
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2016;1,1
24002 Algadefe;;;Fuente de ingreso: prestaciones por desempleo;2015;1,1
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2023;3,9
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2022;4,4
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2021;4,8
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2020;4,8
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2019;5,5
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2018;5
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2017;4,5
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2016;2,5
24002 Algadefe;;;Fuente de ingreso: otras prestaciones;2015;2,7
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2023;44,2
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2022;36,3
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2021;29
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2020;27,5
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2019;27,6
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2018;28,2
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2017;33,3
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2016;27,5
24002 Algadefe;;;Fuente de ingreso: otros ingresos;2015;27,1
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2023;28,5
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2022;32,5
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2021;38,2
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2020;37
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2019;36,8
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2018;35,7
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2017;30,8
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2016;39,4
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: salario;2015;37,3
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2023;22,5
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2022;25,7
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2021;27,2
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2020;29,1
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2019;29,4
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2018;30,3
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2017;29,9
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2016;29,6
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: pensiones;2015;31,9
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;0,9
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;1,1
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;0,9
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;1,7
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;0,7
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;0,8
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;1,5
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;1,1
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;1,1
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: otras prestaciones;2023;3,9
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: otras prestaciones;2022;4,4
24002 Algadefe;2400201 Algadefe distrito 01;;Fuente de ingreso: otras prestaciones;2021;4,8
