Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: pensiones;2016;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: pensiones;2015;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2023;.
