Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2020;.
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2019;.
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2018;.
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2017;.
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2016;.
42003 Adradas;4200301 Adradas distrito 01;4200301001 Adradas sección 01001;Fuente de ingreso: otros ingresos;2015;.
42004 Ágreda;;;Fuente de ingreso: salario;2023;59,5
42004 Ágreda;;;Fuente de ingreso: salario;2022;59,9
42004 Ágreda;;;Fuente de ingreso: salario;2021;57,7
42004 Ágreda;;;Fuente de ingreso: salario;2020;53,9
42004 Ágreda;;;Fuente de ingreso: salario;2019;57,2
42004 Ágreda;;;Fuente de ingreso: salario;2018;57,4
42004 Ágreda;;;Fuente de ingreso: salario;2017;56,4
42004 Ágreda;;;Fuente de ingreso: salario;2016;56,4
42004 Ágreda;;;Fuente de ingreso: salario;2015;54,2
42004 Ágreda;;;Fuente de ingreso: pensiones;2023;23,1
42004 Ágreda;;;Fuente de ingreso: pensiones;2022;23,4
42004 Ágreda;;;Fuente de ingreso: pensiones;2021;22,8
42004 Ágreda;;;Fuente de ingreso: pensiones;2020;22
42004 Ágreda;;;Fuente de ingreso: pensiones;2019;23,4
42004 Ágreda;;;Fuente de ingreso: pensiones;2018;23,8
42004 Ágreda;;;Fuente de ingreso: pensiones;2017;24,2
42004 Ágreda;;;Fuente de ingreso: pensiones;2016;24,7
42004 Ágreda;;;Fuente de ingreso: pensiones;2015;25
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2023;1,2
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2022;1,2
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2021;2,1
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2020;3,3
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2019;1,6
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2018;1,4
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2017;1,5
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2016;1,5
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2015;2
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2023;2,8
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2022;2,6
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2021;2,8
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2020;2,4
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2019;2,6
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2018;2,8
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2017;2,5
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2016;2,4
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2015;2,6
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2023;13,5
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2022;12,9
