Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;1,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2023;4,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2022;3,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2021;2,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2020;2,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2019;3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2018;2,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2017;2,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2016;1,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otras prestaciones;2015;1,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2023;20,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2022;26,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2021;30,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2020;27
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2019;23,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2018;26
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2017;23,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2016;23,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Fuente de ingreso: otros ingresos;2015;26,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2023;48,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2022;48,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2021;46
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2020;49,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2019;54,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2018;52,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2017;55
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2016;52,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: salario;2015;51,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2023;23,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2022;20,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2021;18,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2020;18,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2019;17,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2018;17,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2017;17,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2016;20,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: pensiones;2015;19,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;2,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;1,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;2,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;1,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;1,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;1,1
