id_linea,nombre_linea,modo,codigo_parada,lat,lon,nombre_parada,CUSEC
24:24,La Overuela - Pza. Poniente,BUS,827,41.69089,-4.707211,Plaza Alfonso X,4718612001
24:24,La Overuela - Pza. Poniente,BUS,774,41.6815468,-4.7199497,Calle Títulos puente de hierro,4718610001
24:24,La Overuela - Pza. Poniente,BUS,797,41.659281,-4.736549,Avenida Ramón Pradera 15-17,4718610032
24:24,La Overuela - Pza. Poniente,BUS,795,41.6568,-4.73721,Avenida Ramón Pradera frente 10,4718610033
24:24,La Overuela - Pza. Poniente,BUS,757,41.65338,-4.736618,Avenida Gloria Fuertes 1 esquina Joaquín Velasco Martín,4718610020
24:24,La Overuela - Pza. Poniente,BUS,1181,41.6534995,-4.7311131,Plaza Poniente frente Jorge Guillén,4718601006
24:24,La Overuela - Pza. Poniente,BUS,812,41.6522325,-4.7263853,Plaza Fuente Dorada,4718605001
24:24,La Overuela - Pza. Poniente,BUS,717,41.6507903,-4.7233989,Calle López Gómez 13 esquina Fray Luis de León,4718605002
24:24,La Overuela - Pza. Poniente,BUS,781,41.6484885,-4.7243179,Calle Panaderos 2 esquina Plaza España,4718603009
24:24,La Overuela - Pza. Poniente,BUS,716,41.6535602,-4.724427,Calle Bajada de La Libertad 10 frente Teatro Calderón,4718605006
24:24,La Overuela - Pza. Poniente,BUS,833,41.655561,-4.719882,Avenida Ramón y Cajal 3 Hospital Clínico,4718608002
24:24,La Overuela - Pza. Poniente,BUS,698,41.657807,-4.721063,Calle Gondomar 12 esquina Santa Clara,4718608001
24:24,La Overuela - Pza. Poniente,BUS,947,41.6593713,-4.7267239,Calle Rondilla Sta.Teresa frente antiguo Hospital RíoHortega,4718608020
24:24,La Overuela - Pza. Poniente,BUS,825,41.6591961,-4.7309785,Plaza San Nicolás 13,4718609010
24:24,La Overuela - Pza. Poniente,BUS,1007,41.649407,-4.73116,Calle Doctrinos 12 esquina María de Molina,4718601007
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,40.589207,-4.362259,Las Navas Del Marqués,0516802002
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,40.591152,-4.408382,Navalperal,0516101001
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,40.599274,-4.495039,Herradón-La Cañada,0509301001
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,40.657253,-4.683312,ávila,0501906002
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,41.047123,-4.701988,Arévalo,0501602005
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,41.317616,-4.909923,Medina Del Campo,4708503002
3:1000010600VRX,Madrid-Principe Pio - Valladolid,RAIL,,41.642166,-4.726986,Valladolid,4718604037
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,694,41.6608641,-4.744654,Avenida Gijón Cristo Rey,4718610007
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,696,41.6610598,-4.7408133,Avenida Gijón 3 frente Canal,4718610032
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,973,41.6636645,-4.7326449,Calle La Victoria frente 31 esquina San Sebastián,4718610001
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1141,41.6619705,-4.7279363,Calle Tirso de Molina frente Seminario,4718608024
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,960,41.6607214,-4.7244892,Calle Cardenal Torquemada esquina Tirso de Molina,4718608016
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,642,41.6614536,-4.7223045,Calle Cardenal Cisneros esquina San Juan de Ávila,4718608015
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,629,41.6593237,-4.7197979,Calle Cerrada 1 esquina Santa Clara,4718608012
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,840,41.6573361,-4.7181491,Calle Real de Burgos frente Iglesia San Pedro Apóstol,4718608002
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,799,41.6551598,-4.7154147,Paseo Prado de La Magdalena 6 frente Residencia Alfonso VIII,4718607007
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,624,41.6562232,-4.7110902,Paseo del Cauce frente Ing. Industriales,4718607019
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,625,41.653799,-4.711416,Paseo del Cauce frente Centro Salud Pilarica,4718607016
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,869,41.6512438,-4.7132001,Plaza Vadillos frente 5,4718606019
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,640,41.648332,-4.7088579,Calle Cigüeña 41 esquina Villabáñez,4718606026
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,634,41.6455079,-4.7111854,Calle Cigüeña 21,4718606034
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,971,41.6438139,-4.7174961,Paseo San Vicente 16 esquina Álava,4718604032
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,885,41.641205,-4.7207007,Avenida Segovia frente 57,4718604037
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,671,41.6398188,-4.7218283,Calle Embajadores 4 esquina Paseo Farnesio,4718604015
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,883,41.6377174,-4.7219224,Avenida Segovia frente Iglesia del Carmen,4718604016
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,668,41.6353714,-4.722385,Calle Embajadores 60 frente Escuela Oficial de Idiomas,4718604021
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,673,41.6330366,-4.7227092,Calle Embajadores 74 esquina Hornija,4718604025
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,882,41.6315058,-4.7254967,Calle Transición 3,4718604026
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,560,41.6285481,-4.7279782,Calle Arca Real frente Centro Madrid,4718611042
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,993,41.6239809,-4.7469416,Paseo Zorrilla 153 frente  Centro Comercial,4718611026
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,995,41.63093,-4.740704,Paseo Zorrilla 101 LAVA,4718611040
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,742,41.6354017,-4.7547624,Calle Adolfo Miaja de la Muela esquina Remigio Cabello Toral,4718610041
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1239,41.6386492,-4.7539064,Calle Adolfo Miaja de la Muela Residencia Doctor Villacián,4718610024
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1258,41.6437829,-4.7541469,Calle Mon.SanLorenzoEscorial frenteC.CulturalMiguelDelibes,4718610056
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1247,41.6508937,-4.7469938,Calle Mieses esquina Barbecho,4718610034
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,744,41.6535032,-4.744271,Calle Mieses frente 40,4718610036
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1390,41.6602504,-4.7478188,Calle Enseñanza Centro Educación Especial,4718610008
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,992,41.636998,-4.7389346,Paseo Zorrilla 65 frente Centro Comercial,4718611005
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,803,41.637962,-4.7402233,Plaza Juan de Austria frente Centro Comercial,4718611015
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,552,41.6381753,-4.7585537,Calle Hernando de Acuña 18 esquina Manuel Silvela,4718610042
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,700,41.6368247,-4.7605138,Calle Ciudad de La Habana frente 3 esquina Juan G. Hortelano,4718610043
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,950,41.634288,-4.758352,Calle José Garrote Tebar 21,4718610037
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,868,41.6190294,-4.7437244,Carretera Rueda esquina Vega Sicilia,4718611033
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,861,41.6165952,-4.7462765,Carretera Rueda esquina Vinos de Cigales,4718611035
24:22,Circular 2: Parquesol -  La Victoria - Parquesol,BUS,1082,41.6137393,-4.74858,Calle Anselmo Miguel Nieto esquina Carretera Rueda,4718611031
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,617,41.5965898,-4.7665487,Cañada Real 560,4718612002
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,607,41.610268,-4.757974,Cañada Real frente Colegio El Pilar,4718611037
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,1085,41.6084523,-4.7484934,Calle Santiago Alba 18,4718611031
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,1086,41.6110896,-4.7450043,Paseo Lorenzo Arrazola frente Manuel Mucientes,4718611042
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,1088,41.6138033,-4.74849,Calle Anselmo Miguel Nieto esquina Puertas de Valladolid,4718611038
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,867,41.6229376,-4.7416042,Carretera Rueda 47 frente Imserso,4718611027
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,866,41.6249699,-4.7417011,Carretera Rueda 37 esquina Corta,4718611022
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,864,41.6282657,-4.7417137,Carretera Rueda 19 esquina Mota,4718611020
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,995,41.63093,-4.740704,Paseo Zorrilla 101 LAVA,4718611040
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,1346,41.6365157,-4.7391014,Paseo Zorrilla 71 esquina Arzobispo García Goldáraz,4718611006
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,998,41.637032,-4.73932,Paseo Zorrilla 130 Centro Comercial,4718611015
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,990,41.6318779,-4.7407384,Paseo Zorrilla 166 frente LAVA,4718611012
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,865,41.6273141,-4.7419952,Carretera Rueda 36 esquina Mota,4718611026
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,868,41.6190294,-4.7437244,Carretera Rueda esquina Vega Sicilia,4718611033
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,861,41.6165952,-4.7462765,Carretera Rueda esquina Vinos de Cigales,4718611035
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,663,41.6107855,-4.7531775,Calle Miguel Delibes 19B esquina Unamuno,4718611032
24:23,Paseo Zorrilla 130 - Cañada Real 560,BUS,610,41.6101898,-4.7584799,Cañada Real 300 Colegio El Pilar,4718611041
24:26,Plaza España - San Juan de Dios,BUS,815,41.648679,-4.7252204,Plaza España 13,4718605002
24:26,Plaza España - San Juan de Dios,BUS,1003,41.6437869,-4.7355614,Paseo Zorrilla 52 esquina Paseo Hospital Militar,4718602013
24:26,Plaza España - San Juan de Dios,BUS,998,41.637032,-4.73932,Paseo Zorrilla 130 Centro Comercial,4718611015
24:26,Plaza España - San Juan de Dios,BUS,990,41.6318779,-4.7407384,Paseo Zorrilla 166 frente LAVA,4718611012
24:26,Plaza España - San Juan de Dios,BUS,1001,41.6240941,-4.747276,Paseo Zorrilla 236 Centro Comercial,4718611036
24:26,Plaza España - San Juan de Dios,BUS,726,41.6043723,-4.7249712,Carretera Madrid Centro San Juan de Dios,4718612002
24:26,Plaza España - San Juan de Dios,BUS,993,41.6239809,-4.7469416,Paseo Zorrilla 153 frente  Centro Comercial,4718611026
24:26,Plaza España - San Juan de Dios,BUS,995,41.63093,-4.740704,Paseo Zorrilla 101 LAVA,4718611040
24:26,Plaza España - San Juan de Dios,BUS,992,41.636998,-4.7389346,Paseo Zorrilla 65 frente Centro Comercial,4718611005
24:26,Plaza España - San Juan de Dios,BUS,997,41.644481,-4.7342002,Paseo Zorrilla 1 antiguo Hospital Militar,4718602005
1:30011,Garrido (69) > San José (82),BUS,,40.9747663,-5.6506855,Avda. Los Cedros 43,3727405011
1:30011,Garrido (69) > San José (82),BUS,,40.9759519,-5.6516124,Avda. Los Cedros 25,3727405013
1:30011,Garrido (69) > San José (82),BUS,,40.9770534,-5.6530589,Avda. Los Cedros frente 6,3727405010
1:30011,Garrido (69) > San José (82),BUS,,40.9758393,-5.6553277,Avda. Federico Anaya 19,3727405026
1:30011,Garrido (69) > San José (82),BUS,,40.9734057,-5.6569651,C/  María Auxiliadora 71-85,3727405012
1:30011,Garrido (69) > San José (82),BUS,,40.972328,-5.6576111,C/  María Auxiliadora 63,3727406001
1:30011,Garrido (69) > San José (82),BUS,,40.9691963,-5.659446,C/ María Auxiliadora 1-11,3727406016
1:30011,Garrido (69) > San José (82),BUS,,40.9674926,-5.6591161,Pza. Del Empresario s/n,3727402001
1:30011,Garrido (69) > San José (82),BUS,,40.964786,-5.6608729,C/ Gran Vía 38,3727401010
1:30011,Garrido (69) > San José (82),BUS,,40.9621118,-5.6623933,C/ Gran Vía 72,3727401007
1:30011,Garrido (69) > San José (82),BUS,,40.957491,-5.6655222,Avda. Reyes de España 32,3727403002
1:30011,Garrido (69) > San José (82),BUS,,40.9512119,-5.6612898,C/ Joaquín Rodrigo 38,3727403003
1:30011,Garrido (69) > San José (82),BUS,,40.9494334,-5.6591275,C/ Joaquín Rodrigo s/n,3727403008
1:30011,Garrido (69) > San José (82),BUS,,40.9513272,-5.6656543,Avda. Juan de Austria fren. 62,3727403012
1:30011,Garrido (69) > San José (82),BUS,,40.9527066,-5.6679314,Avda. Juan de Austria fren. 8,3727403014
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Residencia Cortes,42.336472,-3.685622,Residencia Cortes,0905907007
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Calle Ebro,42.336254,-3.689667,Calle Ebro,0905907006
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Calle Duero,42.33482,-3.689742,Calle Duero,0905907010
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Pisones 28,42.331226,-3.698909,Pisones 28,0905906012
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Madrid 27,42.334656,-3.699644,Madrid 27,0905906005
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,S. Pablo 25,42.337387,-3.699237,S. Pablo 25,0905907001
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Soportales de Antón,42.341557,-3.699851,Soportales de Antón,0905902001
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Avda. del Cid 4,42.34341,-3.698947,Avda. del Cid 4,0905902002
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Plaza España - RRCC,42.344212,-3.696845,Plaza España - RRCC,0905902003
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Madrid 4,42.337879,-3.701749,Madrid 4,0905906004
9:SMYT009,Línea 9 Plaza España - Parque Europa - Residencia Cortes,BUS,Madrid 28,42.334343,-3.699721,Madrid 28,0905906007
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Rosalía de Castro,42.341797,-3.740423,Rosalía de Castro,0905908005
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Paseo Comendadores,42.339817,-3.719867,Paseo Comendadores,0905908011
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,B. Obregón - Parralillos,42.338814,-3.721867,B. Obregón - Parralillos,0905908010
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Avda. Huelgas - M. Pomar,42.337265,-3.713992,Avda. Huelgas - M. Pomar,0905908004
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Pº del Empecinado,42.336834,-3.707063,Pº del Empecinado,0905908006
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Pte. Sta. María,42.338955,-3.703423,Pte. Sta. María,0905906003
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Soportales de Antón,42.341557,-3.699851,Soportales de Antón,0905902001
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Avda. del Cid 4,42.34341,-3.698947,Avda. del Cid 4,0905902002
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Avda. del Cid 36,42.346527,-3.697475,Avda. del Cid 36,0905905002
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Avda. del Cid 80,42.349873,-3.695952,Avda. del Cid 80,0905905021
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Avda. del Cid 102,42.353127,-3.693169,Avda. del Cid 102,0905905032
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Pozanos 2,42.354946,-3.690766,Pozanos 2,0905905031
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Condesa Mencía 108,42.359383,-3.680024,Condesa Mencía 108,0905905033
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Condesa Mencía - Supermercado,42.360664,-3.677752,Condesa Mencía - Supermercado,0905905050
9:SMYT007,Línea 7 Barrio El Pilar - UBU - Vista Alegre,BUS,Condesa Mencía 150,42.361248,-3.676354,Condesa Mencía 150,0905905041
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Barrio de Villafría,42.365658,-3.616323,Barrio de Villafría,0905909016
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 255,42.354851,-3.664452,Vitoria 255,0905909033
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria - Real y Antigua,42.354172,-3.666936,Vitoria - Real y Antigua,0905909003
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 175,42.352867,-3.670034,Vitoria 175,0905909022
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria - Juan XXIII,42.351269,-3.673014,Vitoria - Juan XXIII,0905909002
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria - A.Ingenieros,42.349255,-3.676611,Vitoria - A.Ingenieros,0905905024
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 109,42.346714,-3.681231,Vitoria 109,0905905010
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria - Hacienda,42.343365,-3.68898,Vitoria - Hacienda,0905905037
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Gran Teatro,42.341156,-3.696912,Gran Teatro,0905902001
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Avda. Arlanzón 19,42.341602,-3.693643,Avda. Arlanzón 19,0905905028
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Avda. Arlanzón 38,42.342831,-3.687418,Avda. Arlanzón 38,0905905009
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria - Cruz Roja,42.345024,-3.683961,Vitoria - Cruz Roja,0905905011
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 138,42.34914,-3.676405,Vitoria 138,0905909007
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 166,42.351158,-3.672654,Vitoria 166,0905909010
9:SMYT008,Línea 8 Gran Teatro - Villafría,BUS,Vitoria 228,42.354248,-3.665948,Vitoria 228,0905909012
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Rosalía de Castro,42.341797,-3.740423,Rosalía de Castro,0905908005
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Claustrillas 3 - F. Económicas,42.338524,-3.726162,Claustrillas 3 - F. Económicas,0905908010
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Monasterio Las Huelgas,42.337227,-3.71995,Monasterio Las Huelgas,0905908011
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Caleruega 5,42.33445,-3.713708,Caleruega 5,0905908004
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Antigua Estación,42.333706,-3.708201,Antigua Estación,0905908003
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Pº del Empecinado,42.336834,-3.707063,Pº del Empecinado,0905908006
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Pte. Sta. María,42.338955,-3.703423,Pte. Sta. María,0905906003
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Soportales de Antón,42.341557,-3.699851,Soportales de Antón,0905902001
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Avda. del Cid 4,42.34341,-3.698947,Avda. del Cid 4,0905902002
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 16,42.346397,-3.694254,Reyes Católicos 16,0905905018
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 40,42.348793,-3.690545,Reyes Católicos 40,0905905019
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Juan de Padilla - Comisaría,42.348015,-3.686779,Juan de Padilla - Comisaría,0905905024
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Juan de Padilla - Centro Cívico,42.352596,-3.683526,Juan de Padilla - Centro Cívico,0905905039
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Avda. Castilla y León 38,42.354534,-3.680567,Avda. Castilla y León 38,0905905045
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Islas Canarias - Francia,42.357121,-3.679331,Islas Canarias - Francia,0905905041
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Hospital Universitario,42.361023,-3.685162,Hospital Universitario,0905905038
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Condesa Mencía 108,42.359383,-3.680024,Condesa Mencía 108,0905905033
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Condesa Mencía - Supermercado,42.360664,-3.677752,Condesa Mencía - Supermercado,0905905050
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Condesa Mencía 165,42.361713,-3.675637,Condesa Mencía 165,0905905042
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 53,42.349979,-3.690257,Reyes Católicos 53,0905905017
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 49,42.348724,-3.692431,Reyes Católicos 49,0905905022
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 33,42.347355,-3.694537,Reyes Católicos 33,0905905016
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Reyes Católicos 7,42.34515,-3.696468,Reyes Católicos 7,0905902003
9:SMYT005,Línea 5 Barrio El Pilar - UBU - HUBU - Vista Alegre,BUS,Pte. Besson,42.33754,-3.705626,Pte. Besson,0905906004
1:970022,Aldehuela (212) > Plaza de España (103),BUS,,40.9610769,-5.6424024,Avda. Aldehuela de los Guzmanes s/n,3727402018
1:970022,Aldehuela (212) > Plaza de España (103),BUS,,40.9636257,-5.6514276,C/mno. Las Aguas s/n,3727402005
1:970022,Aldehuela (212) > Plaza de España (103),BUS,,40.9647183,-5.6556064,Pº. San Antonio 21,3727402010
1:970022,Aldehuela (212) > Plaza de España (103),BUS,,40.9671963,-5.6579041,Pº. Canalejas 1,3727402014
1:970022,Aldehuela (212) > Plaza de España (103),BUS,,40.9675742,-5.6583114,Pº. Canalejas 12,3727402001
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Plaza España - Glorieta,42.344006,-3.697331,Plaza España - Glorieta,0905902002
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. de la Paz 18,42.344707,-3.692876,Avda. de la Paz 18,0905905015
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. de la Paz 32,42.345985,-3.688442,Avda. de la Paz 32,0905905008
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. Castilla y León 18,42.354351,-3.680767,Avda. Castilla y León 18,0905905045
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,San Roque 2,42.348591,-3.679543,San Roque 2,0905905040
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Vitoria 138,42.34914,-3.676405,Vitoria 138,0905909007
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Apóstol Santiago 37,42.349613,-3.670049,Apóstol Santiago 37,0905909008
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Apóstol Santiago 58,42.349716,-3.667465,Apóstol Santiago 58,0905909036
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Federico García Lorca 9,42.350021,-3.665398,Federico García Lorca 9,0905909035
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Glorieta Ismael G. Rámila,42.350639,-3.6634,Glorieta Ismael G. Rámila,0905909024
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Luis Alberdi 7,42.351196,-3.66608,Luis Alberdi 7,0905909037
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Derechos Humanos 36,42.350296,-3.667212,Derechos Humanos 36,0905909021
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. Constitución 21,42.348358,-3.674334,Avda. Constitución 21,0905909034
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,San Roque 1,42.348663,-3.679869,San Roque 1,0905905024
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. de la Paz 41,42.346111,-3.688998,Avda. de la Paz 41,0905905029
9:SMYT006,Línea 6 Plaza España - Ismael García Rámila,BUS,Avda. de la Paz 15,42.344917,-3.692999,Avda. de la Paz 15,0905905036
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Plaza España - RRCC,42.344212,-3.696845,Plaza España - RRCC,0905902003
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. del Cid 36,42.346527,-3.697475,Avda. del Cid 36,0905905002
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. del Cid 80,42.349873,-3.695952,Avda. del Cid 80,0905905021
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. del Cid 102,42.353127,-3.693169,Avda. del Cid 102,0905905032
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. Cantabria 58,42.356602,-3.692496,Avda. Cantabria 58,0905905012
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Hospital Divino Valles,42.359867,-3.69195,Hospital Divino Valles,0905905038
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. del Cid 89,42.353962,-3.692383,Avda. del Cid 89,0905905003
9:SMYT014,Línea 14 Plaza España - Divino Valles - Villatoro,BUS,Avda. del Cid 67,42.349876,-3.696196,Avda. del Cid 67,0905905020
