Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47021 Bocigas;4702101 Bocigas distrito 01;4702101001 Bocigas sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
