Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;10,9
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;12,7
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;16,5
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;23
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;22,1
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;24,2
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;28,6
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;31,4
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;48,8
37103 Cespedosa de Tormes;3710301 Cespedosa de Tormes distrito 01;3710301001 Cespedosa de Tormes sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;46,7
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
37104 Cilleros de la Bastida;3710401 Cilleros de la Bastida distrito 01;3710401001 Cilleros de la Bastida sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
