Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
40021 Arevalillo de Cega;4002101 Arevalillo de Cega distrito 01;4002101001 Arevalillo de Cega sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
