Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05026 Bercial de Zapardiel;0502601 Bercial de Zapardiel distrito 01;0502601001 Bercial de Zapardiel sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05027 Berlanas, Las;;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05027 Berlanas, Las;;;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
05027 Berlanas, Las;;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
05027 Berlanas, Las;0502701 Berlanas, Las distrito 01;;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
