Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Otra situación de inactividad;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Otra situación de inactividad;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Otra situación de inactividad;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Estudiante;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Estudiante;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Total;Estudiante;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Total;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Total;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Total;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Ocupado/a;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Ocupado/a;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Ocupado/a;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Parado/a;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Parado/a;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Parado/a;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Otra situación de inactividad;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Otra situación de inactividad;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Otra situación de inactividad;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Estudiante;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Estudiante;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Hombres;Estudiante;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Total;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Total;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Total;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Ocupado/a;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Ocupado/a;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Ocupado/a;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Parado/a;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Parado/a;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Parado/a;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Otra situación de inactividad;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Otra situación de inactividad;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Otra situación de inactividad;2021;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Estudiante;2023;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Estudiante;2022;.
47 Valladolid;47068 Fuente-Olmedo;4706801001 Fuente-Olmedo sección 01001;Mujeres;Estudiante;2021;.
47 Valladolid;47069 Gallegos de Hornija;;Total;Total;2023;106
47 Valladolid;47069 Gallegos de Hornija;;Total;Total;2022;108
47 Valladolid;47069 Gallegos de Hornija;;Total;Total;2021;108
47 Valladolid;47069 Gallegos de Hornija;;Total;Ocupado/a;2023;47
47 Valladolid;47069 Gallegos de Hornija;;Total;Ocupado/a;2022;47
47 Valladolid;47069 Gallegos de Hornija;;Total;Ocupado/a;2021;45
47 Valladolid;47069 Gallegos de Hornija;;Total;Parado/a;2023;5
47 Valladolid;47069 Gallegos de Hornija;;Total;Parado/a;2022;5
47 Valladolid;47069 Gallegos de Hornija;;Total;Parado/a;2021;4
47 Valladolid;47069 Gallegos de Hornija;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;33
47 Valladolid;47069 Gallegos de Hornija;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;33
47 Valladolid;47069 Gallegos de Hornija;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;33
47 Valladolid;47069 Gallegos de Hornija;;Total;Otra situación de inactividad;2023;16
47 Valladolid;47069 Gallegos de Hornija;;Total;Otra situación de inactividad;2022;19
47 Valladolid;47069 Gallegos de Hornija;;Total;Otra situación de inactividad;2021;19
47 Valladolid;47069 Gallegos de Hornija;;Total;Estudiante;2023;5
47 Valladolid;47069 Gallegos de Hornija;;Total;Estudiante;2022;4
47 Valladolid;47069 Gallegos de Hornija;;Total;Estudiante;2021;7
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Total;2023;53
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Total;2022;53
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Total;2021;55
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Ocupado/a;2023;27
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Ocupado/a;2022;27
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Ocupado/a;2021;28
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Parado/a;2023;2
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Parado/a;2022;3
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Parado/a;2021;2
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;22
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;22
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;22
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Otra situación de inactividad;2023;0
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Otra situación de inactividad;2022;0
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Otra situación de inactividad;2021;1
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Estudiante;2023;2
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Estudiante;2022;1
47 Valladolid;47069 Gallegos de Hornija;;Hombres;Estudiante;2021;2
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Total;2023;53
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Total;2022;55
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Total;2021;53
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Ocupado/a;2023;20
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Ocupado/a;2022;20
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Ocupado/a;2021;17
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Parado/a;2023;3
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Parado/a;2022;2
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Parado/a;2021;2
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;11
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;11
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;11
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Otra situación de inactividad;2023;16
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Otra situación de inactividad;2022;19
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Otra situación de inactividad;2021;18
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Estudiante;2023;3
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Estudiante;2022;3
47 Valladolid;47069 Gallegos de Hornija;;Mujeres;Estudiante;2021;5
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Total;2023;106
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Total;2022;108
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Total;2021;108
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Ocupado/a;2023;47
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Ocupado/a;2022;47
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Ocupado/a;2021;45
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Parado/a;2023;5
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Parado/a;2022;5
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Parado/a;2021;4
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;33
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;33
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;33
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Otra situación de inactividad;2023;16
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Otra situación de inactividad;2022;19
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Otra situación de inactividad;2021;19
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Estudiante;2023;5
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Estudiante;2022;4
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Total;Estudiante;2021;7
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Total;2023;53
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Total;2022;53
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Total;2021;55
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Ocupado/a;2023;27
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Ocupado/a;2022;27
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Ocupado/a;2021;28
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Parado/a;2023;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Parado/a;2022;3
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Parado/a;2021;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;22
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;22
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;22
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Otra situación de inactividad;2023;0
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Otra situación de inactividad;2022;0
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Otra situación de inactividad;2021;1
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Estudiante;2023;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Estudiante;2022;1
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Hombres;Estudiante;2021;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Total;2023;53
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Total;2022;55
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Total;2021;53
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Ocupado/a;2023;20
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Ocupado/a;2022;20
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Ocupado/a;2021;17
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Parado/a;2023;3
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Parado/a;2022;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Parado/a;2021;2
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;11
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;11
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;11
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Otra situación de inactividad;2023;16
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Otra situación de inactividad;2022;19
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Otra situación de inactividad;2021;18
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Estudiante;2023;3
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Estudiante;2022;3
47 Valladolid;47069 Gallegos de Hornija;4706901001 Gallegos de Hornija sección 01001;Mujeres;Estudiante;2021;5
47 Valladolid;47070 Gatón de Campos;;Total;Total;2023;""
47 Valladolid;47070 Gatón de Campos;;Total;Total;2022;""
47 Valladolid;47070 Gatón de Campos;;Total;Total;2021;""
47 Valladolid;47070 Gatón de Campos;;Total;Ocupado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Total;Ocupado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Total;Ocupado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Total;Parado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Total;Parado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Total;Parado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;;Total;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;;Total;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;;Total;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;;Total;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;;Total;Estudiante;2022;.
47 Valladolid;47070 Gatón de Campos;;Total;Estudiante;2021;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Total;2023;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Total;2022;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Total;2021;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Ocupado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Ocupado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Ocupado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Parado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Parado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Parado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Estudiante;2022;.
47 Valladolid;47070 Gatón de Campos;;Hombres;Estudiante;2021;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Total;2023;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Total;2022;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Total;2021;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Ocupado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Ocupado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Ocupado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Parado/a;2023;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Parado/a;2022;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Parado/a;2021;""
47 Valladolid;47070 Gatón de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Estudiante;2022;.
47 Valladolid;47070 Gatón de Campos;;Mujeres;Estudiante;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Total;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Total;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Total;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Ocupado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Ocupado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Ocupado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Parado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Parado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Parado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Estudiante;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Total;Estudiante;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Total;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Total;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Total;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Ocupado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Ocupado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Ocupado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Parado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Parado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Parado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Estudiante;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Hombres;Estudiante;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Total;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Total;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Total;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Ocupado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Ocupado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Ocupado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Parado/a;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Parado/a;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Parado/a;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Otra situación de inactividad;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Otra situación de inactividad;2022;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Otra situación de inactividad;2021;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Estudiante;2023;.
47 Valladolid;47070 Gatón de Campos;4707001001 Gatón de Campos sección 01001;Mujeres;Estudiante;2022;.
