Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
24 León;24003 Alija del Infantado;;Hombres;Total;2023;284
24 León;24003 Alija del Infantado;;Hombres;Total;2022;293
24 León;24003 Alija del Infantado;;Hombres;Total;2021;302
24 León;24003 Alija del Infantado;;Hombres;Ocupado/a;2023;104
24 León;24003 Alija del Infantado;;Hombres;Ocupado/a;2022;107
24 León;24003 Alija del Infantado;;Hombres;Ocupado/a;2021;108
24 León;24003 Alija del Infantado;;Hombres;Parado/a;2023;15
24 León;24003 Alija del Infantado;;Hombres;Parado/a;2022;16
24 León;24003 Alija del Infantado;;Hombres;Parado/a;2021;21
24 León;24003 Alija del Infantado;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;140
24 León;24003 Alija del Infantado;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;143
24 León;24003 Alija del Infantado;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;143
24 León;24003 Alija del Infantado;;Hombres;Otra situación de inactividad;2023;20
24 León;24003 Alija del Infantado;;Hombres;Otra situación de inactividad;2022;21
24 León;24003 Alija del Infantado;;Hombres;Otra situación de inactividad;2021;25
24 León;24003 Alija del Infantado;;Hombres;Estudiante;2023;5
24 León;24003 Alija del Infantado;;Hombres;Estudiante;2022;6
24 León;24003 Alija del Infantado;;Hombres;Estudiante;2021;5
24 León;24003 Alija del Infantado;;Mujeres;Total;2023;279
24 León;24003 Alija del Infantado;;Mujeres;Total;2022;261
24 León;24003 Alija del Infantado;;Mujeres;Total;2021;269
24 León;24003 Alija del Infantado;;Mujeres;Ocupado/a;2023;78
24 León;24003 Alija del Infantado;;Mujeres;Ocupado/a;2022;80
24 León;24003 Alija del Infantado;;Mujeres;Ocupado/a;2021;80
24 León;24003 Alija del Infantado;;Mujeres;Parado/a;2023;26
24 León;24003 Alija del Infantado;;Mujeres;Parado/a;2022;18
24 León;24003 Alija del Infantado;;Mujeres;Parado/a;2021;19
24 León;24003 Alija del Infantado;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;103
24 León;24003 Alija del Infantado;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;102
24 León;24003 Alija del Infantado;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;107
24 León;24003 Alija del Infantado;;Mujeres;Otra situación de inactividad;2023;69
24 León;24003 Alija del Infantado;;Mujeres;Otra situación de inactividad;2022;54
24 León;24003 Alija del Infantado;;Mujeres;Otra situación de inactividad;2021;57
24 León;24003 Alija del Infantado;;Mujeres;Estudiante;2023;3
24 León;24003 Alija del Infantado;;Mujeres;Estudiante;2022;7
24 León;24003 Alija del Infantado;;Mujeres;Estudiante;2021;6
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Total;2023;563
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Total;2022;554
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Total;2021;571
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Ocupado/a;2023;182
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Ocupado/a;2022;187
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Ocupado/a;2021;188
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Parado/a;2023;41
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Parado/a;2022;34
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Parado/a;2021;40
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;243
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;245
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;250
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Otra situación de inactividad;2023;89
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Otra situación de inactividad;2022;75
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Otra situación de inactividad;2021;82
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Estudiante;2023;8
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Estudiante;2022;13
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Total;Estudiante;2021;11
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Hombres;Total;2023;284
24 León;24003 Alija del Infantado;2400301001 Alija del Infantado sección 01001;Hombres;Total;2022;293
