Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Otra situación de inactividad;2023;52
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Otra situación de inactividad;2022;60
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Otra situación de inactividad;2021;60
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Estudiante;2023;36
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Estudiante;2022;32
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Hombres;Estudiante;2021;35
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Total;2023;757
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Total;2022;742
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Total;2021;754
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Ocupado/a;2023;334
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Ocupado/a;2022;320
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Ocupado/a;2021;308
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Parado/a;2023;48
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Parado/a;2022;55
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Parado/a;2021;74
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;133
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;134
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;130
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Otra situación de inactividad;2023;198
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Otra situación de inactividad;2022;192
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Otra situación de inactividad;2021;197
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Estudiante;2023;44
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Estudiante;2022;41
09 Burgos;09059 Burgos;0905909012 Burgos sección 09012;Mujeres;Estudiante;2021;45
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Total;2023;762
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Total;2022;779
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Total;2021;790
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Ocupado/a;2023;335
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Ocupado/a;2022;346
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Ocupado/a;2021;343
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Parado/a;2023;49
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Parado/a;2022;52
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Parado/a;2021;54
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;207
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;199
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;199
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Otra situación de inactividad;2023;130
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Otra situación de inactividad;2022;140
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Otra situación de inactividad;2021;142
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Estudiante;2023;41
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Estudiante;2022;42
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Total;Estudiante;2021;52
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Total;2023;375
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Total;2022;375
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Total;2021;380
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Ocupado/a;2023;172
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Ocupado/a;2022;175
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Ocupado/a;2021;179
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Parado/a;2023;21
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Parado/a;2022;21
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Parado/a;2021;17
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;130
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;124
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;123
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Otra situación de inactividad;2023;29
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Otra situación de inactividad;2022;32
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Otra situación de inactividad;2021;32
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Estudiante;2023;23
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Estudiante;2022;23
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Hombres;Estudiante;2021;29
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Total;2023;387
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Total;2022;404
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Total;2021;410
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Ocupado/a;2023;163
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Ocupado/a;2022;171
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Ocupado/a;2021;164
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Parado/a;2023;28
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Parado/a;2022;31
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Parado/a;2021;37
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;77
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;75
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;76
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Otra situación de inactividad;2023;101
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Otra situación de inactividad;2022;108
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Otra situación de inactividad;2021;110
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Estudiante;2023;18
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Estudiante;2022;19
09 Burgos;09059 Burgos;0905909013 Burgos sección 09013;Mujeres;Estudiante;2021;23
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Total;2023;852
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Total;2022;836
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Total;2021;846
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Ocupado/a;2023;377
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Ocupado/a;2022;358
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Ocupado/a;2021;362
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Parado/a;2023;47
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Parado/a;2022;45
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Parado/a;2021;72
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;203
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;208
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;206
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Otra situación de inactividad;2023;166
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Otra situación de inactividad;2022;171
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Otra situación de inactividad;2021;153
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Estudiante;2023;59
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Estudiante;2022;54
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Total;Estudiante;2021;53
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Total;2023;394
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Total;2022;392
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Total;2021;394
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Ocupado/a;2023;195
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Ocupado/a;2022;183
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Ocupado/a;2021;190
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Parado/a;2023;15
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Parado/a;2022;15
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Parado/a;2021;29
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;120
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;123
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;121
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Otra situación de inactividad;2023;31
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Otra situación de inactividad;2022;37
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Otra situación de inactividad;2021;29
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Estudiante;2023;33
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Estudiante;2022;34
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Hombres;Estudiante;2021;25
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Total;2023;458
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Total;2022;444
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Total;2021;452
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Ocupado/a;2023;182
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Ocupado/a;2022;175
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Ocupado/a;2021;172
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Parado/a;2023;32
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Parado/a;2022;30
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Parado/a;2021;43
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;83
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;85
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;85
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Otra situación de inactividad;2023;135
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Otra situación de inactividad;2022;134
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Otra situación de inactividad;2021;124
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Estudiante;2023;26
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Estudiante;2022;20
09 Burgos;09059 Burgos;0905909014 Burgos sección 09014;Mujeres;Estudiante;2021;28
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Total;2023;808
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Total;2022;816
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Total;2021;847
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Ocupado/a;2023;365
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Ocupado/a;2022;388
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Ocupado/a;2021;371
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Parado/a;2023;50
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Parado/a;2022;65
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Parado/a;2021;79
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;195
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;189
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;194
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Otra situación de inactividad;2023;147
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Otra situación de inactividad;2022;130
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Otra situación de inactividad;2021;156
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Estudiante;2023;51
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Estudiante;2022;44
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Total;Estudiante;2021;47
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Total;2023;400
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Total;2022;402
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Total;2021;411
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Ocupado/a;2023;191
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Ocupado/a;2022;213
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Ocupado/a;2021;202
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Parado/a;2023;23
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Parado/a;2022;29
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Parado/a;2021;32
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;121
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;115
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;121
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Otra situación de inactividad;2023;38
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Otra situación de inactividad;2022;22
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Otra situación de inactividad;2021;29
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Estudiante;2023;27
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Estudiante;2022;23
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Hombres;Estudiante;2021;27
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Total;2023;408
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Total;2022;414
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Total;2021;436
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Ocupado/a;2023;174
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Ocupado/a;2022;175
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Ocupado/a;2021;169
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Parado/a;2023;27
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Parado/a;2022;36
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Parado/a;2021;47
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;74
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;74
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;73
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Otra situación de inactividad;2023;109
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Otra situación de inactividad;2022;108
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Otra situación de inactividad;2021;127
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Estudiante;2023;24
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Estudiante;2022;21
09 Burgos;09059 Burgos;0905909015 Burgos sección 09015;Mujeres;Estudiante;2021;20
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Total;2023;1.771
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Total;2022;1.746
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Total;2021;1.672
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Ocupado/a;2023;1.023
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Ocupado/a;2022;997
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Ocupado/a;2021;958
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Parado/a;2023;98
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Parado/a;2022;115
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Parado/a;2021;118
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;246
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;244
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;237
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Otra situación de inactividad;2023;275
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Otra situación de inactividad;2022;269
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Otra situación de inactividad;2021;228
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Estudiante;2023;129
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Estudiante;2022;121
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Total;Estudiante;2021;131
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Total;2023;921
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Total;2022;897
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Total;2021;855
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Ocupado/a;2023;573
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Ocupado/a;2022;548
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Ocupado/a;2021;529
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Parado/a;2023;42
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Parado/a;2022;54
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Parado/a;2021;51
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;158
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;162
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;153
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Otra situación de inactividad;2023;88
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Otra situación de inactividad;2022;82
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Otra situación de inactividad;2021;56
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Estudiante;2023;60
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Estudiante;2022;51
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Hombres;Estudiante;2021;66
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Total;2023;850
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Total;2022;849
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Total;2021;817
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Ocupado/a;2023;450
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Ocupado/a;2022;449
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Ocupado/a;2021;429
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Parado/a;2023;56
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Parado/a;2022;61
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Parado/a;2021;67
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;88
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;82
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;84
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Otra situación de inactividad;2023;187
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Otra situación de inactividad;2022;187
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Otra situación de inactividad;2021;172
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Estudiante;2023;69
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Estudiante;2022;70
09 Burgos;09059 Burgos;0905909016 Burgos sección 09016;Mujeres;Estudiante;2021;65
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Total;2023;650
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Total;2022;660
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Total;2021;662
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Ocupado/a;2023;260
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Ocupado/a;2022;246
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Ocupado/a;2021;251
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Parado/a;2023;22
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Parado/a;2022;40
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Parado/a;2021;44
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;214
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;213
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;209
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Otra situación de inactividad;2023;123
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Otra situación de inactividad;2022;135
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Otra situación de inactividad;2021;129
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Estudiante;2023;31
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Estudiante;2022;26
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Total;Estudiante;2021;29
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Total;2023;296
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Total;2022;301
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Total;2021;302
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Ocupado/a;2023;126
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Ocupado/a;2022;121
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Ocupado/a;2021;129
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Parado/a;2023;10
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Parado/a;2022;16
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Parado/a;2021;16
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;124
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;126
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;123
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Otra situación de inactividad;2023;20
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Otra situación de inactividad;2022;26
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Otra situación de inactividad;2021;19
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Estudiante;2023;16
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Estudiante;2022;12
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Hombres;Estudiante;2021;15
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Mujeres;Total;2023;354
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Mujeres;Total;2022;359
09 Burgos;09059 Burgos;0905909017 Burgos sección 09017;Mujeres;Total;2021;360
