Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Parado/a;2022;40
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Parado/a;2021;56
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;54
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;53
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;50
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Otra situación de inactividad;2023;151
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Otra situación de inactividad;2022;159
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Otra situación de inactividad;2021;155
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Estudiante;2023;31
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Estudiante;2022;25
05 Ávila;05057 Cebreros;0505702001 Cebreros sección 02001;Mujeres;Estudiante;2021;22
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Total;2023;1.382
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Total;2022;1.335
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Total;2021;1.324
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Ocupado/a;2023;580
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Ocupado/a;2022;575
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Ocupado/a;2021;549
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Parado/a;2023;131
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Parado/a;2022;140
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Parado/a;2021;183
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;234
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;229
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;216
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Otra situación de inactividad;2023;313
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Otra situación de inactividad;2022;277
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Otra situación de inactividad;2021;266
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Estudiante;2023;124
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Estudiante;2022;114
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Total;Estudiante;2021;110
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Total;2023;731
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Total;2022;702
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Total;2021;692
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Ocupado/a;2023;358
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Ocupado/a;2022;341
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Ocupado/a;2021;321
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Parado/a;2023;51
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Parado/a;2022;56
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Parado/a;2021;81
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;176
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;171
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;166
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Otra situación de inactividad;2023;80
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Otra situación de inactividad;2022;74
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Otra situación de inactividad;2021;70
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Estudiante;2023;66
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Estudiante;2022;60
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Hombres;Estudiante;2021;54
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Total;2023;651
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Total;2022;633
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Total;2021;632
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Ocupado/a;2023;222
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Ocupado/a;2022;234
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Ocupado/a;2021;228
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Parado/a;2023;80
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Parado/a;2022;84
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Parado/a;2021;102
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;58
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;58
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;50
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Otra situación de inactividad;2023;233
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Otra situación de inactividad;2022;203
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Otra situación de inactividad;2021;196
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Estudiante;2023;58
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Estudiante;2022;54
05 Ávila;05057 Cebreros;0505702002 Cebreros sección 02002;Mujeres;Estudiante;2021;56
05 Ávila;05058 Cepeda la Mora;;Total;Total;2023;66
05 Ávila;05058 Cepeda la Mora;;Total;Total;2022;73
05 Ávila;05058 Cepeda la Mora;;Total;Total;2021;68
05 Ávila;05058 Cepeda la Mora;;Total;Ocupado/a;2023;33
05 Ávila;05058 Cepeda la Mora;;Total;Ocupado/a;2022;35
05 Ávila;05058 Cepeda la Mora;;Total;Ocupado/a;2021;29
05 Ávila;05058 Cepeda la Mora;;Total;Parado/a;2023;5
05 Ávila;05058 Cepeda la Mora;;Total;Parado/a;2022;5
05 Ávila;05058 Cepeda la Mora;;Total;Parado/a;2021;6
05 Ávila;05058 Cepeda la Mora;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;19
05 Ávila;05058 Cepeda la Mora;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;21
05 Ávila;05058 Cepeda la Mora;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
05 Ávila;05058 Cepeda la Mora;;Total;Otra situación de inactividad;2023;8
05 Ávila;05058 Cepeda la Mora;;Total;Otra situación de inactividad;2022;9
05 Ávila;05058 Cepeda la Mora;;Total;Otra situación de inactividad;2021;12
05 Ávila;05058 Cepeda la Mora;;Total;Estudiante;2023;1
05 Ávila;05058 Cepeda la Mora;;Total;Estudiante;2022;3
05 Ávila;05058 Cepeda la Mora;;Total;Estudiante;2021;0
05 Ávila;05058 Cepeda la Mora;;Hombres;Total;2023;38
05 Ávila;05058 Cepeda la Mora;;Hombres;Total;2022;39
05 Ávila;05058 Cepeda la Mora;;Hombres;Total;2021;38
05 Ávila;05058 Cepeda la Mora;;Hombres;Ocupado/a;2023;22
05 Ávila;05058 Cepeda la Mora;;Hombres;Ocupado/a;2022;23
05 Ávila;05058 Cepeda la Mora;;Hombres;Ocupado/a;2021;20
05 Ávila;05058 Cepeda la Mora;;Hombres;Parado/a;2023;2
05 Ávila;05058 Cepeda la Mora;;Hombres;Parado/a;2022;2
05 Ávila;05058 Cepeda la Mora;;Hombres;Parado/a;2021;3
05 Ávila;05058 Cepeda la Mora;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;14
05 Ávila;05058 Cepeda la Mora;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;14
05 Ávila;05058 Cepeda la Mora;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;14
05 Ávila;05058 Cepeda la Mora;;Hombres;Otra situación de inactividad;2023;0
05 Ávila;05058 Cepeda la Mora;;Hombres;Otra situación de inactividad;2022;0
05 Ávila;05058 Cepeda la Mora;;Hombres;Otra situación de inactividad;2021;1
05 Ávila;05058 Cepeda la Mora;;Hombres;Estudiante;2023;0
05 Ávila;05058 Cepeda la Mora;;Hombres;Estudiante;2022;0
05 Ávila;05058 Cepeda la Mora;;Hombres;Estudiante;2021;0
05 Ávila;05058 Cepeda la Mora;;Mujeres;Total;2023;28
05 Ávila;05058 Cepeda la Mora;;Mujeres;Total;2022;34
05 Ávila;05058 Cepeda la Mora;;Mujeres;Total;2021;30
05 Ávila;05058 Cepeda la Mora;;Mujeres;Ocupado/a;2023;11
05 Ávila;05058 Cepeda la Mora;;Mujeres;Ocupado/a;2022;12
05 Ávila;05058 Cepeda la Mora;;Mujeres;Ocupado/a;2021;9
05 Ávila;05058 Cepeda la Mora;;Mujeres;Parado/a;2023;3
05 Ávila;05058 Cepeda la Mora;;Mujeres;Parado/a;2022;3
05 Ávila;05058 Cepeda la Mora;;Mujeres;Parado/a;2021;3
05 Ávila;05058 Cepeda la Mora;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;5
05 Ávila;05058 Cepeda la Mora;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;7
05 Ávila;05058 Cepeda la Mora;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;7
05 Ávila;05058 Cepeda la Mora;;Mujeres;Otra situación de inactividad;2023;8
05 Ávila;05058 Cepeda la Mora;;Mujeres;Otra situación de inactividad;2022;9
05 Ávila;05058 Cepeda la Mora;;Mujeres;Otra situación de inactividad;2021;11
05 Ávila;05058 Cepeda la Mora;;Mujeres;Estudiante;2023;1
05 Ávila;05058 Cepeda la Mora;;Mujeres;Estudiante;2022;3
05 Ávila;05058 Cepeda la Mora;;Mujeres;Estudiante;2021;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Total;2023;66
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Total;2022;73
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Total;2021;68
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Ocupado/a;2023;33
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Ocupado/a;2022;35
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Ocupado/a;2021;29
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Parado/a;2023;5
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Parado/a;2022;5
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Parado/a;2021;6
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;19
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;21
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Otra situación de inactividad;2023;8
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Otra situación de inactividad;2022;9
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Otra situación de inactividad;2021;12
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Estudiante;2023;1
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Estudiante;2022;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Total;Estudiante;2021;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Total;2023;38
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Total;2022;39
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Total;2021;38
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Ocupado/a;2023;22
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Ocupado/a;2022;23
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Ocupado/a;2021;20
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Parado/a;2023;2
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Parado/a;2022;2
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Parado/a;2021;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;14
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;14
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;14
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Otra situación de inactividad;2023;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Otra situación de inactividad;2022;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Otra situación de inactividad;2021;1
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Estudiante;2023;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Estudiante;2022;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Hombres;Estudiante;2021;0
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Total;2023;28
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Total;2022;34
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Total;2021;30
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Ocupado/a;2023;11
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Ocupado/a;2022;12
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Ocupado/a;2021;9
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Parado/a;2023;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Parado/a;2022;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Parado/a;2021;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;5
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;7
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;7
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Otra situación de inactividad;2023;8
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Otra situación de inactividad;2022;9
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Otra situación de inactividad;2021;11
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Estudiante;2023;1
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Estudiante;2022;3
05 Ávila;05058 Cepeda la Mora;0505801001 Cepeda la Mora sección 01001;Mujeres;Estudiante;2021;0
05 Ávila;05059 Cillán;;Total;Total;2023;70
05 Ávila;05059 Cillán;;Total;Total;2022;74
05 Ávila;05059 Cillán;;Total;Total;2021;82
05 Ávila;05059 Cillán;;Total;Ocupado/a;2023;31
05 Ávila;05059 Cillán;;Total;Ocupado/a;2022;34
05 Ávila;05059 Cillán;;Total;Ocupado/a;2021;34
05 Ávila;05059 Cillán;;Total;Parado/a;2023;2
05 Ávila;05059 Cillán;;Total;Parado/a;2022;2
05 Ávila;05059 Cillán;;Total;Parado/a;2021;2
05 Ávila;05059 Cillán;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;17
05 Ávila;05059 Cillán;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;17
05 Ávila;05059 Cillán;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
05 Ávila;05059 Cillán;;Total;Otra situación de inactividad;2023;19
05 Ávila;05059 Cillán;;Total;Otra situación de inactividad;2022;20
05 Ávila;05059 Cillán;;Total;Otra situación de inactividad;2021;24
05 Ávila;05059 Cillán;;Total;Estudiante;2023;1
05 Ávila;05059 Cillán;;Total;Estudiante;2022;1
05 Ávila;05059 Cillán;;Total;Estudiante;2021;1
05 Ávila;05059 Cillán;;Hombres;Total;2023;41
05 Ávila;05059 Cillán;;Hombres;Total;2022;45
05 Ávila;05059 Cillán;;Hombres;Total;2021;50
05 Ávila;05059 Cillán;;Hombres;Ocupado/a;2023;24
05 Ávila;05059 Cillán;;Hombres;Ocupado/a;2022;27
05 Ávila;05059 Cillán;;Hombres;Ocupado/a;2021;27
05 Ávila;05059 Cillán;;Hombres;Parado/a;2023;1
05 Ávila;05059 Cillán;;Hombres;Parado/a;2022;1
05 Ávila;05059 Cillán;;Hombres;Parado/a;2021;1
05 Ávila;05059 Cillán;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;13
05 Ávila;05059 Cillán;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;14
05 Ávila;05059 Cillán;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;18
05 Ávila;05059 Cillán;;Hombres;Otra situación de inactividad;2023;3
05 Ávila;05059 Cillán;;Hombres;Otra situación de inactividad;2022;3
05 Ávila;05059 Cillán;;Hombres;Otra situación de inactividad;2021;4
05 Ávila;05059 Cillán;;Hombres;Estudiante;2023;0
05 Ávila;05059 Cillán;;Hombres;Estudiante;2022;0
05 Ávila;05059 Cillán;;Hombres;Estudiante;2021;0
05 Ávila;05059 Cillán;;Mujeres;Total;2023;29
05 Ávila;05059 Cillán;;Mujeres;Total;2022;29
05 Ávila;05059 Cillán;;Mujeres;Total;2021;32
05 Ávila;05059 Cillán;;Mujeres;Ocupado/a;2023;7
05 Ávila;05059 Cillán;;Mujeres;Ocupado/a;2022;7
05 Ávila;05059 Cillán;;Mujeres;Ocupado/a;2021;7
05 Ávila;05059 Cillán;;Mujeres;Parado/a;2023;1
05 Ávila;05059 Cillán;;Mujeres;Parado/a;2022;1
05 Ávila;05059 Cillán;;Mujeres;Parado/a;2021;1
05 Ávila;05059 Cillán;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;4
05 Ávila;05059 Cillán;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;3
05 Ávila;05059 Cillán;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;3
05 Ávila;05059 Cillán;;Mujeres;Otra situación de inactividad;2023;16
05 Ávila;05059 Cillán;;Mujeres;Otra situación de inactividad;2022;17
05 Ávila;05059 Cillán;;Mujeres;Otra situación de inactividad;2021;20
05 Ávila;05059 Cillán;;Mujeres;Estudiante;2023;1
05 Ávila;05059 Cillán;;Mujeres;Estudiante;2022;1
05 Ávila;05059 Cillán;;Mujeres;Estudiante;2021;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Total;2023;70
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Total;2022;74
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Total;2021;82
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Ocupado/a;2023;31
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Ocupado/a;2022;34
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Ocupado/a;2021;34
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Parado/a;2023;2
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Parado/a;2022;2
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Parado/a;2021;2
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;17
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;17
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Otra situación de inactividad;2023;19
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Otra situación de inactividad;2022;20
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Otra situación de inactividad;2021;24
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Estudiante;2023;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Estudiante;2022;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Total;Estudiante;2021;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Total;2023;41
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Total;2022;45
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Total;2021;50
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Ocupado/a;2023;24
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Ocupado/a;2022;27
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Ocupado/a;2021;27
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Parado/a;2023;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Parado/a;2022;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Parado/a;2021;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;13
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;14
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;18
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Otra situación de inactividad;2023;3
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Otra situación de inactividad;2022;3
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Otra situación de inactividad;2021;4
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Estudiante;2023;0
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Estudiante;2022;0
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Hombres;Estudiante;2021;0
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Total;2023;29
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Total;2022;29
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Total;2021;32
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Ocupado/a;2023;7
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Ocupado/a;2022;7
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Ocupado/a;2021;7
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Parado/a;2023;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Parado/a;2022;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Parado/a;2021;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;4
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;3
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;3
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Otra situación de inactividad;2023;16
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Otra situación de inactividad;2022;17
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Otra situación de inactividad;2021;20
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Estudiante;2023;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Estudiante;2022;1
05 Ávila;05059 Cillán;0505901001 Cillán sección 01001;Mujeres;Estudiante;2021;1
05 Ávila;05060 Cisla;;Total;Total;2023;97
05 Ávila;05060 Cisla;;Total;Total;2022;100
05 Ávila;05060 Cisla;;Total;Total;2021;101
05 Ávila;05060 Cisla;;Total;Ocupado/a;2023;49
05 Ávila;05060 Cisla;;Total;Ocupado/a;2022;48
05 Ávila;05060 Cisla;;Total;Ocupado/a;2021;48
05 Ávila;05060 Cisla;;Total;Parado/a;2023;2
05 Ávila;05060 Cisla;;Total;Parado/a;2022;5
05 Ávila;05060 Cisla;;Total;Parado/a;2021;5
05 Ávila;05060 Cisla;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;29
05 Ávila;05060 Cisla;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;28
05 Ávila;05060 Cisla;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;30
