Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Ocupado/a;2023;13
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Ocupado/a;2022;13
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Ocupado/a;2021;14
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Parado/a;2023;7
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Parado/a;2022;6
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Parado/a;2021;6
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;10
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;10
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;12
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Otra situación de inactividad;2023;39
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Otra situación de inactividad;2022;45
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Otra situación de inactividad;2021;44
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Estudiante;2023;0
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Estudiante;2022;1
37 Salamanca;37001 Abusejo;3700101001 Abusejo sección 01001;Mujeres;Estudiante;2021;1
37 Salamanca;37002 Agallas;;Total;Total;2023;125
37 Salamanca;37002 Agallas;;Total;Total;2022;126
37 Salamanca;37002 Agallas;;Total;Total;2021;124
37 Salamanca;37002 Agallas;;Total;Ocupado/a;2023;34
37 Salamanca;37002 Agallas;;Total;Ocupado/a;2022;35
37 Salamanca;37002 Agallas;;Total;Ocupado/a;2021;35
37 Salamanca;37002 Agallas;;Total;Parado/a;2023;5
37 Salamanca;37002 Agallas;;Total;Parado/a;2022;4
37 Salamanca;37002 Agallas;;Total;Parado/a;2021;9
37 Salamanca;37002 Agallas;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;49
37 Salamanca;37002 Agallas;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;47
37 Salamanca;37002 Agallas;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;42
37 Salamanca;37002 Agallas;;Total;Otra situación de inactividad;2023;33
37 Salamanca;37002 Agallas;;Total;Otra situación de inactividad;2022;36
37 Salamanca;37002 Agallas;;Total;Otra situación de inactividad;2021;33
37 Salamanca;37002 Agallas;;Total;Estudiante;2023;4
37 Salamanca;37002 Agallas;;Total;Estudiante;2022;4
37 Salamanca;37002 Agallas;;Total;Estudiante;2021;5
37 Salamanca;37002 Agallas;;Hombres;Total;2023;71
