Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
42 Soria;42003 Adradas;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;8
42 Soria;42003 Adradas;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;7
42 Soria;42003 Adradas;;Hombres;Otra situación de inactividad;2023;3
42 Soria;42003 Adradas;;Hombres;Otra situación de inactividad;2022;4
42 Soria;42003 Adradas;;Hombres;Otra situación de inactividad;2021;2
42 Soria;42003 Adradas;;Hombres;Estudiante;2023;2
42 Soria;42003 Adradas;;Hombres;Estudiante;2022;3
42 Soria;42003 Adradas;;Hombres;Estudiante;2021;3
42 Soria;42003 Adradas;;Mujeres;Total;2023;27
42 Soria;42003 Adradas;;Mujeres;Total;2022;26
42 Soria;42003 Adradas;;Mujeres;Total;2021;27
42 Soria;42003 Adradas;;Mujeres;Ocupado/a;2023;15
42 Soria;42003 Adradas;;Mujeres;Ocupado/a;2022;15
42 Soria;42003 Adradas;;Mujeres;Ocupado/a;2021;17
42 Soria;42003 Adradas;;Mujeres;Parado/a;2023;1
42 Soria;42003 Adradas;;Mujeres;Parado/a;2022;0
42 Soria;42003 Adradas;;Mujeres;Parado/a;2021;0
42 Soria;42003 Adradas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;4
42 Soria;42003 Adradas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;4
42 Soria;42003 Adradas;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;5
42 Soria;42003 Adradas;;Mujeres;Otra situación de inactividad;2023;5
42 Soria;42003 Adradas;;Mujeres;Otra situación de inactividad;2022;5
42 Soria;42003 Adradas;;Mujeres;Otra situación de inactividad;2021;4
42 Soria;42003 Adradas;;Mujeres;Estudiante;2023;2
42 Soria;42003 Adradas;;Mujeres;Estudiante;2022;2
42 Soria;42003 Adradas;;Mujeres;Estudiante;2021;1
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2023;65
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2022;64
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Total;2021;61
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Ocupado/a;2023;39
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Ocupado/a;2022;38
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Ocupado/a;2021;39
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Parado/a;2023;1
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Parado/a;2022;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Parado/a;2021;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;13
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;12
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;12
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Otra situación de inactividad;2023;8
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Otra situación de inactividad;2022;9
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Otra situación de inactividad;2021;6
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Estudiante;2023;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Estudiante;2022;5
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Total;Estudiante;2021;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2023;38
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2022;38
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Total;2021;34
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Ocupado/a;2023;24
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Ocupado/a;2022;23
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Ocupado/a;2021;22
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Parado/a;2023;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Parado/a;2022;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Parado/a;2021;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;9
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;8
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;7
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Otra situación de inactividad;2023;3
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Otra situación de inactividad;2022;4
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Otra situación de inactividad;2021;2
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Estudiante;2023;2
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Estudiante;2022;3
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Hombres;Estudiante;2021;3
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2023;27
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2022;26
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Total;2021;27
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Ocupado/a;2023;15
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Ocupado/a;2022;15
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Ocupado/a;2021;17
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Parado/a;2023;1
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Parado/a;2022;0
42 Soria;42003 Adradas;4200301001 Adradas sección 01001;Mujeres;Parado/a;2021;0
