Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
40 Segovia;40003 Adrados;;Mujeres;Ocupado/a;2023;12
40 Segovia;40003 Adrados;;Mujeres;Ocupado/a;2022;12
40 Segovia;40003 Adrados;;Mujeres;Ocupado/a;2021;11
40 Segovia;40003 Adrados;;Mujeres;Parado/a;2023;1
40 Segovia;40003 Adrados;;Mujeres;Parado/a;2022;1
40 Segovia;40003 Adrados;;Mujeres;Parado/a;2021;1
40 Segovia;40003 Adrados;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;10
40 Segovia;40003 Adrados;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;12
40 Segovia;40003 Adrados;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;9
40 Segovia;40003 Adrados;;Mujeres;Otra situación de inactividad;2023;24
40 Segovia;40003 Adrados;;Mujeres;Otra situación de inactividad;2022;24
40 Segovia;40003 Adrados;;Mujeres;Otra situación de inactividad;2021;26
40 Segovia;40003 Adrados;;Mujeres;Estudiante;2023;2
40 Segovia;40003 Adrados;;Mujeres;Estudiante;2022;2
40 Segovia;40003 Adrados;;Mujeres;Estudiante;2021;1
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Total;2023;119
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Total;2022;118
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Total;2021;122
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Ocupado/a;2023;41
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Ocupado/a;2022;40
40 Segovia;40003 Adrados;4000301001 Adrados sección 01001;Total;Ocupado/a;2021;38
