Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Parado/a;2023;63
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Parado/a;2022;67
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Parado/a;2021;101
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;209
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;197
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;183
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Otra situación de inactividad;2023;191
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Otra situación de inactividad;2022;200
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Otra situación de inactividad;2021;190
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Estudiante;2023;50
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Estudiante;2022;46
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Total;Estudiante;2021;42
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Total;2023;444
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Total;2022;422
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Total;2021;414
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Ocupado/a;2023;228
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Ocupado/a;2022;215
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Ocupado/a;2021;202
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Parado/a;2023;28
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Parado/a;2022;21
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Parado/a;2021;44
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;134
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;130
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;123
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Otra situación de inactividad;2023;32
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Otra situación de inactividad;2022;39
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Otra situación de inactividad;2021;30
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Estudiante;2023;22
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Estudiante;2022;17
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Hombres;Estudiante;2021;15
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Total;2023;451
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Total;2022;451
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Total;2021;456
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Ocupado/a;2023;154
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Ocupado/a;2022;148
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Ocupado/a;2021;152
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Parado/a;2023;35
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Parado/a;2022;46
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Parado/a;2021;57
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;75
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;67
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;60
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Otra situación de inactividad;2023;159
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Otra situación de inactividad;2022;161
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Otra situación de inactividad;2021;160
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Estudiante;2023;28
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Estudiante;2022;29
34 Palencia;34023 Venta de Baños;3402301003 Venta de Baños sección 01003;Mujeres;Estudiante;2021;27
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Total;2023;767
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Total;2022;777
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Total;2021;781
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Ocupado/a;2023;392
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Ocupado/a;2022;379
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Ocupado/a;2021;373
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Parado/a;2023;51
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Parado/a;2022;55
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Parado/a;2021;68
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;157
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;158
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;159
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Otra situación de inactividad;2023;135
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Otra situación de inactividad;2022;149
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Otra situación de inactividad;2021;151
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Estudiante;2023;32
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Estudiante;2022;36
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Total;Estudiante;2021;30
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Total;2023;405
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Total;2022;415
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Total;2021;406
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Ocupado/a;2023;233
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Ocupado/a;2022;220
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Ocupado/a;2021;216
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Parado/a;2023;25
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Parado/a;2022;25
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Parado/a;2021;29
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;112
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;116
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;115
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Otra situación de inactividad;2023;17
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Otra situación de inactividad;2022;31
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Otra situación de inactividad;2021;27
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Estudiante;2023;18
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Estudiante;2022;23
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Hombres;Estudiante;2021;19
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Total;2023;362
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Total;2022;362
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Total;2021;375
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Ocupado/a;2023;159
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Ocupado/a;2022;159
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Ocupado/a;2021;157
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Parado/a;2023;26
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Parado/a;2022;30
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Parado/a;2021;39
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;45
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;42
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;44
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Otra situación de inactividad;2023;118
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Otra situación de inactividad;2022;118
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Otra situación de inactividad;2021;124
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Estudiante;2023;14
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Estudiante;2022;13
34 Palencia;34023 Venta de Baños;3402301005 Venta de Baños sección 01005;Mujeres;Estudiante;2021;11
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Total;2023;1.153
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Total;2022;1.146
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Total;2021;1.159
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Ocupado/a;2023;570
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Ocupado/a;2022;570
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Ocupado/a;2021;568
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Parado/a;2023;57
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Parado/a;2022;75
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Parado/a;2021;81
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;253
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;237
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;234
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Otra situación de inactividad;2023;193
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Otra situación de inactividad;2022;201
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Otra situación de inactividad;2021;208
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Estudiante;2023;80
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Estudiante;2022;63
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Total;Estudiante;2021;68
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Total;2023;573
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Total;2022;577
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Total;2021;582
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Ocupado/a;2023;325
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Ocupado/a;2022;323
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Ocupado/a;2021;324
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Parado/a;2023;15
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Parado/a;2022;23
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Parado/a;2021;34
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;171
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;159
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;159
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Otra situación de inactividad;2023;19
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Otra situación de inactividad;2022;36
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Otra situación de inactividad;2021;29
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Estudiante;2023;43
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Estudiante;2022;36
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Hombres;Estudiante;2021;36
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Total;2023;580
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Total;2022;569
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Total;2021;577
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Ocupado/a;2023;245
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Ocupado/a;2022;247
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Ocupado/a;2021;244
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Parado/a;2023;42
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Parado/a;2022;52
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Parado/a;2021;47
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;82
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;78
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;75
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Otra situación de inactividad;2023;174
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Otra situación de inactividad;2022;165
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Otra situación de inactividad;2021;179
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Estudiante;2023;37
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Estudiante;2022;27
34 Palencia;34023 Venta de Baños;3402301006 Venta de Baños sección 01006;Mujeres;Estudiante;2021;32
34 Palencia;34024 Baquerín de Campos;;Total;Total;2023;""
34 Palencia;34024 Baquerín de Campos;;Total;Total;2022;""
34 Palencia;34024 Baquerín de Campos;;Total;Total;2021;""
34 Palencia;34024 Baquerín de Campos;;Total;Ocupado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Total;Ocupado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Total;Ocupado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Total;Parado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Total;Parado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Total;Parado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;;Total;Otra situación de inactividad;2023;.
34 Palencia;34024 Baquerín de Campos;;Total;Otra situación de inactividad;2022;.
34 Palencia;34024 Baquerín de Campos;;Total;Otra situación de inactividad;2021;.
34 Palencia;34024 Baquerín de Campos;;Total;Estudiante;2023;.
34 Palencia;34024 Baquerín de Campos;;Total;Estudiante;2022;.
34 Palencia;34024 Baquerín de Campos;;Total;Estudiante;2021;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Total;2023;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Total;2022;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Total;2021;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Ocupado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Ocupado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Ocupado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Parado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Parado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Parado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Otra situación de inactividad;2023;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Otra situación de inactividad;2022;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Otra situación de inactividad;2021;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Estudiante;2023;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Estudiante;2022;.
34 Palencia;34024 Baquerín de Campos;;Hombres;Estudiante;2021;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Total;2023;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Total;2022;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Total;2021;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Ocupado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Ocupado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Ocupado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Parado/a;2023;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Parado/a;2022;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Parado/a;2021;""
34 Palencia;34024 Baquerín de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Otra situación de inactividad;2023;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Otra situación de inactividad;2022;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Otra situación de inactividad;2021;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Estudiante;2023;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Estudiante;2022;.
34 Palencia;34024 Baquerín de Campos;;Mujeres;Estudiante;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Total;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Total;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Total;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Ocupado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Ocupado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Ocupado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Parado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Parado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Parado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Otra situación de inactividad;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Otra situación de inactividad;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Otra situación de inactividad;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Estudiante;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Estudiante;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Total;Estudiante;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Total;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Total;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Total;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Ocupado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Ocupado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Ocupado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Parado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Parado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Parado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Otra situación de inactividad;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Otra situación de inactividad;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Otra situación de inactividad;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Estudiante;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Estudiante;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Hombres;Estudiante;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Total;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Total;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Total;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Ocupado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Ocupado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Ocupado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Parado/a;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Parado/a;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Parado/a;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
34 Palencia;34024 Baquerín de Campos;3402401001 Baquerín de Campos sección 01001;Mujeres;Otra situación de inactividad;2023;.
