Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
49 Zamora;49092 Granucillo;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;22
49 Zamora;49092 Granucillo;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
49 Zamora;49092 Granucillo;;Hombres;Otra situación de inactividad;2023;9
49 Zamora;49092 Granucillo;;Hombres;Otra situación de inactividad;2022;8
49 Zamora;49092 Granucillo;;Hombres;Otra situación de inactividad;2021;7
49 Zamora;49092 Granucillo;;Hombres;Estudiante;2023;0
49 Zamora;49092 Granucillo;;Hombres;Estudiante;2022;0
49 Zamora;49092 Granucillo;;Hombres;Estudiante;2021;0
49 Zamora;49092 Granucillo;;Mujeres;Total;2023;48
49 Zamora;49092 Granucillo;;Mujeres;Total;2022;50
49 Zamora;49092 Granucillo;;Mujeres;Total;2021;53
49 Zamora;49092 Granucillo;;Mujeres;Ocupado/a;2023;10
49 Zamora;49092 Granucillo;;Mujeres;Ocupado/a;2022;9
49 Zamora;49092 Granucillo;;Mujeres;Ocupado/a;2021;9
49 Zamora;49092 Granucillo;;Mujeres;Parado/a;2023;2
49 Zamora;49092 Granucillo;;Mujeres;Parado/a;2022;2
49 Zamora;49092 Granucillo;;Mujeres;Parado/a;2021;2
49 Zamora;49092 Granucillo;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;9
49 Zamora;49092 Granucillo;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;9
49 Zamora;49092 Granucillo;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;10
49 Zamora;49092 Granucillo;;Mujeres;Otra situación de inactividad;2023;23
49 Zamora;49092 Granucillo;;Mujeres;Otra situación de inactividad;2022;26
49 Zamora;49092 Granucillo;;Mujeres;Otra situación de inactividad;2021;29
49 Zamora;49092 Granucillo;;Mujeres;Estudiante;2023;4
49 Zamora;49092 Granucillo;;Mujeres;Estudiante;2022;4
49 Zamora;49092 Granucillo;;Mujeres;Estudiante;2021;3
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Total;2023;109
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Total;2022;108
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Total;2021;109
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Ocupado/a;2023;31
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Ocupado/a;2022;30
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Ocupado/a;2021;28
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Parado/a;2023;7
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Parado/a;2022;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Parado/a;2021;11
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;35
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;31
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;31
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Otra situación de inactividad;2023;32
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Otra situación de inactividad;2022;34
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Otra situación de inactividad;2021;36
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Estudiante;2023;4
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Estudiante;2022;4
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Total;Estudiante;2021;3
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Total;2023;61
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Total;2022;58
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Total;2021;56
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Ocupado/a;2023;21
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Ocupado/a;2022;21
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Ocupado/a;2021;19
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Parado/a;2023;5
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Parado/a;2022;7
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Parado/a;2021;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;26
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;22
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;21
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Otra situación de inactividad;2023;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Otra situación de inactividad;2022;8
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Otra situación de inactividad;2021;7
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Estudiante;2023;0
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Estudiante;2022;0
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Hombres;Estudiante;2021;0
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Total;2023;48
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Total;2022;50
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Total;2021;53
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Ocupado/a;2023;10
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Ocupado/a;2022;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Ocupado/a;2021;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Parado/a;2023;2
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Parado/a;2022;2
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Parado/a;2021;2
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;9
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;10
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Otra situación de inactividad;2023;23
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Otra situación de inactividad;2022;26
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Otra situación de inactividad;2021;29
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Estudiante;2023;4
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Estudiante;2022;4
49 Zamora;49092 Granucillo;4909201001 Granucillo sección 01001;Mujeres;Estudiante;2021;3
49 Zamora;49093 Guarrate;;Total;Total;2023;294
49 Zamora;49093 Guarrate;;Total;Total;2022;295
49 Zamora;49093 Guarrate;;Total;Total;2021;294
49 Zamora;49093 Guarrate;;Total;Ocupado/a;2023;123
49 Zamora;49093 Guarrate;;Total;Ocupado/a;2022;134
49 Zamora;49093 Guarrate;;Total;Ocupado/a;2021;127
49 Zamora;49093 Guarrate;;Total;Parado/a;2023;12
49 Zamora;49093 Guarrate;;Total;Parado/a;2022;10
49 Zamora;49093 Guarrate;;Total;Parado/a;2021;14
49 Zamora;49093 Guarrate;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;72
49 Zamora;49093 Guarrate;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;68
49 Zamora;49093 Guarrate;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;66
49 Zamora;49093 Guarrate;;Total;Otra situación de inactividad;2023;71
49 Zamora;49093 Guarrate;;Total;Otra situación de inactividad;2022;68
49 Zamora;49093 Guarrate;;Total;Otra situación de inactividad;2021;67
49 Zamora;49093 Guarrate;;Total;Estudiante;2023;16
49 Zamora;49093 Guarrate;;Total;Estudiante;2022;15
49 Zamora;49093 Guarrate;;Total;Estudiante;2021;20
49 Zamora;49093 Guarrate;;Hombres;Total;2023;151
49 Zamora;49093 Guarrate;;Hombres;Total;2022;154
49 Zamora;49093 Guarrate;;Hombres;Total;2021;153
49 Zamora;49093 Guarrate;;Hombres;Ocupado/a;2023;74
49 Zamora;49093 Guarrate;;Hombres;Ocupado/a;2022;81
49 Zamora;49093 Guarrate;;Hombres;Ocupado/a;2021;81
49 Zamora;49093 Guarrate;;Hombres;Parado/a;2023;5
49 Zamora;49093 Guarrate;;Hombres;Parado/a;2022;5
49 Zamora;49093 Guarrate;;Hombres;Parado/a;2021;7
49 Zamora;49093 Guarrate;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;55
49 Zamora;49093 Guarrate;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;52
49 Zamora;49093 Guarrate;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;48
49 Zamora;49093 Guarrate;;Hombres;Otra situación de inactividad;2023;9
49 Zamora;49093 Guarrate;;Hombres;Otra situación de inactividad;2022;8
49 Zamora;49093 Guarrate;;Hombres;Otra situación de inactividad;2021;7
49 Zamora;49093 Guarrate;;Hombres;Estudiante;2023;8
49 Zamora;49093 Guarrate;;Hombres;Estudiante;2022;8
49 Zamora;49093 Guarrate;;Hombres;Estudiante;2021;10
49 Zamora;49093 Guarrate;;Mujeres;Total;2023;143
49 Zamora;49093 Guarrate;;Mujeres;Total;2022;141
49 Zamora;49093 Guarrate;;Mujeres;Total;2021;141
49 Zamora;49093 Guarrate;;Mujeres;Ocupado/a;2023;49
49 Zamora;49093 Guarrate;;Mujeres;Ocupado/a;2022;53
49 Zamora;49093 Guarrate;;Mujeres;Ocupado/a;2021;46
49 Zamora;49093 Guarrate;;Mujeres;Parado/a;2023;7
49 Zamora;49093 Guarrate;;Mujeres;Parado/a;2022;5
49 Zamora;49093 Guarrate;;Mujeres;Parado/a;2021;7
49 Zamora;49093 Guarrate;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;17
49 Zamora;49093 Guarrate;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;16
49 Zamora;49093 Guarrate;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;18
49 Zamora;49093 Guarrate;;Mujeres;Otra situación de inactividad;2023;62
49 Zamora;49093 Guarrate;;Mujeres;Otra situación de inactividad;2022;60
49 Zamora;49093 Guarrate;;Mujeres;Otra situación de inactividad;2021;60
49 Zamora;49093 Guarrate;;Mujeres;Estudiante;2023;8
49 Zamora;49093 Guarrate;;Mujeres;Estudiante;2022;7
49 Zamora;49093 Guarrate;;Mujeres;Estudiante;2021;10
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Total;2023;294
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Total;2022;295
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Total;2021;294
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Ocupado/a;2023;123
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Ocupado/a;2022;134
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Ocupado/a;2021;127
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Parado/a;2023;12
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Parado/a;2022;10
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Parado/a;2021;14
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;72
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;68
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;66
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Otra situación de inactividad;2023;71
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Otra situación de inactividad;2022;68
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Otra situación de inactividad;2021;67
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Estudiante;2023;16
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Estudiante;2022;15
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Total;Estudiante;2021;20
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Total;2023;151
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Total;2022;154
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Total;2021;153
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Ocupado/a;2023;74
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Ocupado/a;2022;81
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Ocupado/a;2021;81
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Parado/a;2023;5
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Parado/a;2022;5
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Parado/a;2021;7
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;55
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;52
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;48
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Otra situación de inactividad;2023;9
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Otra situación de inactividad;2022;8
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Otra situación de inactividad;2021;7
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Estudiante;2023;8
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Estudiante;2022;8
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Hombres;Estudiante;2021;10
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Total;2023;143
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Total;2022;141
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Total;2021;141
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Ocupado/a;2023;49
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Ocupado/a;2022;53
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Ocupado/a;2021;46
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Parado/a;2023;7
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Parado/a;2022;5
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Parado/a;2021;7
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;17
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;16
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;18
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Otra situación de inactividad;2023;62
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Otra situación de inactividad;2022;60
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Otra situación de inactividad;2021;60
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Estudiante;2023;8
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Estudiante;2022;7
49 Zamora;49093 Guarrate;4909301001 Guarrate sección 01001;Mujeres;Estudiante;2021;10
49 Zamora;49094 Hermisende;;Total;Total;2023;226
49 Zamora;49094 Hermisende;;Total;Total;2022;242
49 Zamora;49094 Hermisende;;Total;Total;2021;209
49 Zamora;49094 Hermisende;;Total;Ocupado/a;2023;70
49 Zamora;49094 Hermisende;;Total;Ocupado/a;2022;73
49 Zamora;49094 Hermisende;;Total;Ocupado/a;2021;54
49 Zamora;49094 Hermisende;;Total;Parado/a;2023;9
49 Zamora;49094 Hermisende;;Total;Parado/a;2022;13
49 Zamora;49094 Hermisende;;Total;Parado/a;2021;13
49 Zamora;49094 Hermisende;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;104
49 Zamora;49094 Hermisende;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;109
49 Zamora;49094 Hermisende;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;105
49 Zamora;49094 Hermisende;;Total;Otra situación de inactividad;2023;39
49 Zamora;49094 Hermisende;;Total;Otra situación de inactividad;2022;40
49 Zamora;49094 Hermisende;;Total;Otra situación de inactividad;2021;33
49 Zamora;49094 Hermisende;;Total;Estudiante;2023;4
49 Zamora;49094 Hermisende;;Total;Estudiante;2022;7
49 Zamora;49094 Hermisende;;Total;Estudiante;2021;4
49 Zamora;49094 Hermisende;;Hombres;Total;2023;120
49 Zamora;49094 Hermisende;;Hombres;Total;2022;128
49 Zamora;49094 Hermisende;;Hombres;Total;2021;108
49 Zamora;49094 Hermisende;;Hombres;Ocupado/a;2023;47
49 Zamora;49094 Hermisende;;Hombres;Ocupado/a;2022;44
49 Zamora;49094 Hermisende;;Hombres;Ocupado/a;2021;33
49 Zamora;49094 Hermisende;;Hombres;Parado/a;2023;5
49 Zamora;49094 Hermisende;;Hombres;Parado/a;2022;7
49 Zamora;49094 Hermisende;;Hombres;Parado/a;2021;10
49 Zamora;49094 Hermisende;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;61
49 Zamora;49094 Hermisende;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;66
49 Zamora;49094 Hermisende;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;61
49 Zamora;49094 Hermisende;;Hombres;Otra situación de inactividad;2023;5
49 Zamora;49094 Hermisende;;Hombres;Otra situación de inactividad;2022;7
49 Zamora;49094 Hermisende;;Hombres;Otra situación de inactividad;2021;2
49 Zamora;49094 Hermisende;;Hombres;Estudiante;2023;2
49 Zamora;49094 Hermisende;;Hombres;Estudiante;2022;4
49 Zamora;49094 Hermisende;;Hombres;Estudiante;2021;2
49 Zamora;49094 Hermisende;;Mujeres;Total;2023;106
49 Zamora;49094 Hermisende;;Mujeres;Total;2022;114
49 Zamora;49094 Hermisende;;Mujeres;Total;2021;101
49 Zamora;49094 Hermisende;;Mujeres;Ocupado/a;2023;23
49 Zamora;49094 Hermisende;;Mujeres;Ocupado/a;2022;29
49 Zamora;49094 Hermisende;;Mujeres;Ocupado/a;2021;21
49 Zamora;49094 Hermisende;;Mujeres;Parado/a;2023;4
49 Zamora;49094 Hermisende;;Mujeres;Parado/a;2022;6
49 Zamora;49094 Hermisende;;Mujeres;Parado/a;2021;3
49 Zamora;49094 Hermisende;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;43
49 Zamora;49094 Hermisende;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;43
49 Zamora;49094 Hermisende;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;44
49 Zamora;49094 Hermisende;;Mujeres;Otra situación de inactividad;2023;34
49 Zamora;49094 Hermisende;;Mujeres;Otra situación de inactividad;2022;33
49 Zamora;49094 Hermisende;;Mujeres;Otra situación de inactividad;2021;31
49 Zamora;49094 Hermisende;;Mujeres;Estudiante;2023;2
49 Zamora;49094 Hermisende;;Mujeres;Estudiante;2022;3
49 Zamora;49094 Hermisende;;Mujeres;Estudiante;2021;2
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Total;2023;226
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Total;2022;242
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Total;2021;209
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Ocupado/a;2023;70
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Ocupado/a;2022;73
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Ocupado/a;2021;54
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Parado/a;2023;9
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Parado/a;2022;13
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Parado/a;2021;13
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;104
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;109
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;105
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Otra situación de inactividad;2023;39
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Otra situación de inactividad;2022;40
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Otra situación de inactividad;2021;33
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Estudiante;2023;4
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Estudiante;2022;7
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Total;Estudiante;2021;4
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Total;2023;120
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Total;2022;128
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Total;2021;108
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Ocupado/a;2023;47
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Ocupado/a;2022;44
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Ocupado/a;2021;33
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Parado/a;2023;5
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Parado/a;2022;7
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Parado/a;2021;10
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;61
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;66
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;61
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Otra situación de inactividad;2023;5
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Otra situación de inactividad;2022;7
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Otra situación de inactividad;2021;2
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Estudiante;2023;2
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Estudiante;2022;4
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Hombres;Estudiante;2021;2
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Total;2023;106
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Total;2022;114
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Total;2021;101
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Ocupado/a;2023;23
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Ocupado/a;2022;29
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Ocupado/a;2021;21
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Parado/a;2023;4
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Parado/a;2022;6
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Parado/a;2021;3
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;43
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;43
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;44
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Otra situación de inactividad;2023;34
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Otra situación de inactividad;2022;33
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Otra situación de inactividad;2021;31
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Estudiante;2023;2
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Estudiante;2022;3
49 Zamora;49094 Hermisende;4909401001 Hermisende sección 01001;Mujeres;Estudiante;2021;2
49 Zamora;49095 Hiniesta, La;;Total;Total;2023;281
49 Zamora;49095 Hiniesta, La;;Total;Total;2022;288
49 Zamora;49095 Hiniesta, La;;Total;Total;2021;284
49 Zamora;49095 Hiniesta, La;;Total;Ocupado/a;2023;142
49 Zamora;49095 Hiniesta, La;;Total;Ocupado/a;2022;148
49 Zamora;49095 Hiniesta, La;;Total;Ocupado/a;2021;143
49 Zamora;49095 Hiniesta, La;;Total;Parado/a;2023;24
49 Zamora;49095 Hiniesta, La;;Total;Parado/a;2022;17
49 Zamora;49095 Hiniesta, La;;Total;Parado/a;2021;31
49 Zamora;49095 Hiniesta, La;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;58
49 Zamora;49095 Hiniesta, La;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;60
49 Zamora;49095 Hiniesta, La;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;56
49 Zamora;49095 Hiniesta, La;;Total;Otra situación de inactividad;2023;55
