Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2023;91,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2022;92
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2021;93,6
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2020;93,6
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;;Porcentaje de población española;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2023;61,3
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2022;61,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2021;59,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2020;60,7
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Edad media de la población;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2023;4,1
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2022;2,7
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2021;5,1
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2020;4
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población menor de 18 años;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2023;49,3
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2022;49,3
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2021;44,9
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2020;44,7
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población de 65 y más años;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2023;1,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2022;1,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2021;1,9
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2020;1,9
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Tamaño medio del hogar;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2023;48,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2022;53,7
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2021;50
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2020;48,7
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de hogares unipersonales;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2023;73
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2022;75
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2021;78
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2020;76
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Población;2015;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2023;91,8
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2022;92
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2021;93,6
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2020;93,6
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2019;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2018;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2017;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2016;.
09101 Ciadoncha;0910101 Ciadoncha distrito 01;0910101001 Ciadoncha sección 01001;Porcentaje de población española;2015;.
09102 Cillaperlata;;;Edad media de la población;2023;61,3
09102 Cillaperlata;;;Edad media de la población;2022;59
09102 Cillaperlata;;;Edad media de la población;2021;59,2
09102 Cillaperlata;;;Edad media de la población;2020;63,9
09102 Cillaperlata;;;Edad media de la población;2019;.
09102 Cillaperlata;;;Edad media de la población;2018;.
09102 Cillaperlata;;;Edad media de la población;2017;.
09102 Cillaperlata;;;Edad media de la población;2016;.
09102 Cillaperlata;;;Edad media de la población;2015;.
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2023;0
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2022;2,9
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2021;5,7
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2020;0
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2019;.
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2018;.
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2017;.
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2016;.
09102 Cillaperlata;;;Porcentaje de población menor de 18 años;2015;.
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2023;40
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2022;41,2
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2021;40
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2020;46,7
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2019;.
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2018;.
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2017;.
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2016;.
09102 Cillaperlata;;;Porcentaje de población de 65 y más años;2015;.
09102 Cillaperlata;;;Tamaño medio del hogar;2023;1,5
09102 Cillaperlata;;;Tamaño medio del hogar;2022;1,7
09102 Cillaperlata;;;Tamaño medio del hogar;2021;1,7
09102 Cillaperlata;;;Tamaño medio del hogar;2020;1,8
09102 Cillaperlata;;;Tamaño medio del hogar;2019;.
09102 Cillaperlata;;;Tamaño medio del hogar;2018;.
09102 Cillaperlata;;;Tamaño medio del hogar;2017;.
09102 Cillaperlata;;;Tamaño medio del hogar;2016;.
09102 Cillaperlata;;;Tamaño medio del hogar;2015;.
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2023;70
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2022;60
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2021;61,9
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2020;52,9
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2019;.
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2018;.
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2017;.
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2016;.
09102 Cillaperlata;;;Porcentaje de hogares unipersonales;2015;.
09102 Cillaperlata;;;Población;2023;30
09102 Cillaperlata;;;Población;2022;34
09102 Cillaperlata;;;Población;2021;35
09102 Cillaperlata;;;Población;2020;30
09102 Cillaperlata;;;Población;2019;.
09102 Cillaperlata;;;Población;2018;.
09102 Cillaperlata;;;Población;2017;.
09102 Cillaperlata;;;Población;2016;.
09102 Cillaperlata;;;Población;2015;.
09102 Cillaperlata;;;Porcentaje de población española;2023;100
09102 Cillaperlata;;;Porcentaje de población española;2022;100
09102 Cillaperlata;;;Porcentaje de población española;2021;100
09102 Cillaperlata;;;Porcentaje de población española;2020;100
09102 Cillaperlata;;;Porcentaje de población española;2019;.
09102 Cillaperlata;;;Porcentaje de población española;2018;.
09102 Cillaperlata;;;Porcentaje de población española;2017;.
09102 Cillaperlata;;;Porcentaje de población española;2016;.
09102 Cillaperlata;;;Porcentaje de población española;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2023;61,3
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2022;59
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2021;59,2
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2020;63,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Edad media de la población;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2023;0
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2022;2,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2021;5,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2020;0
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población menor de 18 años;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2023;40
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2022;41,2
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2021;40
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2020;46,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población de 65 y más años;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2023;1,5
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2022;1,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2021;1,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2020;1,8
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Tamaño medio del hogar;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2023;70
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2022;60
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2021;61,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2020;52,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de hogares unipersonales;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2023;30
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2022;34
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2021;35
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2020;30
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Población;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2023;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2022;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2021;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2020;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;;Porcentaje de población española;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2023;61,3
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2022;59
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2021;59,2
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2020;63,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Edad media de la población;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2023;0
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2022;2,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2021;5,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2020;0
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población menor de 18 años;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2023;40
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2022;41,2
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2021;40
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2020;46,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población de 65 y más años;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2023;1,5
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2022;1,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2021;1,7
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2020;1,8
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Tamaño medio del hogar;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2023;70
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2022;60
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2021;61,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2020;52,9
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de hogares unipersonales;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2023;30
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2022;34
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2021;35
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2020;30
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Población;2015;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2023;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2022;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2021;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2020;100
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2019;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2018;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2017;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2016;.
09102 Cillaperlata;0910201 Cillaperlata distrito 01;0910201001 Cillaperlata sección 01001;Porcentaje de población española;2015;.
09103 Cilleruelo de Abajo;;;Edad media de la población;2023;56,6
09103 Cilleruelo de Abajo;;;Edad media de la población;2022;57,3
09103 Cilleruelo de Abajo;;;Edad media de la población;2021;57,2
09103 Cilleruelo de Abajo;;;Edad media de la población;2020;55,8
09103 Cilleruelo de Abajo;;;Edad media de la población;2019;56,5
09103 Cilleruelo de Abajo;;;Edad media de la población;2018;56,5
09103 Cilleruelo de Abajo;;;Edad media de la población;2017;56,3
09103 Cilleruelo de Abajo;;;Edad media de la población;2016;55,6
09103 Cilleruelo de Abajo;;;Edad media de la población;2015;56,1
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2023;8,6
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2022;8,3
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2021;7,6
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2020;10,4
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2019;6,1
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2018;8,1
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2017;7,5
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2016;7,2
09103 Cilleruelo de Abajo;;;Porcentaje de población menor de 18 años;2015;5,2
09103 Cilleruelo de Abajo;;;Porcentaje de población de 65 y más años;2023;41,6
09103 Cilleruelo de Abajo;;;Porcentaje de población de 65 y más años;2022;41,3
09103 Cilleruelo de Abajo;;;Porcentaje de población de 65 y más años;2021;40,5
