Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2022;58,8
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2021;58,1
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2020;58,3
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Edad media de la población;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2023;2,5
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2022;1,5
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2021;2,9
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2020;1,5
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población menor de 18 años;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2023;37
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2022;43,5
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2021;40,6
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2020;39,1
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población de 65 y más años;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2023;3
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2022;2,6
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2021;2,8
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2020;2,6
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Tamaño medio del hogar;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2023;22,2
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2022;23,1
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2021;24
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2020;23,1
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de hogares unipersonales;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2023;81
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2022;69
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2021;69
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2020;69
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Población;2015;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2023;72,8
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2022;82,6
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2021;68,2
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2020;85,5
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2019;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2018;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2017;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2016;.
47022 Bocos de Duero;4702201 Bocos de Duero distrito 01;4702201001 Bocos de Duero sección 01001;Porcentaje de población española;2015;.
47023 Boecillo;;;Edad media de la población;2023;40
47023 Boecillo;;;Edad media de la población;2022;39,6
47023 Boecillo;;;Edad media de la población;2021;39
47023 Boecillo;;;Edad media de la población;2020;38,5
47023 Boecillo;;;Edad media de la población;2019;38,2
47023 Boecillo;;;Edad media de la población;2018;37,4
47023 Boecillo;;;Edad media de la población;2017;37,1
47023 Boecillo;;;Edad media de la población;2016;36,9
47023 Boecillo;;;Edad media de la población;2015;36,6
47023 Boecillo;;;Porcentaje de población menor de 18 años;2023;22,7
47023 Boecillo;;;Porcentaje de población menor de 18 años;2022;23,2
47023 Boecillo;;;Porcentaje de población menor de 18 años;2021;24,4
47023 Boecillo;;;Porcentaje de población menor de 18 años;2020;25,1
47023 Boecillo;;;Porcentaje de población menor de 18 años;2019;25,2
47023 Boecillo;;;Porcentaje de población menor de 18 años;2018;25,3
47023 Boecillo;;;Porcentaje de población menor de 18 años;2017;25,3
47023 Boecillo;;;Porcentaje de población menor de 18 años;2016;25,2
47023 Boecillo;;;Porcentaje de población menor de 18 años;2015;24,7
47023 Boecillo;;;Porcentaje de población de 65 y más años;2023;13,3
47023 Boecillo;;;Porcentaje de población de 65 y más años;2022;13
47023 Boecillo;;;Porcentaje de población de 65 y más años;2021;12,4
47023 Boecillo;;;Porcentaje de población de 65 y más años;2020;12
47023 Boecillo;;;Porcentaje de población de 65 y más años;2019;11,5
47023 Boecillo;;;Porcentaje de población de 65 y más años;2018;10,8
47023 Boecillo;;;Porcentaje de población de 65 y más años;2017;10,6
47023 Boecillo;;;Porcentaje de población de 65 y más años;2016;10,4
47023 Boecillo;;;Porcentaje de población de 65 y más años;2015;10,1
47023 Boecillo;;;Tamaño medio del hogar;2023;2,7
47023 Boecillo;;;Tamaño medio del hogar;2022;2,7
47023 Boecillo;;;Tamaño medio del hogar;2021;2,7
47023 Boecillo;;;Tamaño medio del hogar;2020;2,8
47023 Boecillo;;;Tamaño medio del hogar;2019;2,8
47023 Boecillo;;;Tamaño medio del hogar;2018;2,8
47023 Boecillo;;;Tamaño medio del hogar;2017;2,8
47023 Boecillo;;;Tamaño medio del hogar;2016;2,8
47023 Boecillo;;;Tamaño medio del hogar;2015;2,8
47023 Boecillo;;;Porcentaje de hogares unipersonales;2023;20,9
47023 Boecillo;;;Porcentaje de hogares unipersonales;2022;22,2
47023 Boecillo;;;Porcentaje de hogares unipersonales;2021;22
47023 Boecillo;;;Porcentaje de hogares unipersonales;2020;22,7
47023 Boecillo;;;Porcentaje de hogares unipersonales;2019;21,9
47023 Boecillo;;;Porcentaje de hogares unipersonales;2018;21,9
47023 Boecillo;;;Porcentaje de hogares unipersonales;2017;22,5
47023 Boecillo;;;Porcentaje de hogares unipersonales;2016;21,5
47023 Boecillo;;;Porcentaje de hogares unipersonales;2015;21,6
47023 Boecillo;;;Población;2023;4.369
47023 Boecillo;;;Población;2022;4.315
47023 Boecillo;;;Población;2021;4.306
47023 Boecillo;;;Población;2020;4.218
47023 Boecillo;;;Población;2019;4.146
47023 Boecillo;;;Población;2018;4.209
47023 Boecillo;;;Población;2017;4.156
47023 Boecillo;;;Población;2016;4.110
47023 Boecillo;;;Población;2015;4.072
47023 Boecillo;;;Porcentaje de población española;2023;96,7
47023 Boecillo;;;Porcentaje de población española;2022;97,1
47023 Boecillo;;;Porcentaje de población española;2021;97,4
47023 Boecillo;;;Porcentaje de población española;2020;97,6
47023 Boecillo;;;Porcentaje de población española;2019;97,5
47023 Boecillo;;;Porcentaje de población española;2018;97,3
47023 Boecillo;;;Porcentaje de población española;2017;97,3
47023 Boecillo;;;Porcentaje de población española;2016;97,6
47023 Boecillo;;;Porcentaje de población española;2015;97,5
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2023;40
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2022;39,6
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2021;39
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2020;38,5
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2019;38,2
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2018;37,4
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2017;37,1
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2016;36,9
47023 Boecillo;4702301 Boecillo distrito 01;;Edad media de la población;2015;36,6
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2023;22,7
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2022;23,2
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2021;24,4
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2020;25,1
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2019;25,2
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2018;25,3
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2017;25,3
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2016;25,2
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población menor de 18 años;2015;24,7
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2023;13,3
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2022;13
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2021;12,4
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2020;12
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2019;11,5
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2018;10,8
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2017;10,6
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2016;10,4
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población de 65 y más años;2015;10,1
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2023;2,7
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2022;2,7
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2021;2,7
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2020;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2019;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2018;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2017;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2016;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Tamaño medio del hogar;2015;2,8
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2023;20,9
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2022;22,2
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2021;22
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2020;22,7
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2019;21,9
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2018;21,9
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2017;22,5
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2016;21,5
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de hogares unipersonales;2015;21,6
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2023;4.369
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2022;4.315
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2021;4.306
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2020;4.218
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2019;4.146
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2018;4.209
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2017;4.156
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2016;4.110
47023 Boecillo;4702301 Boecillo distrito 01;;Población;2015;4.072
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2023;96,7
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2022;97,1
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2021;97,4
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2020;97,6
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2019;97,5
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2018;97,3
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2017;97,3
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2016;97,6
47023 Boecillo;4702301 Boecillo distrito 01;;Porcentaje de población española;2015;97,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2023;44
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2022;43,4
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2021;43,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2020;42,2
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2019;42,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2018;41,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2017;41,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2016;41
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Edad media de la población;2015;40,8
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2023;17,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2022;17,8
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2021;18,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2020;19,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2019;18,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2018;19,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2017;19,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2016;19,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población menor de 18 años;2015;19,2
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2023;18,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2022;18
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2021;17,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2020;16,4
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2019;16,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2018;15
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2017;15
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2016;14,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población de 65 y más años;2015;14,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2023;2,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2022;2,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2021;2,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2020;2,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2019;2,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2018;2,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2017;2,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2016;2,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Tamaño medio del hogar;2015;2,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2023;26,8
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2022;27,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2021;26
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2020;25,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2019;25,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2018;24,2
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2017;24,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2016;23,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de hogares unipersonales;2015;24,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2023;1.318
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2022;1.309
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2021;1.310
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2020;1.300
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2019;1.251
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2018;1.304
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2017;1.299
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2016;1.315
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Población;2015;1.318
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2023;97
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2022;96,9
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2021;98
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2020;98,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2019;98,8
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2018;98,2
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2017;98,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2016;98,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301001 Boecillo sección 01001;Porcentaje de población española;2015;98,2
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2023;43,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2022;43
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2021;42,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2020;42,4
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2019;41,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2018;41,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2017;40,9
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2016;40,4
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Edad media de la población;2015;39,8
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2023;19,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2022;18,9
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2021;19,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2020;20,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2019;21,6
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2018;21,1
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2017;20,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2016;21,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población menor de 18 años;2015;21,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2023;19,3
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2022;18,9
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2021;17,9
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2020;17,7
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2019;16,4
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2018;15,5
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2017;15
47023 Boecillo;4702301 Boecillo distrito 01;4702301002 Boecillo sección 01002;Porcentaje de población de 65 y más años;2016;14,6
