Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
05001 Adanero;;;Edad media de la población;2023;49,8
05001 Adanero;;;Edad media de la población;2022;50
05001 Adanero;;;Edad media de la población;2021;52
05001 Adanero;;;Edad media de la población;2020;52,8
05001 Adanero;;;Edad media de la población;2019;52,3
05001 Adanero;;;Edad media de la población;2018;53,8
05001 Adanero;;;Edad media de la población;2017;52,2
05001 Adanero;;;Edad media de la población;2016;52,2
05001 Adanero;;;Edad media de la población;2015;51
05001 Adanero;;;Porcentaje de población menor de 18 años;2023;7,9
05001 Adanero;;;Porcentaje de población menor de 18 años;2022;6,2
05001 Adanero;;;Porcentaje de población menor de 18 años;2021;3,8
05001 Adanero;;;Porcentaje de población menor de 18 años;2020;6,6
05001 Adanero;;;Porcentaje de población menor de 18 años;2019;7,1
05001 Adanero;;;Porcentaje de población menor de 18 años;2018;5,6
05001 Adanero;;;Porcentaje de población menor de 18 años;2017;6,9
05001 Adanero;;;Porcentaje de población menor de 18 años;2016;7,5
05001 Adanero;;;Porcentaje de población menor de 18 años;2015;9,3
05001 Adanero;;;Porcentaje de población de 65 y más años;2023;29,3
05001 Adanero;;;Porcentaje de población de 65 y más años;2022;30,8
05001 Adanero;;;Porcentaje de población de 65 y más años;2021;32,9
05001 Adanero;;;Porcentaje de población de 65 y más años;2020;33,8
05001 Adanero;;;Porcentaje de población de 65 y más años;2019;32,6
05001 Adanero;;;Porcentaje de población de 65 y más años;2018;35,7
05001 Adanero;;;Porcentaje de población de 65 y más años;2017;31,9
05001 Adanero;;;Porcentaje de población de 65 y más años;2016;31,5
05001 Adanero;;;Porcentaje de población de 65 y más años;2015;31,7
05001 Adanero;;;Tamaño medio del hogar;2023;2,2
05001 Adanero;;;Tamaño medio del hogar;2022;2,2
05001 Adanero;;;Tamaño medio del hogar;2021;2,1
05001 Adanero;;;Tamaño medio del hogar;2020;2,1
05001 Adanero;;;Tamaño medio del hogar;2019;2,1
05001 Adanero;;;Tamaño medio del hogar;2018;2,1
05001 Adanero;;;Tamaño medio del hogar;2017;2,1
05001 Adanero;;;Tamaño medio del hogar;2016;2,1
05001 Adanero;;;Tamaño medio del hogar;2015;2,1
05001 Adanero;;;Porcentaje de hogares unipersonales;2023;36,1
05001 Adanero;;;Porcentaje de hogares unipersonales;2022;38,5
05001 Adanero;;;Porcentaje de hogares unipersonales;2021;41,8
05001 Adanero;;;Porcentaje de hogares unipersonales;2020;39
05001 Adanero;;;Porcentaje de hogares unipersonales;2019;37,6
05001 Adanero;;;Porcentaje de hogares unipersonales;2018;41,5
05001 Adanero;;;Porcentaje de hogares unipersonales;2017;41,2
05001 Adanero;;;Porcentaje de hogares unipersonales;2016;39,2
05001 Adanero;;;Porcentaje de hogares unipersonales;2015;44,5
05001 Adanero;;;Población;2023;215
05001 Adanero;;;Población;2022;211
05001 Adanero;;;Población;2021;210
05001 Adanero;;;Población;2020;198
05001 Adanero;;;Población;2019;212
05001 Adanero;;;Población;2018;196
05001 Adanero;;;Población;2017;204
05001 Adanero;;;Población;2016;213
05001 Adanero;;;Población;2015;227
05001 Adanero;;;Porcentaje de población española;2023;85,1
05001 Adanero;;;Porcentaje de población española;2022;86,3
05001 Adanero;;;Porcentaje de población española;2021;90,2
05001 Adanero;;;Porcentaje de población española;2020;93,9
05001 Adanero;;;Porcentaje de población española;2019;93,4
05001 Adanero;;;Porcentaje de población española;2018;94,9
05001 Adanero;;;Porcentaje de población española;2017;94,6
05001 Adanero;;;Porcentaje de población española;2016;93,8
05001 Adanero;;;Porcentaje de población española;2015;95,9
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2023;49,8
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2022;50
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2021;52
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2020;52,8
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2019;52,3
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2018;53,8
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2017;52,2
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2016;52,2
05001 Adanero;0500101 Adanero distrito 01;;Edad media de la población;2015;51
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2023;7,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2022;6,2
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2021;3,8
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2020;6,6
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2019;7,1
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2018;5,6
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2017;6,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2016;7,5
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población menor de 18 años;2015;9,3
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2023;29,3
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2022;30,8
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2021;32,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2020;33,8
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2019;32,6
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2018;35,7
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2017;31,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2016;31,5
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población de 65 y más años;2015;31,7
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2023;2,2
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2022;2,2
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2021;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2020;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2019;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2018;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2017;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2016;2,1
05001 Adanero;0500101 Adanero distrito 01;;Tamaño medio del hogar;2015;2,1
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2023;36,1
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2022;38,5
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2021;41,8
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2020;39
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2019;37,6
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2018;41,5
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2017;41,2
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2016;39,2
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de hogares unipersonales;2015;44,5
05001 Adanero;0500101 Adanero distrito 01;;Población;2023;215
05001 Adanero;0500101 Adanero distrito 01;;Población;2022;211
05001 Adanero;0500101 Adanero distrito 01;;Población;2021;210
05001 Adanero;0500101 Adanero distrito 01;;Población;2020;198
05001 Adanero;0500101 Adanero distrito 01;;Población;2019;212
05001 Adanero;0500101 Adanero distrito 01;;Población;2018;196
05001 Adanero;0500101 Adanero distrito 01;;Población;2017;204
05001 Adanero;0500101 Adanero distrito 01;;Población;2016;213
05001 Adanero;0500101 Adanero distrito 01;;Población;2015;227
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2023;85,1
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2022;86,3
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2021;90,2
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2020;93,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2019;93,4
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2018;94,9
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2017;94,6
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2016;93,8
05001 Adanero;0500101 Adanero distrito 01;;Porcentaje de población española;2015;95,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2023;49,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2022;50
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2021;52
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2020;52,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2019;52,3
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2018;53,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2017;52,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2016;52,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Edad media de la población;2015;51
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2023;7,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2022;6,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2021;3,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2020;6,6
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2019;7,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2018;5,6
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2017;6,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2016;7,5
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población menor de 18 años;2015;9,3
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2023;29,3
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2022;30,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2021;32,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2020;33,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2019;32,6
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2018;35,7
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2017;31,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2016;31,5
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población de 65 y más años;2015;31,7
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2023;2,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2022;2,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2021;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2020;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2019;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2018;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2017;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2016;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Tamaño medio del hogar;2015;2,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2023;36,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2022;38,5
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2021;41,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2020;39
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2019;37,6
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2018;41,5
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2017;41,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2016;39,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de hogares unipersonales;2015;44,5
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2023;215
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2022;211
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2021;210
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2020;198
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2019;212
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2018;196
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2017;204
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2016;213
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Población;2015;227
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2023;85,1
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2022;86,3
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2021;90,2
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2020;93,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2019;93,4
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2018;94,9
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2017;94,6
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2016;93,8
05001 Adanero;0500101 Adanero distrito 01;0500101001 Adanero sección 01001;Porcentaje de población española;2015;95,9
05002 Adrada, La;;;Edad media de la población;2023;44,9
05002 Adrada, La;;;Edad media de la población;2022;44,6
05002 Adrada, La;;;Edad media de la población;2021;44,7
05002 Adrada, La;;;Edad media de la población;2020;44,4
05002 Adrada, La;;;Edad media de la población;2019;44
05002 Adrada, La;;;Edad media de la población;2018;43,9
05002 Adrada, La;;;Edad media de la población;2017;43,5
05002 Adrada, La;;;Edad media de la población;2016;43
05002 Adrada, La;;;Edad media de la población;2015;42,4
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2023;16,6
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2022;16,8
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2021;16,5
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2020;16,7
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2019;17,5
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2018;17,5
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2017;18,4
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2016;18,5
05002 Adrada, La;;;Porcentaje de población menor de 18 años;2015;18,9
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2023;21
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2022;21,2
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2021;21,3
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2020;20,6
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2019;20,3
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2018;20,7
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2017;20,2
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2016;19,2
05002 Adrada, La;;;Porcentaje de población de 65 y más años;2015;18,8
05002 Adrada, La;;;Tamaño medio del hogar;2023;2,2
05002 Adrada, La;;;Tamaño medio del hogar;2022;2,2
05002 Adrada, La;;;Tamaño medio del hogar;2021;2,2
05002 Adrada, La;;;Tamaño medio del hogar;2020;2,2
05002 Adrada, La;;;Tamaño medio del hogar;2019;2,3
05002 Adrada, La;;;Tamaño medio del hogar;2018;2,3
05002 Adrada, La;;;Tamaño medio del hogar;2017;2,3
05002 Adrada, La;;;Tamaño medio del hogar;2016;2,3
05002 Adrada, La;;;Tamaño medio del hogar;2015;2,4
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2023;39,7
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2022;40,2
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2021;41,6
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2020;40,2
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2019;38,4
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2018;38,8
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2017;39,4
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2016;37,8
05002 Adrada, La;;;Porcentaje de hogares unipersonales;2015;38
05002 Adrada, La;;;Población;2023;2.824
05002 Adrada, La;;;Población;2022;2.728
05002 Adrada, La;;;Población;2021;2.737
05002 Adrada, La;;;Población;2020;2.723
05002 Adrada, La;;;Población;2019;2.506
05002 Adrada, La;;;Población;2018;2.450
05002 Adrada, La;;;Población;2017;2.492
05002 Adrada, La;;;Población;2016;2.562
05002 Adrada, La;;;Población;2015;2.593
05002 Adrada, La;;;Porcentaje de población española;2023;89,9
05002 Adrada, La;;;Porcentaje de población española;2022;90,9
05002 Adrada, La;;;Porcentaje de población española;2021;91,8
05002 Adrada, La;;;Porcentaje de población española;2020;91,8
05002 Adrada, La;;;Porcentaje de población española;2019;90,9
05002 Adrada, La;;;Porcentaje de población española;2018;91,5
05002 Adrada, La;;;Porcentaje de población española;2017;91,5
05002 Adrada, La;;;Porcentaje de población española;2016;91,4
05002 Adrada, La;;;Porcentaje de población española;2015;90,7
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2023;44,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2022;44,6
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2021;44,7
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2020;44,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2019;44
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2018;43,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2017;43,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2016;43
05002 Adrada, La;0500201 Adrada, La distrito 01;;Edad media de la población;2015;42,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2023;16,6
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2022;16,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2021;16,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2020;16,7
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2019;17,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2018;17,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2017;18,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2016;18,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población menor de 18 años;2015;18,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2023;21
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2022;21,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2021;21,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2020;20,6
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2019;20,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2018;20,7
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2017;20,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2016;19,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población de 65 y más años;2015;18,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2023;2,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2022;2,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2021;2,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2020;2,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2019;2,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2018;2,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2017;2,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2016;2,3
05002 Adrada, La;0500201 Adrada, La distrito 01;;Tamaño medio del hogar;2015;2,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2023;39,7
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2022;40,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2021;41,6
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2020;40,2
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2019;38,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2018;38,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2017;39,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2016;37,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de hogares unipersonales;2015;38
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2023;2.824
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2022;2.728
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2021;2.737
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2020;2.723
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2019;2.506
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2018;2.450
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2017;2.492
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2016;2.562
05002 Adrada, La;0500201 Adrada, La distrito 01;;Población;2015;2.593
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2023;89,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2022;90,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2021;91,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2020;91,8
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2019;90,9
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2018;91,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2017;91,5
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2016;91,4
05002 Adrada, La;0500201 Adrada, La distrito 01;;Porcentaje de población española;2015;90,7
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2023;44,6
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2022;44,2
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2021;44,1
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2020;43,5
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2019;43,5
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2018;43,8
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2017;43,8
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2016;42,8
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Edad media de la población;2015;42,4
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2023;17,5
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2022;18
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2021;17,8
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2020;18,5
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2019;18,6
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2018;18,2
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2017;18,1
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2016;19,3
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población menor de 18 años;2015;19,4
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población de 65 y más años;2023;21
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población de 65 y más años;2022;21,3
05002 Adrada, La;0500201 Adrada, La distrito 01;0500201001 Adrada, La sección 01001;Porcentaje de población de 65 y más años;2021;21
