Municipios;Distritos;Secciones;Indicadores demográficos;Periodo;Total
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2021;4,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2020;4,4
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población menor de 18 años;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2023;42,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2022;35,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2021;32,6
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2020;33,3
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población de 65 y más años;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2023;2,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2022;2,2
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2021;2,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2020;2,3
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Tamaño medio del hogar;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2023;44,4
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2022;36,8
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2021;45
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2020;35
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de hogares unipersonales;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2023;38
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2022;42
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2021;43
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2020;45
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Población;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2023;94,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2022;85,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2021;90,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2020;91,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;;Porcentaje de población española;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2023;58,4
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2022;55,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2021;55,5
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2020;55,2
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Edad media de la población;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2023;2,6
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2022;4,8
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2021;4,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2020;4,4
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población menor de 18 años;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2023;42,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2022;35,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2021;32,6
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2020;33,3
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población de 65 y más años;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2023;2,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2022;2,2
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2021;2,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2020;2,3
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Tamaño medio del hogar;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2023;44,4
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2022;36,8
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2021;45
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2020;35
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de hogares unipersonales;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2023;38
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2022;42
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2021;43
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2020;45
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Población;2015;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2023;94,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2022;85,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2021;90,7
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2020;91,1
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2019;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2018;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2017;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2016;.
34001 Abarca de Campos;3400101 Abarca de Campos distrito 01;3400101001 Abarca de Campos sección 01001;Porcentaje de población española;2015;.
34003 Abia de las Torres;;;Edad media de la población;2023;52,1
34003 Abia de las Torres;;;Edad media de la población;2022;52,2
34003 Abia de las Torres;;;Edad media de la población;2021;52,2
34003 Abia de las Torres;;;Edad media de la población;2020;50,7
34003 Abia de las Torres;;;Edad media de la población;2019;50,3
34003 Abia de las Torres;;;Edad media de la población;2018;51,3
34003 Abia de las Torres;;;Edad media de la población;2017;51,8
34003 Abia de las Torres;;;Edad media de la población;2016;51,9
34003 Abia de las Torres;;;Edad media de la población;2015;51,1
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2023;7,7
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2022;8,5
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2021;6,5
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2020;8,4
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2019;8,8
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2018;7,3
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2017;6,7
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2016;8
34003 Abia de las Torres;;;Porcentaje de población menor de 18 años;2015;7,7
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2023;27,7
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2022;29,1
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2021;27,2
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2020;24,6
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2019;24,6
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2018;23,6
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2017;24,4
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2016;26,3
34003 Abia de las Torres;;;Porcentaje de población de 65 y más años;2015;25,3
34003 Abia de las Torres;;;Tamaño medio del hogar;2023;2,5
34003 Abia de las Torres;;;Tamaño medio del hogar;2022;2,4
34003 Abia de las Torres;;;Tamaño medio del hogar;2021;2,5
34003 Abia de las Torres;;;Tamaño medio del hogar;2020;2,6
34003 Abia de las Torres;;;Tamaño medio del hogar;2019;2,5
34003 Abia de las Torres;;;Tamaño medio del hogar;2018;2,5
34003 Abia de las Torres;;;Tamaño medio del hogar;2017;2,4
34003 Abia de las Torres;;;Tamaño medio del hogar;2016;2,4
34003 Abia de las Torres;;;Tamaño medio del hogar;2015;2,5
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2023;35,3
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2022;40
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2021;36,8
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2020;32,3
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2019;32,4
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2018;31,8
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2017;34,3
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2016;36,1
34003 Abia de las Torres;;;Porcentaje de hogares unipersonales;2015;34,2
34003 Abia de las Torres;;;Población;2023;170
34003 Abia de las Torres;;;Población;2022;165
34003 Abia de las Torres;;;Población;2021;169
34003 Abia de las Torres;;;Población;2020;167
34003 Abia de las Torres;;;Población;2019;171
34003 Abia de las Torres;;;Población;2018;165
34003 Abia de las Torres;;;Población;2017;164
34003 Abia de las Torres;;;Población;2016;175
34003 Abia de las Torres;;;Población;2015;182
34003 Abia de las Torres;;;Porcentaje de población española;2023;96,5
34003 Abia de las Torres;;;Porcentaje de población española;2022;96,4
34003 Abia de las Torres;;;Porcentaje de población española;2021;97
34003 Abia de las Torres;;;Porcentaje de población española;2020;96,4
34003 Abia de las Torres;;;Porcentaje de población española;2019;96,5
34003 Abia de las Torres;;;Porcentaje de población española;2018;96,4
34003 Abia de las Torres;;;Porcentaje de población española;2017;96,3
34003 Abia de las Torres;;;Porcentaje de población española;2016;97,1
34003 Abia de las Torres;;;Porcentaje de población española;2015;96,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2023;52,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2022;52,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2021;52,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2020;50,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2019;50,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2018;51,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2017;51,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2016;51,9
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Edad media de la población;2015;51,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2023;7,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2022;8,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2021;6,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2020;8,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2019;8,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2018;7,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2017;6,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2016;8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población menor de 18 años;2015;7,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2023;27,7
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2022;29,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2021;27,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2020;24,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2019;24,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2018;23,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2017;24,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2016;26,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población de 65 y más años;2015;25,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2023;2,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2022;2,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2021;2,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2020;2,6
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2019;2,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2018;2,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2017;2,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2016;2,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Tamaño medio del hogar;2015;2,5
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2023;35,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2022;40
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2021;36,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2020;32,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2019;32,4
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2018;31,8
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2017;34,3
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2016;36,1
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de hogares unipersonales;2015;34,2
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2023;170
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2022;165
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2021;169
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2020;167
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2019;171
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2018;165
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2017;164
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2016;175
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Población;2015;182
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;;Porcentaje de población española;2023;96,5
