Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2021;2,5
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2020;2,5
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2019;2,5
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2018;3,0
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2017;2,8
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2016;2,8
24001 Acebedo;2400101 Acebedo distrito 01;;Distribución de la renta P80/P20;2015;2,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2023;27,2
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2022;29,6
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2021;28,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2020;31,0
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2019;30,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2018;33,6
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2017;33,9
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2016;35,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Índice de Gini;2015;34,6
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2023;2,4
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2022;2,0
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2021;2,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2020;2,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2019;2,5
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2018;3,0
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2017;2,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2016;2,8
24001 Acebedo;2400101 Acebedo distrito 01;2400101001 Acebedo sección 01001;Distribución de la renta P80/P20;2015;2,5
24002 Algadefe;;;Índice de Gini;2023;40,3
24002 Algadefe;;;Índice de Gini;2022;34,5
24002 Algadefe;;;Índice de Gini;2021;29,2
24002 Algadefe;;;Índice de Gini;2020;25,9
24002 Algadefe;;;Índice de Gini;2019;24,9
24002 Algadefe;;;Índice de Gini;2018;25,9
24002 Algadefe;;;Índice de Gini;2017;30,7
24002 Algadefe;;;Índice de Gini;2016;29,4
24002 Algadefe;;;Índice de Gini;2015;27,9
24002 Algadefe;;;Distribución de la renta P80/P20;2023;2,7
24002 Algadefe;;;Distribución de la renta P80/P20;2022;2,4
24002 Algadefe;;;Distribución de la renta P80/P20;2021;2,6
24002 Algadefe;;;Distribución de la renta P80/P20;2020;2,2
24002 Algadefe;;;Distribución de la renta P80/P20;2019;2,3
24002 Algadefe;;;Distribución de la renta P80/P20;2018;2,0
24002 Algadefe;;;Distribución de la renta P80/P20;2017;2,3
24002 Algadefe;;;Distribución de la renta P80/P20;2016;2,7
24002 Algadefe;;;Distribución de la renta P80/P20;2015;2,4
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2023;40,3
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2022;34,5
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2021;29,2
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2020;25,9
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2019;24,9
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2018;25,9
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2017;30,7
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2016;29,4
24002 Algadefe;2400201 Algadefe distrito 01;;Índice de Gini;2015;27,9
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2023;2,7
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2022;2,4
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2021;2,6
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2020;2,2
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2019;2,3
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2018;2,0
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2017;2,3
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2016;2,7
24002 Algadefe;2400201 Algadefe distrito 01;;Distribución de la renta P80/P20;2015;2,4
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2023;40,3
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2022;34,5
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2021;29,2
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2020;25,9
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2019;24,9
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2018;25,9
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2017;30,7
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2016;29,4
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Índice de Gini;2015;27,9
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2023;2,7
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2022;2,4
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2021;2,6
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2020;2,2
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2019;2,3
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2018;2,0
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2017;2,3
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2016;2,7
24002 Algadefe;2400201 Algadefe distrito 01;2400201001 Algadefe sección 01001;Distribución de la renta P80/P20;2015;2,4
24003 Alija del Infantado;;;Índice de Gini;2023;26,0
24003 Alija del Infantado;;;Índice de Gini;2022;26,8
24003 Alija del Infantado;;;Índice de Gini;2021;26,2
24003 Alija del Infantado;;;Índice de Gini;2020;26,0
24003 Alija del Infantado;;;Índice de Gini;2019;26,4
24003 Alija del Infantado;;;Índice de Gini;2018;27,3
24003 Alija del Infantado;;;Índice de Gini;2017;26,8
24003 Alija del Infantado;;;Índice de Gini;2016;27,7
24003 Alija del Infantado;;;Índice de Gini;2015;27,6
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2023;2,2
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2022;2,3
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2021;2,2
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2020;2,2
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2019;2,1
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2018;2,0
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2017;2,1
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2016;2,2
24003 Alija del Infantado;;;Distribución de la renta P80/P20;2015;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2023;26,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2022;26,8
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2021;26,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2020;26,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2019;26,4
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2018;27,3
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2017;26,8
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2016;27,7
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Índice de Gini;2015;27,6
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2023;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2022;2,3
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2021;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2020;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2019;2,1
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2018;2,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2017;2,1
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2016;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;;Distribución de la renta P80/P20;2015;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2023;26,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2022;26,8
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2021;26,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2020;26,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2019;26,4
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2018;27,3
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2017;26,8
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2016;27,7
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Índice de Gini;2015;27,6
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2023;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2022;2,3
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2021;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2020;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2019;2,1
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2018;2,0
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2017;2,1
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2016;2,2
24003 Alija del Infantado;2400301 Alija del Infantado distrito 01;2400301001 Alija del Infantado sección 01001;Distribución de la renta P80/P20;2015;2,2
24004 Almanza;;;Índice de Gini;2023;29,6
24004 Almanza;;;Índice de Gini;2022;29,1
24004 Almanza;;;Índice de Gini;2021;30,9
24004 Almanza;;;Índice de Gini;2020;32,4
24004 Almanza;;;Índice de Gini;2019;32,1
24004 Almanza;;;Índice de Gini;2018;29,3
24004 Almanza;;;Índice de Gini;2017;27,1
24004 Almanza;;;Índice de Gini;2016;28,5
24004 Almanza;;;Índice de Gini;2015;28,7
24004 Almanza;;;Distribución de la renta P80/P20;2023;2,6
24004 Almanza;;;Distribución de la renta P80/P20;2022;2,6
24004 Almanza;;;Distribución de la renta P80/P20;2021;3,0
24004 Almanza;;;Distribución de la renta P80/P20;2020;2,8
24004 Almanza;;;Distribución de la renta P80/P20;2019;3,1
24004 Almanza;;;Distribución de la renta P80/P20;2018;2,6
24004 Almanza;;;Distribución de la renta P80/P20;2017;2,3
24004 Almanza;;;Distribución de la renta P80/P20;2016;2,5
24004 Almanza;;;Distribución de la renta P80/P20;2015;2,3
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2023;29,6
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2022;29,1
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2021;30,9
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2020;32,4
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2019;32,1
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2018;29,3
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2017;27,1
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2016;28,5
24004 Almanza;2400401 Almanza distrito 01;;Índice de Gini;2015;28,7
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2023;2,6
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2022;2,6
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2021;3,0
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2020;2,8
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2019;3,1
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2018;2,6
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2017;2,3
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2016;2,5
24004 Almanza;2400401 Almanza distrito 01;;Distribución de la renta P80/P20;2015;2,3
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2023;29,6
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2022;29,1
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2021;30,9
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2020;32,4
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2019;32,1
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2018;29,3
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2017;27,1
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2016;28,5
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Índice de Gini;2015;28,7
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2023;2,6
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2022;2,6
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2021;3,0
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2020;2,8
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2019;3,1
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2018;2,6
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2017;2,3
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2016;2,5
24004 Almanza;2400401 Almanza distrito 01;2400401001 Almanza sección 01001;Distribución de la renta P80/P20;2015;2,3
24005 Antigua, La;;;Índice de Gini;2023;29,4
24005 Antigua, La;;;Índice de Gini;2022;26,4
24005 Antigua, La;;;Índice de Gini;2021;26,0
24005 Antigua, La;;;Índice de Gini;2020;24,5
24005 Antigua, La;;;Índice de Gini;2019;25,2
24005 Antigua, La;;;Índice de Gini;2018;26,4
24005 Antigua, La;;;Índice de Gini;2017;26,5
24005 Antigua, La;;;Índice de Gini;2016;24,3
24005 Antigua, La;;;Índice de Gini;2015;23,5
24005 Antigua, La;;;Distribución de la renta P80/P20;2023;2,3
24005 Antigua, La;;;Distribución de la renta P80/P20;2022;2,1
24005 Antigua, La;;;Distribución de la renta P80/P20;2021;2,2
24005 Antigua, La;;;Distribución de la renta P80/P20;2020;2,1
24005 Antigua, La;;;Distribución de la renta P80/P20;2019;2,1
24005 Antigua, La;;;Distribución de la renta P80/P20;2018;2,1
24005 Antigua, La;;;Distribución de la renta P80/P20;2017;2,0
24005 Antigua, La;;;Distribución de la renta P80/P20;2016;2,0
24005 Antigua, La;;;Distribución de la renta P80/P20;2015;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2023;29,4
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2022;26,4
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2021;26,0
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2020;24,5
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2019;25,2
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2018;26,4
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2017;26,5
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2016;24,3
24005 Antigua, La;2400501 Antigua, La distrito 01;;Índice de Gini;2015;23,5
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2023;2,3
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2022;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2021;2,2
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2020;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2019;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2018;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2017;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2016;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;;Distribución de la renta P80/P20;2015;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2023;29,4
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2022;26,4
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2021;26,0
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2020;24,5
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2019;25,2
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2018;26,4
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2017;26,5
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2016;24,3
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Índice de Gini;2015;23,5
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2023;2,3
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2022;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2021;2,2
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2020;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2019;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2018;2,1
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2017;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2016;2,0
24005 Antigua, La;2400501 Antigua, La distrito 01;2400501001 Antigua, La sección 01001;Distribución de la renta P80/P20;2015;2,0
24006 Ardón;;;Índice de Gini;2023;28,1
24006 Ardón;;;Índice de Gini;2022;28,9
24006 Ardón;;;Índice de Gini;2021;29,8
24006 Ardón;;;Índice de Gini;2020;30,3
24006 Ardón;;;Índice de Gini;2019;31,9
24006 Ardón;;;Índice de Gini;2018;31,4
24006 Ardón;;;Índice de Gini;2017;29,3
24006 Ardón;;;Índice de Gini;2016;30,5
24006 Ardón;;;Índice de Gini;2015;32,3
24006 Ardón;;;Distribución de la renta P80/P20;2023;2,4
24006 Ardón;;;Distribución de la renta P80/P20;2022;2,4
24006 Ardón;;;Distribución de la renta P80/P20;2021;2,5
24006 Ardón;;;Distribución de la renta P80/P20;2020;2,5
24006 Ardón;;;Distribución de la renta P80/P20;2019;2,8
24006 Ardón;;;Distribución de la renta P80/P20;2018;2,7
24006 Ardón;;;Distribución de la renta P80/P20;2017;2,6
24006 Ardón;;;Distribución de la renta P80/P20;2016;2,5
24006 Ardón;;;Distribución de la renta P80/P20;2015;2,7
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2023;28,1
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2022;28,9
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2021;29,8
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2020;30,3
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2019;31,9
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2018;31,4
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2017;29,3
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2016;30,5
24006 Ardón;2400601 Ardón distrito 01;;Índice de Gini;2015;32,3
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2023;2,4
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2022;2,4
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2021;2,5
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2020;2,5
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2019;2,8
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2018;2,7
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2017;2,6
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2016;2,5
24006 Ardón;2400601 Ardón distrito 01;;Distribución de la renta P80/P20;2015;2,7
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2023;28,1
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2022;28,9
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2021;29,8
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2020;30,3
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2019;31,9
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2018;31,4
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2017;29,3
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2016;30,5
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Índice de Gini;2015;32,3
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Distribución de la renta P80/P20;2023;2,4
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Distribución de la renta P80/P20;2022;2,4
24006 Ardón;2400601 Ardón distrito 01;2400601001 Ardón sección 01001;Distribución de la renta P80/P20;2021;2,5
