Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2021;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2020;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2019;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2018;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2017;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2016;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Índice de Gini;2015;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2023;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2022;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2021;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2020;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2019;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2018;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2017;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2016;.
09006 Aguas Cándidas;0900601 Aguas Cándidas distrito 01;0900601001 Aguas Cándidas sección 01001;Distribución de la renta P80/P20;2015;.
09007 Aguilar de Bureba;;;Índice de Gini;2023;.
09007 Aguilar de Bureba;;;Índice de Gini;2022;.
09007 Aguilar de Bureba;;;Índice de Gini;2021;.
09007 Aguilar de Bureba;;;Índice de Gini;2020;.
09007 Aguilar de Bureba;;;Índice de Gini;2019;.
09007 Aguilar de Bureba;;;Índice de Gini;2018;.
09007 Aguilar de Bureba;;;Índice de Gini;2017;.
09007 Aguilar de Bureba;;;Índice de Gini;2016;.
09007 Aguilar de Bureba;;;Índice de Gini;2015;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2023;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2022;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2021;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2020;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2019;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2018;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2017;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2016;.
09007 Aguilar de Bureba;;;Distribución de la renta P80/P20;2015;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2023;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2022;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2021;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2020;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2019;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2018;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2017;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2016;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Índice de Gini;2015;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2023;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2022;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2021;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2020;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2019;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2018;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2017;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2016;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;;Distribución de la renta P80/P20;2015;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2023;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2022;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2021;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2020;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2019;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2018;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2017;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2016;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Índice de Gini;2015;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2023;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2022;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2021;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2020;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2019;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2018;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2017;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2016;.
09007 Aguilar de Bureba;0900701 Aguilar de Bureba distrito 01;0900701001 Aguilar de Bureba sección 01001;Distribución de la renta P80/P20;2015;.
09009 Albillos;;;Índice de Gini;2023;21,1
09009 Albillos;;;Índice de Gini;2022;23,0
09009 Albillos;;;Índice de Gini;2021;22,1
09009 Albillos;;;Índice de Gini;2020;24,4
09009 Albillos;;;Índice de Gini;2019;24,6
09009 Albillos;;;Índice de Gini;2018;24,3
09009 Albillos;;;Índice de Gini;2017;25,2
09009 Albillos;;;Índice de Gini;2016;26,4
09009 Albillos;;;Índice de Gini;2015;28,1
09009 Albillos;;;Distribución de la renta P80/P20;2023;1,9
09009 Albillos;;;Distribución de la renta P80/P20;2022;1,8
09009 Albillos;;;Distribución de la renta P80/P20;2021;1,9
09009 Albillos;;;Distribución de la renta P80/P20;2020;2,4
09009 Albillos;;;Distribución de la renta P80/P20;2019;2,5
09009 Albillos;;;Distribución de la renta P80/P20;2018;2,4
09009 Albillos;;;Distribución de la renta P80/P20;2017;2,4
09009 Albillos;;;Distribución de la renta P80/P20;2016;2,9
09009 Albillos;;;Distribución de la renta P80/P20;2015;3,0
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2023;21,1
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2022;23,0
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2021;22,1
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2020;24,4
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2019;24,6
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2018;24,3
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2017;25,2
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2016;26,4
09009 Albillos;0900901 Albillos distrito 01;;Índice de Gini;2015;28,1
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2023;1,9
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2022;1,8
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2021;1,9
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2020;2,4
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2019;2,5
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2018;2,4
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2017;2,4
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2016;2,9
09009 Albillos;0900901 Albillos distrito 01;;Distribución de la renta P80/P20;2015;3,0
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2023;21,1
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2022;23,0
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2021;22,1
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2020;24,4
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2019;24,6
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2018;24,3
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2017;25,2
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2016;26,4
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Índice de Gini;2015;28,1
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2023;1,9
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2022;1,8
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2021;1,9
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2020;2,4
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2019;2,5
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2018;2,4
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2017;2,4
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2016;2,9
09009 Albillos;0900901 Albillos distrito 01;0900901001 Albillos sección 01001;Distribución de la renta P80/P20;2015;3,0
09010 Alcocero de Mola;;;Índice de Gini;2023;.
09010 Alcocero de Mola;;;Índice de Gini;2022;.
09010 Alcocero de Mola;;;Índice de Gini;2021;.
09010 Alcocero de Mola;;;Índice de Gini;2020;.
09010 Alcocero de Mola;;;Índice de Gini;2019;.
09010 Alcocero de Mola;;;Índice de Gini;2018;.
09010 Alcocero de Mola;;;Índice de Gini;2017;.
09010 Alcocero de Mola;;;Índice de Gini;2016;.
09010 Alcocero de Mola;;;Índice de Gini;2015;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2023;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2022;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2021;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2020;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2019;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2018;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2017;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2016;.
09010 Alcocero de Mola;;;Distribución de la renta P80/P20;2015;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2023;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2022;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2021;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2020;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2019;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2018;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2017;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2016;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Índice de Gini;2015;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2023;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2022;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2021;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2020;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2019;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2018;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2017;.
09010 Alcocero de Mola;0901001 Alcocero de Mola distrito 01;;Distribución de la renta P80/P20;2016;.
