Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2021;2,8
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2020;3
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2019;2,9
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2018;3,6
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2017;2,8
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2016;2,5
40046 Castillejo de Mesleón;4004601 Castillejo de Mesleón distrito 01;4004601001 Castillejo de Mesleón sección 01001;Distribución de la renta P80/P20;2015;2,3
40047 Castro de Fuentidueña;;;Índice de Gini;2023;.
40047 Castro de Fuentidueña;;;Índice de Gini;2022;.
40047 Castro de Fuentidueña;;;Índice de Gini;2021;.
40047 Castro de Fuentidueña;;;Índice de Gini;2020;.
40047 Castro de Fuentidueña;;;Índice de Gini;2019;.
40047 Castro de Fuentidueña;;;Índice de Gini;2018;.
40047 Castro de Fuentidueña;;;Índice de Gini;2017;.
40047 Castro de Fuentidueña;;;Índice de Gini;2016;.
40047 Castro de Fuentidueña;;;Índice de Gini;2015;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2023;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2022;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2021;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2020;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2019;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2018;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2017;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2016;.
40047 Castro de Fuentidueña;;;Distribución de la renta P80/P20;2015;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2023;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2022;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2021;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2020;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2019;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2018;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2017;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2016;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Índice de Gini;2015;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2023;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2022;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2021;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2020;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2019;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2018;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2017;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2016;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;;Distribución de la renta P80/P20;2015;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2023;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2022;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2021;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2020;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2019;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2018;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2017;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2016;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Índice de Gini;2015;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2023;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2022;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2021;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2020;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2019;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2018;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2017;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2016;.
40047 Castro de Fuentidueña;4004701 Castro de Fuentidueña distrito 01;4004701001 Castro de Fuentidueña sección 01001;Distribución de la renta P80/P20;2015;.
40048 Castrojimeno;;;Índice de Gini;2023;.
40048 Castrojimeno;;;Índice de Gini;2022;.
40048 Castrojimeno;;;Índice de Gini;2021;.
40048 Castrojimeno;;;Índice de Gini;2020;.
40048 Castrojimeno;;;Índice de Gini;2019;.
40048 Castrojimeno;;;Índice de Gini;2018;.
40048 Castrojimeno;;;Índice de Gini;2017;.
40048 Castrojimeno;;;Índice de Gini;2016;.
40048 Castrojimeno;;;Índice de Gini;2015;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2023;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2022;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2021;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2020;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2019;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2018;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2017;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2016;.
40048 Castrojimeno;;;Distribución de la renta P80/P20;2015;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2023;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2022;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2021;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2020;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2019;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2018;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2017;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2016;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Índice de Gini;2015;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2023;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2022;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2021;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2020;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2019;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2018;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2017;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2016;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;;Distribución de la renta P80/P20;2015;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2023;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2022;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2021;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2020;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2019;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2018;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2017;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2016;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Índice de Gini;2015;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2023;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2022;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2021;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2020;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2019;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2018;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2017;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2016;.
40048 Castrojimeno;4004801 Castrojimeno distrito 01;4004801001 Castrojimeno sección 01001;Distribución de la renta P80/P20;2015;.
40049 Castroserna de Abajo;;;Índice de Gini;2023;.
40049 Castroserna de Abajo;;;Índice de Gini;2022;.
40049 Castroserna de Abajo;;;Índice de Gini;2021;.
40049 Castroserna de Abajo;;;Índice de Gini;2020;.
40049 Castroserna de Abajo;;;Índice de Gini;2019;.
40049 Castroserna de Abajo;;;Índice de Gini;2018;.
40049 Castroserna de Abajo;;;Índice de Gini;2017;.
40049 Castroserna de Abajo;;;Índice de Gini;2016;.
40049 Castroserna de Abajo;;;Índice de Gini;2015;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2023;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2022;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2021;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2020;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2019;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2018;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2017;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2016;.
40049 Castroserna de Abajo;;;Distribución de la renta P80/P20;2015;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2023;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2022;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2021;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2020;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2019;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2018;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2017;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2016;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Índice de Gini;2015;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2023;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2022;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2021;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2020;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2019;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2018;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2017;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2016;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;;Distribución de la renta P80/P20;2015;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2023;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2022;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2021;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2020;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2019;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2018;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2017;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2016;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Índice de Gini;2015;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2023;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2022;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2021;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2020;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2019;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2018;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2017;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2016;.
40049 Castroserna de Abajo;4004901 Castroserna de Abajo distrito 01;4004901001 Castroserna de Abajo sección 01001;Distribución de la renta P80/P20;2015;.
40051 Castroserracín;;;Índice de Gini;2023;.
40051 Castroserracín;;;Índice de Gini;2022;.
40051 Castroserracín;;;Índice de Gini;2021;.
40051 Castroserracín;;;Índice de Gini;2020;.
40051 Castroserracín;;;Índice de Gini;2019;.
40051 Castroserracín;;;Índice de Gini;2018;.
40051 Castroserracín;;;Índice de Gini;2017;.
40051 Castroserracín;;;Índice de Gini;2016;.
40051 Castroserracín;;;Índice de Gini;2015;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2023;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2022;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2021;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2020;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2019;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2018;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2017;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2016;.
40051 Castroserracín;;;Distribución de la renta P80/P20;2015;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2023;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2022;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2021;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2020;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2019;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2018;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2017;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2016;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Índice de Gini;2015;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2023;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2022;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2021;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2020;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2019;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2018;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2017;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2016;.
40051 Castroserracín;4005101 Castroserracín distrito 01;;Distribución de la renta P80/P20;2015;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2023;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2022;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2021;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2020;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2019;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2018;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2017;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2016;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Índice de Gini;2015;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2023;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2022;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2021;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2020;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2019;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2018;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2017;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2016;.
40051 Castroserracín;4005101 Castroserracín distrito 01;4005101001 Castroserracín sección 01001;Distribución de la renta P80/P20;2015;.
40052 Cedillo de la Torre;;;Índice de Gini;2023;.
40052 Cedillo de la Torre;;;Índice de Gini;2022;.
40052 Cedillo de la Torre;;;Índice de Gini;2021;.
40052 Cedillo de la Torre;;;Índice de Gini;2020;.
40052 Cedillo de la Torre;;;Índice de Gini;2019;.
40052 Cedillo de la Torre;;;Índice de Gini;2018;.
40052 Cedillo de la Torre;;;Índice de Gini;2017;.
40052 Cedillo de la Torre;;;Índice de Gini;2016;.
40052 Cedillo de la Torre;;;Índice de Gini;2015;39,1
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2023;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2022;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2021;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2020;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2019;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2018;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2017;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2016;.
40052 Cedillo de la Torre;;;Distribución de la renta P80/P20;2015;3,1
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2023;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2022;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2021;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2020;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2019;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2018;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2017;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2016;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Índice de Gini;2015;39,1
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2023;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2022;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2021;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2020;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2019;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2018;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2017;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2016;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;;Distribución de la renta P80/P20;2015;3,1
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2023;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2022;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2021;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2020;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2019;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2018;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2017;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2016;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Índice de Gini;2015;39,1
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2023;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2022;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2021;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2020;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2019;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2018;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2017;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2016;.
40052 Cedillo de la Torre;4005201 Cedillo de la Torre distrito 01;4005201001 Cedillo de la Torre sección 01001;Distribución de la renta P80/P20;2015;3,1
40053 Cerezo de Abajo;;;Índice de Gini;2023;35,7
40053 Cerezo de Abajo;;;Índice de Gini;2022;35,8
40053 Cerezo de Abajo;;;Índice de Gini;2021;33,4
40053 Cerezo de Abajo;;;Índice de Gini;2020;28,4
40053 Cerezo de Abajo;;;Índice de Gini;2019;27,5
