Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
49002 Abezames;;;Índice de Gini;2023;.
49002 Abezames;;;Índice de Gini;2022;.
49002 Abezames;;;Índice de Gini;2021;.
49002 Abezames;;;Índice de Gini;2020;.
49002 Abezames;;;Índice de Gini;2019;.
49002 Abezames;;;Índice de Gini;2018;.
49002 Abezames;;;Índice de Gini;2017;.
49002 Abezames;;;Índice de Gini;2016;.
49002 Abezames;;;Índice de Gini;2015;.
49002 Abezames;;;Distribución de la renta P80/P20;2023;.
49002 Abezames;;;Distribución de la renta P80/P20;2022;.
49002 Abezames;;;Distribución de la renta P80/P20;2021;.
49002 Abezames;;;Distribución de la renta P80/P20;2020;.
49002 Abezames;;;Distribución de la renta P80/P20;2019;.
49002 Abezames;;;Distribución de la renta P80/P20;2018;.
49002 Abezames;;;Distribución de la renta P80/P20;2017;.
49002 Abezames;;;Distribución de la renta P80/P20;2016;.
49002 Abezames;;;Distribución de la renta P80/P20;2015;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2023;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2022;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2021;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2020;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2019;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2018;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2017;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2016;.
49002 Abezames;4900201 Abezames distrito 01;;Índice de Gini;2015;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2023;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2022;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2021;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2020;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2019;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2018;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2017;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2016;.
49002 Abezames;4900201 Abezames distrito 01;;Distribución de la renta P80/P20;2015;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2023;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2022;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2021;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2020;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2019;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2018;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2017;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2016;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Índice de Gini;2015;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2023;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2022;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2021;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2020;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2019;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2018;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2017;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2016;.
49002 Abezames;4900201 Abezames distrito 01;4900201001 Abezames sección 01001;Distribución de la renta P80/P20;2015;.
49003 Alcañices;;;Índice de Gini;2023;25,7
49003 Alcañices;;;Índice de Gini;2022;25,9
49003 Alcañices;;;Índice de Gini;2021;26,4
49003 Alcañices;;;Índice de Gini;2020;29
49003 Alcañices;;;Índice de Gini;2019;27,1
49003 Alcañices;;;Índice de Gini;2018;28,2
49003 Alcañices;;;Índice de Gini;2017;27,9
49003 Alcañices;;;Índice de Gini;2016;29,9
49003 Alcañices;;;Índice de Gini;2015;30,8
49003 Alcañices;;;Distribución de la renta P80/P20;2023;2,2
49003 Alcañices;;;Distribución de la renta P80/P20;2022;2,1
49003 Alcañices;;;Distribución de la renta P80/P20;2021;2,2
49003 Alcañices;;;Distribución de la renta P80/P20;2020;2,4
49003 Alcañices;;;Distribución de la renta P80/P20;2019;2,1
49003 Alcañices;;;Distribución de la renta P80/P20;2018;2,3
49003 Alcañices;;;Distribución de la renta P80/P20;2017;2,1
49003 Alcañices;;;Distribución de la renta P80/P20;2016;2,2
49003 Alcañices;;;Distribución de la renta P80/P20;2015;2,5
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2023;25,7
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2022;25,9
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2021;26,4
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2020;29
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2019;27,1
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2018;28,2
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2017;27,9
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2016;29,9
49003 Alcañices;4900301 Alcañices distrito 01;;Índice de Gini;2015;30,8
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2023;2,2
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2022;2,1
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2021;2,2
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2020;2,4
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2019;2,1
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2018;2,3
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2017;2,1
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2016;2,2
49003 Alcañices;4900301 Alcañices distrito 01;;Distribución de la renta P80/P20;2015;2,5
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2023;25,7
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2022;25,9
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2021;26,4
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2020;29
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2019;27,1
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2018;28,2
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2017;27,9
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2016;29,9
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Índice de Gini;2015;30,8
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2023;2,2
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2022;2,1
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2021;2,2
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2020;2,4
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2019;2,1
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2018;2,3
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2017;2,1
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2016;2,2
49003 Alcañices;4900301 Alcañices distrito 01;4900301001 Alcañices sección 01001;Distribución de la renta P80/P20;2015;2,5
49004 Alcubilla de Nogales;;;Índice de Gini;2023;27,1
49004 Alcubilla de Nogales;;;Índice de Gini;2022;24,3
49004 Alcubilla de Nogales;;;Índice de Gini;2021;22
49004 Alcubilla de Nogales;;;Índice de Gini;2020;23,3
49004 Alcubilla de Nogales;;;Índice de Gini;2019;22,5
49004 Alcubilla de Nogales;;;Índice de Gini;2018;23,4
49004 Alcubilla de Nogales;;;Índice de Gini;2017;21,7
49004 Alcubilla de Nogales;;;Índice de Gini;2016;24,1
49004 Alcubilla de Nogales;;;Índice de Gini;2015;25,4
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2023;2,1
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2022;2,2
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2021;2,2
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2020;2,2
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2019;2,1
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2018;2
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2017;2,1
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2016;2,1
49004 Alcubilla de Nogales;;;Distribución de la renta P80/P20;2015;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2023;27,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2022;24,3
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2021;22
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2020;23,3
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2019;22,5
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2018;23,4
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2017;21,7
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2016;24,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Índice de Gini;2015;25,4
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2023;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2022;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2021;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2020;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2019;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2018;2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2017;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2016;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;;Distribución de la renta P80/P20;2015;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2023;27,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2022;24,3
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2021;22
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2020;23,3
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2019;22,5
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2018;23,4
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2017;21,7
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2016;24,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Índice de Gini;2015;25,4
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2023;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2022;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2021;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2020;2,2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2019;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2018;2
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2017;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2016;2,1
49004 Alcubilla de Nogales;4900401 Alcubilla de Nogales distrito 01;4900401001 Alcubilla de Nogales sección 01001;Distribución de la renta P80/P20;2015;2,1
49005 Alfaraz de Sayago;;;Índice de Gini;2023;24,7
49005 Alfaraz de Sayago;;;Índice de Gini;2022;23,4
49005 Alfaraz de Sayago;;;Índice de Gini;2021;25,6
49005 Alfaraz de Sayago;;;Índice de Gini;2020;26,1
49005 Alfaraz de Sayago;;;Índice de Gini;2019;23,5
49005 Alfaraz de Sayago;;;Índice de Gini;2018;25,9
49005 Alfaraz de Sayago;;;Índice de Gini;2017;29,1
49005 Alfaraz de Sayago;;;Índice de Gini;2016;29,7
49005 Alfaraz de Sayago;;;Índice de Gini;2015;28
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2023;2
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2022;2,1
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2021;2,6
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2020;2,3
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2019;2
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2018;2,5
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2017;2,7
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2016;3
49005 Alfaraz de Sayago;;;Distribución de la renta P80/P20;2015;2,8
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2023;24,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2022;23,4
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2021;25,6
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2020;26,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2019;23,5
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2018;25,9
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2017;29,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2016;29,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Índice de Gini;2015;28
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2023;2
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2022;2,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2021;2,6
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2020;2,3
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2019;2
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2018;2,5
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2017;2,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2016;3
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;;Distribución de la renta P80/P20;2015;2,8
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2023;24,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2022;23,4
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2021;25,6
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2020;26,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2019;23,5
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2018;25,9
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2017;29,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2016;29,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Índice de Gini;2015;28
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2023;2
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2022;2,1
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2021;2,6
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2020;2,3
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2019;2
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2018;2,5
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2017;2,7
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2016;3
49005 Alfaraz de Sayago;4900501 Alfaraz de Sayago distrito 01;4900501001 Alfaraz de Sayago sección 01001;Distribución de la renta P80/P20;2015;2,8
49006 Algodre;;;Índice de Gini;2023;27,8
49006 Algodre;;;Índice de Gini;2022;28,6
49006 Algodre;;;Índice de Gini;2021;26,4
49006 Algodre;;;Índice de Gini;2020;29,8
49006 Algodre;;;Índice de Gini;2019;29,7
49006 Algodre;;;Índice de Gini;2018;31,1
49006 Algodre;;;Índice de Gini;2017;28,7
49006 Algodre;;;Índice de Gini;2016;31,9
49006 Algodre;;;Índice de Gini;2015;32,6
49006 Algodre;;;Distribución de la renta P80/P20;2023;2,3
49006 Algodre;;;Distribución de la renta P80/P20;2022;2,5
49006 Algodre;;;Distribución de la renta P80/P20;2021;2,4
49006 Algodre;;;Distribución de la renta P80/P20;2020;2,7
49006 Algodre;;;Distribución de la renta P80/P20;2019;2,8
49006 Algodre;;;Distribución de la renta P80/P20;2018;2,4
49006 Algodre;;;Distribución de la renta P80/P20;2017;2,7
49006 Algodre;;;Distribución de la renta P80/P20;2016;2,7
49006 Algodre;;;Distribución de la renta P80/P20;2015;2,8
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2023;27,8
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2022;28,6
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2021;26,4
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2020;29,8
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2019;29,7
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2018;31,1
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2017;28,7
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2016;31,9
49006 Algodre;4900601 Algodre distrito 01;;Índice de Gini;2015;32,6
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2023;2,3
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2022;2,5
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2021;2,4
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2020;2,7
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2019;2,8
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2018;2,4
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2017;2,7
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2016;2,7
49006 Algodre;4900601 Algodre distrito 01;;Distribución de la renta P80/P20;2015;2,8
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2023;27,8
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2022;28,6
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2021;26,4
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2020;29,8
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2019;29,7
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2018;31,1
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2017;28,7
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2016;31,9
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Índice de Gini;2015;32,6
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2023;2,3
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2022;2,5
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2021;2,4
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2020;2,7
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2019;2,8
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2018;2,4
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2017;2,7
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2016;2,7
49006 Algodre;4900601 Algodre distrito 01;4900601001 Algodre sección 01001;Distribución de la renta P80/P20;2015;2,8
49007 Almaraz de Duero;;;Índice de Gini;2023;23,8
49007 Almaraz de Duero;;;Índice de Gini;2022;24,9
49007 Almaraz de Duero;;;Índice de Gini;2021;26,1
49007 Almaraz de Duero;;;Índice de Gini;2020;26,3
49007 Almaraz de Duero;;;Índice de Gini;2019;26
49007 Almaraz de Duero;;;Índice de Gini;2018;23,9
49007 Almaraz de Duero;;;Índice de Gini;2017;26,7
49007 Almaraz de Duero;;;Índice de Gini;2016;26,5
49007 Almaraz de Duero;;;Índice de Gini;2015;25,6
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2023;2,2
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2022;2,2
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2021;2,3
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2020;2,3
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2019;2,3
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2018;2,3
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2017;2,4
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2016;2,5
49007 Almaraz de Duero;;;Distribución de la renta P80/P20;2015;2,4
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2023;23,8
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2022;24,9
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2021;26,1
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2020;26,3
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2019;26
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2018;23,9
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2017;26,7
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2016;26,5
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Índice de Gini;2015;25,6
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Distribución de la renta P80/P20;2023;2,2
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Distribución de la renta P80/P20;2022;2,2
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Distribución de la renta P80/P20;2021;2,3
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Distribución de la renta P80/P20;2020;2,3
49007 Almaraz de Duero;4900701 Almaraz de Duero distrito 01;;Distribución de la renta P80/P20;2019;2,3
