Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2023;2,6
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2022;2,9
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2021;2,8
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2020;2,8
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2019;2,9
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2018;3,3
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2017;3,2
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2016;2,7
47003 Aguilar de Campos;4700301 Aguilar de Campos distrito 01;4700301001 Aguilar de Campos sección 01001;Distribución de la renta P80/P20;2015;2,9
47004 Alaejos;;;Índice de Gini;2023;30,2
47004 Alaejos;;;Índice de Gini;2022;30,4
47004 Alaejos;;;Índice de Gini;2021;30,7
47004 Alaejos;;;Índice de Gini;2020;30,6
47004 Alaejos;;;Índice de Gini;2019;30,2
47004 Alaejos;;;Índice de Gini;2018;31,6
47004 Alaejos;;;Índice de Gini;2017;31,3
47004 Alaejos;;;Índice de Gini;2016;32,4
47004 Alaejos;;;Índice de Gini;2015;35
47004 Alaejos;;;Distribución de la renta P80/P20;2023;2,5
47004 Alaejos;;;Distribución de la renta P80/P20;2022;2,2
47004 Alaejos;;;Distribución de la renta P80/P20;2021;2,6
47004 Alaejos;;;Distribución de la renta P80/P20;2020;2,4
47004 Alaejos;;;Distribución de la renta P80/P20;2019;2,4
47004 Alaejos;;;Distribución de la renta P80/P20;2018;2,4
47004 Alaejos;;;Distribución de la renta P80/P20;2017;2,5
47004 Alaejos;;;Distribución de la renta P80/P20;2016;2,4
47004 Alaejos;;;Distribución de la renta P80/P20;2015;2,6
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2023;30,2
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2022;30,4
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2021;30,7
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2020;30,6
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2019;30,2
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2018;31,6
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2017;31,3
47004 Alaejos;4700401 Alaejos distrito 01;;Índice de Gini;2016;32,4
