Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
37001 Abusejo;;;Índice de Gini;2023;29,3
37001 Abusejo;;;Índice de Gini;2022;27,7
37001 Abusejo;;;Índice de Gini;2021;27,2
37001 Abusejo;;;Índice de Gini;2020;30
37001 Abusejo;;;Índice de Gini;2019;26,2
37001 Abusejo;;;Índice de Gini;2018;26,7
37001 Abusejo;;;Índice de Gini;2017;30,6
37001 Abusejo;;;Índice de Gini;2016;28,8
37001 Abusejo;;;Índice de Gini;2015;28,5
37001 Abusejo;;;Distribución de la renta P80/P20;2023;2,7
37001 Abusejo;;;Distribución de la renta P80/P20;2022;2,4
37001 Abusejo;;;Distribución de la renta P80/P20;2021;2,3
37001 Abusejo;;;Distribución de la renta P80/P20;2020;2,4
37001 Abusejo;;;Distribución de la renta P80/P20;2019;2
37001 Abusejo;;;Distribución de la renta P80/P20;2018;2,5
37001 Abusejo;;;Distribución de la renta P80/P20;2017;2,5
37001 Abusejo;;;Distribución de la renta P80/P20;2016;2,7
37001 Abusejo;;;Distribución de la renta P80/P20;2015;2,1
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2023;29,3
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2022;27,7
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2021;27,2
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2020;30
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2019;26,2
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2018;26,7
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2017;30,6
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2016;28,8
37001 Abusejo;3700101 Abusejo distrito 01;;Índice de Gini;2015;28,5
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2023;2,7
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2022;2,4
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2021;2,3
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2020;2,4
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2019;2
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2018;2,5
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2017;2,5
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2016;2,7
37001 Abusejo;3700101 Abusejo distrito 01;;Distribución de la renta P80/P20;2015;2,1
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2023;29,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2022;27,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2021;27,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2020;30
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2019;26,2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2018;26,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2017;30,6
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2016;28,8
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Índice de Gini;2015;28,5
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2023;2,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2022;2,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2021;2,3
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2020;2,4
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2019;2
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2018;2,5
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2017;2,5
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2016;2,7
37001 Abusejo;3700101 Abusejo distrito 01;3700101001 Abusejo sección 01001;Distribución de la renta P80/P20;2015;2,1
37002 Agallas;;;Índice de Gini;2023;26,6
37002 Agallas;;;Índice de Gini;2022;22,7
37002 Agallas;;;Índice de Gini;2021;26,5
37002 Agallas;;;Índice de Gini;2020;24,7
37002 Agallas;;;Índice de Gini;2019;26,1
37002 Agallas;;;Índice de Gini;2018;23,9
37002 Agallas;;;Índice de Gini;2017;25,9
37002 Agallas;;;Índice de Gini;2016;23,7
37002 Agallas;;;Índice de Gini;2015;23,5
37002 Agallas;;;Distribución de la renta P80/P20;2023;2,1
37002 Agallas;;;Distribución de la renta P80/P20;2022;2
37002 Agallas;;;Distribución de la renta P80/P20;2021;2,4
37002 Agallas;;;Distribución de la renta P80/P20;2020;2,4
37002 Agallas;;;Distribución de la renta P80/P20;2019;2,1
37002 Agallas;;;Distribución de la renta P80/P20;2018;2,3
37002 Agallas;;;Distribución de la renta P80/P20;2017;2
37002 Agallas;;;Distribución de la renta P80/P20;2016;2,1
37002 Agallas;;;Distribución de la renta P80/P20;2015;1,9
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2023;26,6
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2022;22,7
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2021;26,5
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2020;24,7
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2019;26,1
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2018;23,9
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2017;25,9
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2016;23,7
37002 Agallas;3700201 Agallas distrito 01;;Índice de Gini;2015;23,5
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2023;2,1
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2022;2
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2021;2,4
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2020;2,4
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2019;2,1
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2018;2,3
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2017;2
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2016;2,1
37002 Agallas;3700201 Agallas distrito 01;;Distribución de la renta P80/P20;2015;1,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2023;26,6
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2022;22,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2021;26,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2020;24,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2019;26,1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2018;23,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2017;25,9
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2016;23,7
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Índice de Gini;2015;23,5
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2023;2,1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2022;2
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2021;2,4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2020;2,4
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2019;2,1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2018;2,3
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2017;2
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2016;2,1
37002 Agallas;3700201 Agallas distrito 01;3700201001 Agallas sección 01001;Distribución de la renta P80/P20;2015;1,9
37003 Ahigal de los Aceiteros;;;Índice de Gini;2023;.
37003 Ahigal de los Aceiteros;;;Índice de Gini;2022;.
37003 Ahigal de los Aceiteros;;;Índice de Gini;2021;.
37003 Ahigal de los Aceiteros;;;Índice de Gini;2020;34,1
37003 Ahigal de los Aceiteros;;;Índice de Gini;2019;31,2
37003 Ahigal de los Aceiteros;;;Índice de Gini;2018;32,1
37003 Ahigal de los Aceiteros;;;Índice de Gini;2017;30,9
37003 Ahigal de los Aceiteros;;;Índice de Gini;2016;37,8
37003 Ahigal de los Aceiteros;;;Índice de Gini;2015;32,6
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2023;.
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2022;.
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2021;.
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2020;2,6
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2019;2,6
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2018;3
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2017;3
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2016;3,1
37003 Ahigal de los Aceiteros;;;Distribución de la renta P80/P20;2015;2,8
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2023;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2022;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2021;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2020;34,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2019;31,2
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2018;32,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2017;30,9
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2016;37,8
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Índice de Gini;2015;32,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2023;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2022;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2021;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2020;2,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2019;2,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2018;3
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2017;3
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2016;3,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;;Distribución de la renta P80/P20;2015;2,8
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2023;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2022;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2021;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2020;34,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2019;31,2
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2018;32,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2017;30,9
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2016;37,8
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Índice de Gini;2015;32,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2023;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2022;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2021;.
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2020;2,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2019;2,6
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2018;3
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2017;3
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2016;3,1
37003 Ahigal de los Aceiteros;3700301 Ahigal de los Aceiteros distrito 01;3700301001 Ahigal de los Aceiteros sección 01001;Distribución de la renta P80/P20;2015;2,8
37004 Ahigal de Villarino;;;Índice de Gini;2023;.
37004 Ahigal de Villarino;;;Índice de Gini;2022;.
37004 Ahigal de Villarino;;;Índice de Gini;2021;.
37004 Ahigal de Villarino;;;Índice de Gini;2020;.
37004 Ahigal de Villarino;;;Índice de Gini;2019;.
37004 Ahigal de Villarino;;;Índice de Gini;2018;.
37004 Ahigal de Villarino;;;Índice de Gini;2017;.
37004 Ahigal de Villarino;;;Índice de Gini;2016;.
37004 Ahigal de Villarino;;;Índice de Gini;2015;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2023;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2022;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2021;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2020;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2019;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2018;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2017;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2016;.
37004 Ahigal de Villarino;;;Distribución de la renta P80/P20;2015;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2023;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2022;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2021;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2020;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2019;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2018;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2017;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2016;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Índice de Gini;2015;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2023;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2022;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2021;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2020;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2019;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2018;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2017;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2016;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;;Distribución de la renta P80/P20;2015;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2023;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2022;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2021;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2020;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2019;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2018;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2017;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2016;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Índice de Gini;2015;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2023;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2022;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2021;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2020;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2019;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2018;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2017;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2016;.
37004 Ahigal de Villarino;3700401 Ahigal de Villarino distrito 01;3700401001 Ahigal de Villarino sección 01001;Distribución de la renta P80/P20;2015;.
37005 Alameda de Gardón, La;;;Índice de Gini;2023;.
37005 Alameda de Gardón, La;;;Índice de Gini;2022;.
37005 Alameda de Gardón, La;;;Índice de Gini;2021;.
37005 Alameda de Gardón, La;;;Índice de Gini;2020;.
37005 Alameda de Gardón, La;;;Índice de Gini;2019;.
37005 Alameda de Gardón, La;;;Índice de Gini;2018;.
37005 Alameda de Gardón, La;;;Índice de Gini;2017;.
37005 Alameda de Gardón, La;;;Índice de Gini;2016;.
37005 Alameda de Gardón, La;;;Índice de Gini;2015;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2023;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2022;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2021;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2020;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2019;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2018;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2017;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2016;.
37005 Alameda de Gardón, La;;;Distribución de la renta P80/P20;2015;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2023;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2022;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2021;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2020;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2019;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2018;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2017;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2016;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Índice de Gini;2015;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2023;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2022;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2021;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2020;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2019;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2018;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2017;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2016;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;;Distribución de la renta P80/P20;2015;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2023;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2022;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2021;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2020;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2019;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2018;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2017;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2016;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Índice de Gini;2015;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2023;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2022;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2021;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2020;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2019;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2018;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2017;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2016;.
37005 Alameda de Gardón, La;3700501 Alameda de Gardón, La distrito 01;3700501001 Alameda de Gardón, La sección 01001;Distribución de la renta P80/P20;2015;.
37006 Alamedilla, La;;;Índice de Gini;2023;38,7
37006 Alamedilla, La;;;Índice de Gini;2022;37,3
37006 Alamedilla, La;;;Índice de Gini;2021;36,8
37006 Alamedilla, La;;;Índice de Gini;2020;39,2
37006 Alamedilla, La;;;Índice de Gini;2019;39,5
37006 Alamedilla, La;;;Índice de Gini;2018;40,5
37006 Alamedilla, La;;;Índice de Gini;2017;37,4
37006 Alamedilla, La;;;Índice de Gini;2016;35,8
37006 Alamedilla, La;;;Índice de Gini;2015;40,7
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2023;2,7
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2022;2,4
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2021;3
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2020;3,1
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2019;3,3
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2018;3,2
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2017;2,8
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2016;2,5
37006 Alamedilla, La;;;Distribución de la renta P80/P20;2015;2,4
