Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2020;2,1
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2019;2
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2018;2,1
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2017;2,1
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2016;2,8
05007 Aldeanueva de Santa Cruz;;;Distribución de la renta P80/P20;2015;2,2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2023;22,9
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2022;26,6
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2021;24
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2020;25,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2019;24,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2018;24,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2017;27,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2016;30,6
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Índice de Gini;2015;25,5
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2023;2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2022;2,2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2021;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2020;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2019;2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2018;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2017;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2016;2,8
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;;Distribución de la renta P80/P20;2015;2,2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2023;22,9
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2022;26,6
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2021;24
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2020;25,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2019;24,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2018;24,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2017;27,4
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2016;30,6
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Índice de Gini;2015;25,5
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2023;2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2022;2,2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2021;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2020;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2019;2
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2018;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2017;2,1
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2016;2,8
05007 Aldeanueva de Santa Cruz;0500701 Aldeanueva de Santa Cruz distrito 01;0500701001 Aldeanueva de Santa Cruz sección 01001;Distribución de la renta P80/P20;2015;2,2
05008 Aldeaseca;;;Índice de Gini;2023;26,7
05008 Aldeaseca;;;Índice de Gini;2022;27
05008 Aldeaseca;;;Índice de Gini;2021;26
05008 Aldeaseca;;;Índice de Gini;2020;25,7
05008 Aldeaseca;;;Índice de Gini;2019;29,8
05008 Aldeaseca;;;Índice de Gini;2018;25,7
05008 Aldeaseca;;;Índice de Gini;2017;29
05008 Aldeaseca;;;Índice de Gini;2016;32,4
05008 Aldeaseca;;;Índice de Gini;2015;31,4
05008 Aldeaseca;;;Distribución de la renta P80/P20;2023;2,3
05008 Aldeaseca;;;Distribución de la renta P80/P20;2022;2,2
05008 Aldeaseca;;;Distribución de la renta P80/P20;2021;2,3
05008 Aldeaseca;;;Distribución de la renta P80/P20;2020;2,2
05008 Aldeaseca;;;Distribución de la renta P80/P20;2019;2,4
05008 Aldeaseca;;;Distribución de la renta P80/P20;2018;2,2
05008 Aldeaseca;;;Distribución de la renta P80/P20;2017;2,4
05008 Aldeaseca;;;Distribución de la renta P80/P20;2016;2,5
05008 Aldeaseca;;;Distribución de la renta P80/P20;2015;3,1
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2023;26,7
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2022;27
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2021;26
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2020;25,7
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2019;29,8
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2018;25,7
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2017;29
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2016;32,4
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Índice de Gini;2015;31,4
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2023;2,3
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2022;2,2
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2021;2,3
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2020;2,2
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2019;2,4
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2018;2,2
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2017;2,4
05008 Aldeaseca;0500801 Aldeaseca distrito 01;;Distribución de la renta P80/P20;2016;2,5
