Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 80 a 84 años;2023;8
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 80 a 84 años;2022;5
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 80 a 84 años;2021;5
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 85 a 89 años;2024;1
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 85 a 89 años;2023;2
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 85 a 89 años;2022;2
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 85 a 89 años;2021;2
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 90 a 94 años;2024;1
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 90 a 94 años;2023;0
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 90 a 94 años;2022;2
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 90 a 94 años;2021;4
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 95 a 99 años;2024;1
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 95 a 99 años;2023;1
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 95 a 99 años;2022;1
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;De 95 a 99 años;2021;0
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;100 y más años;2024;0
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;100 y más años;2023;0
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;100 y más años;2022;0
47 Valladolid;47076 Laguna de Duero;4707601011 Laguna de Duero sección 01011;Mujeres;100 y más años;2021;0
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;Todas las edades;2024;838
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;Todas las edades;2023;866
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;Todas las edades;2022;882
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;Todas las edades;2021;873
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 0 a 4 años;2024;19
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 0 a 4 años;2023;29
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 0 a 4 años;2022;35
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 0 a 4 años;2021;32
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 5 a 9 años;2024;35
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 5 a 9 años;2023;38
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 5 a 9 años;2022;36
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 5 a 9 años;2021;33
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 10 a 14 años;2024;39
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 10 a 14 años;2023;39
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 10 a 14 años;2022;33
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 10 a 14 años;2021;40
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 15 a 19 años;2024;45
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 15 a 19 años;2023;47
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 15 a 19 años;2022;67
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 15 a 19 años;2021;73
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 20 a 24 años;2024;73
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 20 a 24 años;2023;77
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 20 a 24 años;2022;68
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 20 a 24 años;2021;66
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 25 a 29 años;2024;42
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 25 a 29 años;2023;41
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 25 a 29 años;2022;35
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 25 a 29 años;2021;28
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 30 a 34 años;2024;17
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 30 a 34 años;2023;24
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 30 a 34 años;2022;27
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 30 a 34 años;2021;31
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 35 a 39 años;2024;25
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 35 a 39 años;2023;27
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 35 a 39 años;2022;42
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 35 a 39 años;2021;34
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 40 a 44 años;2024;53
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 40 a 44 años;2023;63
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 40 a 44 años;2022;61
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 40 a 44 años;2021;60
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 45 a 49 años;2024;51
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 45 a 49 años;2023;48
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 45 a 49 años;2022;47
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 45 a 49 años;2021;57
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 50 a 54 años;2024;73
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 50 a 54 años;2023;87
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 50 a 54 años;2022;105
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 50 a 54 años;2021;106
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 55 a 59 años;2024;111
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 55 a 59 años;2023;105
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 55 a 59 años;2022;106
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 55 a 59 años;2021;101
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 60 a 64 años;2024;84
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 60 a 64 años;2023;81
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 60 a 64 años;2022;68
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 60 a 64 años;2021;65
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 65 a 69 años;2024;61
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 65 a 69 años;2023;59
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 65 a 69 años;2022;63
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 65 a 69 años;2021;66
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 70 a 74 años;2024;50
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 70 a 74 años;2023;44
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 70 a 74 años;2022;33
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 70 a 74 años;2021;31
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Total;De 75 a 79 años;2024;29
