Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
05 Ávila;;;Total;Todas las edades;2024;160.463
05 Ávila;;;Total;Todas las edades;2023;159.764
05 Ávila;;;Total;Todas las edades;2022;159.102
05 Ávila;;;Total;Todas las edades;2021;158.898
05 Ávila;;;Total;De 0 a 4 años;2024;4.791
05 Ávila;;;Total;De 0 a 4 años;2023;4.802
05 Ávila;;;Total;De 0 a 4 años;2022;4.839
05 Ávila;;;Total;De 0 a 4 años;2021;5.168
05 Ávila;;;Total;De 5 a 9 años;2024;6.162
05 Ávila;;;Total;De 5 a 9 años;2023;6.259
05 Ávila;;;Total;De 5 a 9 años;2022;6.315
05 Ávila;;;Total;De 5 a 9 años;2021;6.399
05 Ávila;;;Total;De 10 a 14 años;2024;7.175
05 Ávila;;;Total;De 10 a 14 años;2023;7.220
05 Ávila;;;Total;De 10 a 14 años;2022;7.174
05 Ávila;;;Total;De 10 a 14 años;2021;7.175
05 Ávila;;;Total;De 15 a 19 años;2024;7.536
05 Ávila;;;Total;De 15 a 19 años;2023;7.280
05 Ávila;;;Total;De 15 a 19 años;2022;7.092
05 Ávila;;;Total;De 15 a 19 años;2021;7.027
05 Ávila;;;Total;De 20 a 24 años;2024;7.331
05 Ávila;;;Total;De 20 a 24 años;2023;7.212
05 Ávila;;;Total;De 20 a 24 años;2022;7.192
05 Ávila;;;Total;De 20 a 24 años;2021;7.208
05 Ávila;;;Total;De 25 a 29 años;2024;7.174
05 Ávila;;;Total;De 25 a 29 años;2023;7.198
05 Ávila;;;Total;De 25 a 29 años;2022;7.275
05 Ávila;;;Total;De 25 a 29 años;2021;7.286
05 Ávila;;;Total;De 30 a 34 años;2024;7.668
05 Ávila;;;Total;De 30 a 34 años;2023;7.660
05 Ávila;;;Total;De 30 a 34 años;2022;7.681
05 Ávila;;;Total;De 30 a 34 años;2021;7.890
05 Ávila;;;Total;De 35 a 39 años;2024;8.672
05 Ávila;;;Total;De 35 a 39 años;2023;8.786
05 Ávila;;;Total;De 35 a 39 años;2022;8.827
05 Ávila;;;Total;De 35 a 39 años;2021;9.091
05 Ávila;;;Total;De 40 a 44 años;2024;10.287
05 Ávila;;;Total;De 40 a 44 años;2023;10.722
05 Ávila;;;Total;De 40 a 44 años;2022;10.995
05 Ávila;;;Total;De 40 a 44 años;2021;11.200
05 Ávila;;;Total;De 45 a 49 años;2024;12.247
05 Ávila;;;Total;De 45 a 49 años;2023;12.081
05 Ávila;;;Total;De 45 a 49 años;2022;11.935
05 Ávila;;;Total;De 45 a 49 años;2021;11.900
05 Ávila;;;Total;De 50 a 54 años;2024;12.383
05 Ávila;;;Total;De 50 a 54 años;2023;12.292
05 Ávila;;;Total;De 50 a 54 años;2022;12.373
05 Ávila;;;Total;De 50 a 54 años;2021;12.440
05 Ávila;;;Total;De 55 a 59 años;2024;12.853
05 Ávila;;;Total;De 55 a 59 años;2023;12.997
05 Ávila;;;Total;De 55 a 59 años;2022;13.090
05 Ávila;;;Total;De 55 a 59 años;2021;12.963
05 Ávila;;;Total;De 60 a 64 años;2024;13.069
05 Ávila;;;Total;De 60 a 64 años;2023;12.856
05 Ávila;;;Total;De 60 a 64 años;2022;12.441
05 Ávila;;;Total;De 60 a 64 años;2021;11.966
05 Ávila;;;Total;De 65 a 69 años;2024;10.991
05 Ávila;;;Total;De 65 a 69 años;2023;10.494
05 Ávila;;;Total;De 65 a 69 años;2022;10.126
05 Ávila;;;Total;De 65 a 69 años;2021;9.601
05 Ávila;;;Total;De 70 a 74 años;2024;8.933
05 Ávila;;;Total;De 70 a 74 años;2023;8.945
05 Ávila;;;Total;De 70 a 74 años;2022;8.795
05 Ávila;;;Total;De 70 a 74 años;2021;8.689
05 Ávila;;;Total;De 75 a 79 años;2024;7.955
05 Ávila;;;Total;De 75 a 79 años;2023;7.814
05 Ávila;;;Total;De 75 a 79 años;2022;7.667
05 Ávila;;;Total;De 75 a 79 años;2021;7.505
05 Ávila;;;Total;De 80 a 84 años;2024;6.135
05 Ávila;;;Total;De 80 a 84 años;2023;5.875
05 Ávila;;;Total;De 80 a 84 años;2022;5.855
05 Ávila;;;Total;De 80 a 84 años;2021;6.190
05 Ávila;;;Total;De 85 a 89 años;2024;4.934
05 Ávila;;;Total;De 85 a 89 años;2023;5.237
05 Ávila;;;Total;De 85 a 89 años;2022;5.498
05 Ávila;;;Total;De 85 a 89 años;2021;5.458
05 Ávila;;;Total;De 90 a 94 años;2024;3.092
05 Ávila;;;Total;De 90 a 94 años;2023;3.026
05 Ávila;;;Total;De 90 a 94 años;2022;2.968
05 Ávila;;;Total;De 90 a 94 años;2021;2.862
05 Ávila;;;Total;De 95 a 99 años;2024;927
05 Ávila;;;Total;De 95 a 99 años;2023;873
05 Ávila;;;Total;De 95 a 99 años;2022;852
05 Ávila;;;Total;De 95 a 99 años;2021;797
05 Ávila;;;Total;100 y más años;2024;148
05 Ávila;;;Total;100 y más años;2023;135
05 Ávila;;;Total;100 y más años;2022;112
05 Ávila;;;Total;100 y más años;2021;83
05 Ávila;;;Hombres;Todas las edades;2024;80.595
05 Ávila;;;Hombres;Todas las edades;2023;80.310
05 Ávila;;;Hombres;Todas las edades;2022;80.060
05 Ávila;;;Hombres;Todas las edades;2021;79.884
05 Ávila;;;Hombres;De 0 a 4 años;2024;2.484
05 Ávila;;;Hombres;De 0 a 4 años;2023;2.466
05 Ávila;;;Hombres;De 0 a 4 años;2022;2.462
05 Ávila;;;Hombres;De 0 a 4 años;2021;2.611
05 Ávila;;;Hombres;De 5 a 9 años;2024;3.182
05 Ávila;;;Hombres;De 5 a 9 años;2023;3.271
05 Ávila;;;Hombres;De 5 a 9 años;2022;3.315
05 Ávila;;;Hombres;De 5 a 9 años;2021;3.395
05 Ávila;;;Hombres;De 10 a 14 años;2024;3.783
05 Ávila;;;Hombres;De 10 a 14 años;2023;3.787
05 Ávila;;;Hombres;De 10 a 14 años;2022;3.767
05 Ávila;;;Hombres;De 10 a 14 años;2021;3.736
05 Ávila;;;Hombres;De 15 a 19 años;2024;3.921
05 Ávila;;;Hombres;De 15 a 19 años;2023;3.738
05 Ávila;;;Hombres;De 15 a 19 años;2022;3.685
05 Ávila;;;Hombres;De 15 a 19 años;2021;3.667
05 Ávila;;;Hombres;De 20 a 24 años;2024;3.751
05 Ávila;;;Hombres;De 20 a 24 años;2023;3.727
05 Ávila;;;Hombres;De 20 a 24 años;2022;3.730
05 Ávila;;;Hombres;De 20 a 24 años;2021;3.682
05 Ávila;;;Hombres;De 25 a 29 años;2024;3.761
05 Ávila;;;Hombres;De 25 a 29 años;2023;3.801
05 Ávila;;;Hombres;De 25 a 29 años;2022;3.795
05 Ávila;;;Hombres;De 25 a 29 años;2021;3.833
05 Ávila;;;Hombres;De 30 a 34 años;2024;3.992
05 Ávila;;;Hombres;De 30 a 34 años;2023;4.006
05 Ávila;;;Hombres;De 30 a 34 años;2022;3.998
05 Ávila;;;Hombres;De 30 a 34 años;2021;4.052
05 Ávila;;;Hombres;De 35 a 39 años;2024;4.368
05 Ávila;;;Hombres;De 35 a 39 años;2023;4.395
05 Ávila;;;Hombres;De 35 a 39 años;2022;4.477
05 Ávila;;;Hombres;De 35 a 39 años;2021;4.576
05 Ávila;;;Hombres;De 40 a 44 años;2024;5.185
05 Ávila;;;Hombres;De 40 a 44 años;2023;5.423
05 Ávila;;;Hombres;De 40 a 44 años;2022;5.601
05 Ávila;;;Hombres;De 40 a 44 años;2021;5.753
05 Ávila;;;Hombres;De 45 a 49 años;2024;6.346
05 Ávila;;;Hombres;De 45 a 49 años;2023;6.271
05 Ávila;;;Hombres;De 45 a 49 años;2022;6.158
05 Ávila;;;Hombres;De 45 a 49 años;2021;6.113
05 Ávila;;;Hombres;De 50 a 54 años;2024;6.329
05 Ávila;;;Hombres;De 50 a 54 años;2023;6.246
05 Ávila;;;Hombres;De 50 a 54 años;2022;6.304
05 Ávila;;;Hombres;De 50 a 54 años;2021;6.278
05 Ávila;;;Hombres;De 55 a 59 años;2024;6.485
05 Ávila;;;Hombres;De 55 a 59 años;2023;6.640
05 Ávila;;;Hombres;De 55 a 59 años;2022;6.726
05 Ávila;;;Hombres;De 55 a 59 años;2021;6.710
05 Ávila;;;Hombres;De 60 a 64 años;2024;6.746
05 Ávila;;;Hombres;De 60 a 64 años;2023;6.650
05 Ávila;;;Hombres;De 60 a 64 años;2022;6.505
05 Ávila;;;Hombres;De 60 a 64 años;2021;6.331
05 Ávila;;;Hombres;De 65 a 69 años;2024;5.784
05 Ávila;;;Hombres;De 65 a 69 años;2023;5.583
05 Ávila;;;Hombres;De 65 a 69 años;2022;5.395
05 Ávila;;;Hombres;De 65 a 69 años;2021;5.140
05 Ávila;;;Hombres;De 70 a 74 años;2024;4.601
05 Ávila;;;Hombres;De 70 a 74 años;2023;4.548
05 Ávila;;;Hombres;De 70 a 74 años;2022;4.469
05 Ávila;;;Hombres;De 70 a 74 años;2021;4.339
05 Ávila;;;Hombres;De 75 a 79 años;2024;3.819
05 Ávila;;;Hombres;De 75 a 79 años;2023;3.753
05 Ávila;;;Hombres;De 75 a 79 años;2022;3.619
05 Ávila;;;Hombres;De 75 a 79 años;2021;3.521
05 Ávila;;;Hombres;De 80 a 84 años;2024;2.692
05 Ávila;;;Hombres;De 80 a 84 años;2023;2.555
05 Ávila;;;Hombres;De 80 a 84 años;2022;2.539
05 Ávila;;;Hombres;De 80 a 84 años;2021;2.698
05 Ávila;;;Hombres;De 85 a 89 años;2024;1.993
05 Ávila;;;Hombres;De 85 a 89 años;2023;2.116
05 Ávila;;;Hombres;De 85 a 89 años;2022;2.184
05 Ávila;;;Hombres;De 85 a 89 años;2021;2.168
05 Ávila;;;Hombres;De 90 a 94 años;2024;1.055
05 Ávila;;;Hombres;De 90 a 94 años;2023;1.040
05 Ávila;;;Hombres;De 90 a 94 años;2022;1.039
05 Ávila;;;Hombres;De 90 a 94 años;2021;1.005
05 Ávila;;;Hombres;De 95 a 99 años;2024;283
05 Ávila;;;Hombres;De 95 a 99 años;2023;262
05 Ávila;;;Hombres;De 95 a 99 años;2022;264
05 Ávila;;;Hombres;De 95 a 99 años;2021;253
05 Ávila;;;Hombres;100 y más años;2024;35
05 Ávila;;;Hombres;100 y más años;2023;32
05 Ávila;;;Hombres;100 y más años;2022;28
05 Ávila;;;Hombres;100 y más años;2021;23
05 Ávila;;;Mujeres;Todas las edades;2024;79.868
05 Ávila;;;Mujeres;Todas las edades;2023;79.454
05 Ávila;;;Mujeres;Todas las edades;2022;79.042
05 Ávila;;;Mujeres;Todas las edades;2021;79.014
05 Ávila;;;Mujeres;De 0 a 4 años;2024;2.307
05 Ávila;;;Mujeres;De 0 a 4 años;2023;2.336
05 Ávila;;;Mujeres;De 0 a 4 años;2022;2.377
05 Ávila;;;Mujeres;De 0 a 4 años;2021;2.557
05 Ávila;;;Mujeres;De 5 a 9 años;2024;2.980
05 Ávila;;;Mujeres;De 5 a 9 años;2023;2.988
05 Ávila;;;Mujeres;De 5 a 9 años;2022;3.000
05 Ávila;;;Mujeres;De 5 a 9 años;2021;3.004
05 Ávila;;;Mujeres;De 10 a 14 años;2024;3.392
05 Ávila;;;Mujeres;De 10 a 14 años;2023;3.433
05 Ávila;;;Mujeres;De 10 a 14 años;2022;3.407
05 Ávila;;;Mujeres;De 10 a 14 años;2021;3.439
05 Ávila;;;Mujeres;De 15 a 19 años;2024;3.615
05 Ávila;;;Mujeres;De 15 a 19 años;2023;3.542
05 Ávila;;;Mujeres;De 15 a 19 años;2022;3.407
05 Ávila;;;Mujeres;De 15 a 19 años;2021;3.360
05 Ávila;;;Mujeres;De 20 a 24 años;2024;3.580
05 Ávila;;;Mujeres;De 20 a 24 años;2023;3.485
05 Ávila;;;Mujeres;De 20 a 24 años;2022;3.462
05 Ávila;;;Mujeres;De 20 a 24 años;2021;3.526
05 Ávila;;;Mujeres;De 25 a 29 años;2024;3.413
05 Ávila;;;Mujeres;De 25 a 29 años;2023;3.397
05 Ávila;;;Mujeres;De 25 a 29 años;2022;3.480
05 Ávila;;;Mujeres;De 25 a 29 años;2021;3.453
05 Ávila;;;Mujeres;De 30 a 34 años;2024;3.676
05 Ávila;;;Mujeres;De 30 a 34 años;2023;3.654
05 Ávila;;;Mujeres;De 30 a 34 años;2022;3.683
05 Ávila;;;Mujeres;De 30 a 34 años;2021;3.838
05 Ávila;;;Mujeres;De 35 a 39 años;2024;4.304
05 Ávila;;;Mujeres;De 35 a 39 años;2023;4.391
05 Ávila;;;Mujeres;De 35 a 39 años;2022;4.350
05 Ávila;;;Mujeres;De 35 a 39 años;2021;4.515
05 Ávila;;;Mujeres;De 40 a 44 años;2024;5.102
05 Ávila;;;Mujeres;De 40 a 44 años;2023;5.299
05 Ávila;;;Mujeres;De 40 a 44 años;2022;5.394
05 Ávila;;;Mujeres;De 40 a 44 años;2021;5.447
05 Ávila;;;Mujeres;De 45 a 49 años;2024;5.901
05 Ávila;;;Mujeres;De 45 a 49 años;2023;5.810
05 Ávila;;;Mujeres;De 45 a 49 años;2022;5.777
05 Ávila;;;Mujeres;De 45 a 49 años;2021;5.787
05 Ávila;;;Mujeres;De 50 a 54 años;2024;6.054
05 Ávila;;;Mujeres;De 50 a 54 años;2023;6.046
05 Ávila;;;Mujeres;De 50 a 54 años;2022;6.069
05 Ávila;;;Mujeres;De 50 a 54 años;2021;6.162
05 Ávila;;;Mujeres;De 55 a 59 años;2024;6.368
05 Ávila;;;Mujeres;De 55 a 59 años;2023;6.357
05 Ávila;;;Mujeres;De 55 a 59 años;2022;6.364
05 Ávila;;;Mujeres;De 55 a 59 años;2021;6.253
05 Ávila;;;Mujeres;De 60 a 64 años;2024;6.323
05 Ávila;;;Mujeres;De 60 a 64 años;2023;6.206
05 Ávila;;;Mujeres;De 60 a 64 años;2022;5.936
05 Ávila;;;Mujeres;De 60 a 64 años;2021;5.635
05 Ávila;;;Mujeres;De 65 a 69 años;2024;5.207
05 Ávila;;;Mujeres;De 65 a 69 años;2023;4.911
05 Ávila;;;Mujeres;De 65 a 69 años;2022;4.731
05 Ávila;;;Mujeres;De 65 a 69 años;2021;4.461
05 Ávila;;;Mujeres;De 70 a 74 años;2024;4.332
05 Ávila;;;Mujeres;De 70 a 74 años;2023;4.397
05 Ávila;;;Mujeres;De 70 a 74 años;2022;4.326
05 Ávila;;;Mujeres;De 70 a 74 años;2021;4.350
05 Ávila;;;Mujeres;De 75 a 79 años;2024;4.136
05 Ávila;;;Mujeres;De 75 a 79 años;2023;4.061
05 Ávila;;;Mujeres;De 75 a 79 años;2022;4.048
05 Ávila;;;Mujeres;De 75 a 79 años;2021;3.984
05 Ávila;;;Mujeres;De 80 a 84 años;2024;3.443
05 Ávila;;;Mujeres;De 80 a 84 años;2023;3.320
05 Ávila;;;Mujeres;De 80 a 84 años;2022;3.316
05 Ávila;;;Mujeres;De 80 a 84 años;2021;3.492
05 Ávila;;;Mujeres;De 85 a 89 años;2024;2.941
05 Ávila;;;Mujeres;De 85 a 89 años;2023;3.121
05 Ávila;;;Mujeres;De 85 a 89 años;2022;3.314
05 Ávila;;;Mujeres;De 85 a 89 años;2021;3.290
05 Ávila;;;Mujeres;De 90 a 94 años;2024;2.037
05 Ávila;;;Mujeres;De 90 a 94 años;2023;1.986
05 Ávila;;;Mujeres;De 90 a 94 años;2022;1.929
05 Ávila;;;Mujeres;De 90 a 94 años;2021;1.857
05 Ávila;;;Mujeres;De 95 a 99 años;2024;644
05 Ávila;;;Mujeres;De 95 a 99 años;2023;611
05 Ávila;;;Mujeres;De 95 a 99 años;2022;588
05 Ávila;;;Mujeres;De 95 a 99 años;2021;544
05 Ávila;;;Mujeres;100 y más años;2024;113
05 Ávila;;;Mujeres;100 y más años;2023;103
05 Ávila;;;Mujeres;100 y más años;2022;84
05 Ávila;;;Mujeres;100 y más años;2021;60
05 Ávila;05001 Adanero;;Total;Todas las edades;2024;215
05 Ávila;05001 Adanero;;Total;Todas las edades;2023;211
05 Ávila;05001 Adanero;;Total;Todas las edades;2022;216
05 Ávila;05001 Adanero;;Total;Todas las edades;2021;196
05 Ávila;05001 Adanero;;Total;De 0 a 4 años;2024;3
05 Ávila;05001 Adanero;;Total;De 0 a 4 años;2023;3
05 Ávila;05001 Adanero;;Total;De 0 a 4 años;2022;0
05 Ávila;05001 Adanero;;Total;De 0 a 4 años;2021;1
05 Ávila;05001 Adanero;;Total;De 5 a 9 años;2024;6
05 Ávila;05001 Adanero;;Total;De 5 a 9 años;2023;6
05 Ávila;05001 Adanero;;Total;De 5 a 9 años;2022;3
05 Ávila;05001 Adanero;;Total;De 5 a 9 años;2021;3
05 Ávila;05001 Adanero;;Total;De 10 a 14 años;2024;7
05 Ávila;05001 Adanero;;Total;De 10 a 14 años;2023;4
05 Ávila;05001 Adanero;;Total;De 10 a 14 años;2022;3
05 Ávila;05001 Adanero;;Total;De 10 a 14 años;2021;2
05 Ávila;05001 Adanero;;Total;De 15 a 19 años;2024;3
05 Ávila;05001 Adanero;;Total;De 15 a 19 años;2023;9
05 Ávila;05001 Adanero;;Total;De 15 a 19 años;2022;10
05 Ávila;05001 Adanero;;Total;De 15 a 19 años;2021;11
05 Ávila;05001 Adanero;;Total;De 20 a 24 años;2024;17
05 Ávila;05001 Adanero;;Total;De 20 a 24 años;2023;11
05 Ávila;05001 Adanero;;Total;De 20 a 24 años;2022;12
05 Ávila;05001 Adanero;;Total;De 20 a 24 años;2021;7
05 Ávila;05001 Adanero;;Total;De 25 a 29 años;2024;11
05 Ávila;05001 Adanero;;Total;De 25 a 29 años;2023;12
05 Ávila;05001 Adanero;;Total;De 25 a 29 años;2022;10
05 Ávila;05001 Adanero;;Total;De 25 a 29 años;2021;7
05 Ávila;05001 Adanero;;Total;De 30 a 34 años;2024;8
05 Ávila;05001 Adanero;;Total;De 30 a 34 años;2023;9
05 Ávila;05001 Adanero;;Total;De 30 a 34 años;2022;11
05 Ávila;05001 Adanero;;Total;De 30 a 34 años;2021;9
05 Ávila;05001 Adanero;;Total;De 35 a 39 años;2024;12
05 Ávila;05001 Adanero;;Total;De 35 a 39 años;2023;10
05 Ávila;05001 Adanero;;Total;De 35 a 39 años;2022;13
05 Ávila;05001 Adanero;;Total;De 35 a 39 años;2021;12
05 Ávila;05001 Adanero;;Total;De 40 a 44 años;2024;12
05 Ávila;05001 Adanero;;Total;De 40 a 44 años;2023;16
05 Ávila;05001 Adanero;;Total;De 40 a 44 años;2022;15
05 Ávila;05001 Adanero;;Total;De 40 a 44 años;2021;17
05 Ávila;05001 Adanero;;Total;De 45 a 49 años;2024;20
05 Ávila;05001 Adanero;;Total;De 45 a 49 años;2023;20
05 Ávila;05001 Adanero;;Total;De 45 a 49 años;2022;19
05 Ávila;05001 Adanero;;Total;De 45 a 49 años;2021;21
05 Ávila;05001 Adanero;;Total;De 50 a 54 años;2024;25
05 Ávila;05001 Adanero;;Total;De 50 a 54 años;2023;21
05 Ávila;05001 Adanero;;Total;De 50 a 54 años;2022;26
05 Ávila;05001 Adanero;;Total;De 50 a 54 años;2021;14
05 Ávila;05001 Adanero;;Total;De 55 a 59 años;2024;17
05 Ávila;05001 Adanero;;Total;De 55 a 59 años;2023;15
05 Ávila;05001 Adanero;;Total;De 55 a 59 años;2022;13
05 Ávila;05001 Adanero;;Total;De 55 a 59 años;2021;12
05 Ávila;05001 Adanero;;Total;De 60 a 64 años;2024;11
05 Ávila;05001 Adanero;;Total;De 60 a 64 años;2023;10
05 Ávila;05001 Adanero;;Total;De 60 a 64 años;2022;12
05 Ávila;05001 Adanero;;Total;De 60 a 64 años;2021;14
05 Ávila;05001 Adanero;;Total;De 65 a 69 años;2024;15
05 Ávila;05001 Adanero;;Total;De 65 a 69 años;2023;21
05 Ávila;05001 Adanero;;Total;De 65 a 69 años;2022;20
05 Ávila;05001 Adanero;;Total;De 65 a 69 años;2021;14
05 Ávila;05001 Adanero;;Total;De 70 a 74 años;2024;17
05 Ávila;05001 Adanero;;Total;De 70 a 74 años;2023;13
05 Ávila;05001 Adanero;;Total;De 70 a 74 años;2022;12
05 Ávila;05001 Adanero;;Total;De 70 a 74 años;2021;11
05 Ávila;05001 Adanero;;Total;De 75 a 79 años;2024;13
05 Ávila;05001 Adanero;;Total;De 75 a 79 años;2023;17
05 Ávila;05001 Adanero;;Total;De 75 a 79 años;2022;20
05 Ávila;05001 Adanero;;Total;De 75 a 79 años;2021;21
05 Ávila;05001 Adanero;;Total;De 80 a 84 años;2024;9
05 Ávila;05001 Adanero;;Total;De 80 a 84 años;2023;4
05 Ávila;05001 Adanero;;Total;De 80 a 84 años;2022;8
05 Ávila;05001 Adanero;;Total;De 80 a 84 años;2021;7
05 Ávila;05001 Adanero;;Total;De 85 a 89 años;2024;7
05 Ávila;05001 Adanero;;Total;De 85 a 89 años;2023;7
05 Ávila;05001 Adanero;;Total;De 85 a 89 años;2022;5
05 Ávila;05001 Adanero;;Total;De 85 a 89 años;2021;6
05 Ávila;05001 Adanero;;Total;De 90 a 94 años;2024;2
05 Ávila;05001 Adanero;;Total;De 90 a 94 años;2023;2
05 Ávila;05001 Adanero;;Total;De 90 a 94 años;2022;4
05 Ávila;05001 Adanero;;Total;De 90 a 94 años;2021;7
05 Ávila;05001 Adanero;;Total;De 95 a 99 años;2024;0
05 Ávila;05001 Adanero;;Total;De 95 a 99 años;2023;1
05 Ávila;05001 Adanero;;Total;De 95 a 99 años;2022;0
05 Ávila;05001 Adanero;;Total;De 95 a 99 años;2021;0
05 Ávila;05001 Adanero;;Total;100 y más años;2024;0
05 Ávila;05001 Adanero;;Total;100 y más años;2023;0
05 Ávila;05001 Adanero;;Total;100 y más años;2022;0
05 Ávila;05001 Adanero;;Total;100 y más años;2021;0
05 Ávila;05001 Adanero;;Hombres;Todas las edades;2024;122
05 Ávila;05001 Adanero;;Hombres;Todas las edades;2023;122
05 Ávila;05001 Adanero;;Hombres;Todas las edades;2022;120
05 Ávila;05001 Adanero;;Hombres;Todas las edades;2021;107
05 Ávila;05001 Adanero;;Hombres;De 0 a 4 años;2024;0
05 Ávila;05001 Adanero;;Hombres;De 0 a 4 años;2023;1
05 Ávila;05001 Adanero;;Hombres;De 0 a 4 años;2022;0
05 Ávila;05001 Adanero;;Hombres;De 0 a 4 años;2021;0
05 Ávila;05001 Adanero;;Hombres;De 5 a 9 años;2024;5
05 Ávila;05001 Adanero;;Hombres;De 5 a 9 años;2023;4
05 Ávila;05001 Adanero;;Hombres;De 5 a 9 años;2022;2
05 Ávila;05001 Adanero;;Hombres;De 5 a 9 años;2021;3
05 Ávila;05001 Adanero;;Hombres;De 10 a 14 años;2024;4
05 Ávila;05001 Adanero;;Hombres;De 10 a 14 años;2023;3
05 Ávila;05001 Adanero;;Hombres;De 10 a 14 años;2022;2
05 Ávila;05001 Adanero;;Hombres;De 10 a 14 años;2021;1
05 Ávila;05001 Adanero;;Hombres;De 15 a 19 años;2024;2
05 Ávila;05001 Adanero;;Hombres;De 15 a 19 años;2023;5
05 Ávila;05001 Adanero;;Hombres;De 15 a 19 años;2022;7
05 Ávila;05001 Adanero;;Hombres;De 15 a 19 años;2021;7
05 Ávila;05001 Adanero;;Hombres;De 20 a 24 años;2024;13
05 Ávila;05001 Adanero;;Hombres;De 20 a 24 años;2023;10
05 Ávila;05001 Adanero;;Hombres;De 20 a 24 años;2022;9
05 Ávila;05001 Adanero;;Hombres;De 20 a 24 años;2021;5
05 Ávila;05001 Adanero;;Hombres;De 25 a 29 años;2024;7
05 Ávila;05001 Adanero;;Hombres;De 25 a 29 años;2023;7
05 Ávila;05001 Adanero;;Hombres;De 25 a 29 años;2022;7
05 Ávila;05001 Adanero;;Hombres;De 25 a 29 años;2021;4
05 Ávila;05001 Adanero;;Hombres;De 30 a 34 años;2024;5
05 Ávila;05001 Adanero;;Hombres;De 30 a 34 años;2023;4
05 Ávila;05001 Adanero;;Hombres;De 30 a 34 años;2022;4
05 Ávila;05001 Adanero;;Hombres;De 30 a 34 años;2021;2
05 Ávila;05001 Adanero;;Hombres;De 35 a 39 años;2024;4
05 Ávila;05001 Adanero;;Hombres;De 35 a 39 años;2023;5
05 Ávila;05001 Adanero;;Hombres;De 35 a 39 años;2022;6
05 Ávila;05001 Adanero;;Hombres;De 35 a 39 años;2021;6
05 Ávila;05001 Adanero;;Hombres;De 40 a 44 años;2024;5
05 Ávila;05001 Adanero;;Hombres;De 40 a 44 años;2023;8
05 Ávila;05001 Adanero;;Hombres;De 40 a 44 años;2022;7
05 Ávila;05001 Adanero;;Hombres;De 40 a 44 años;2021;7
05 Ávila;05001 Adanero;;Hombres;De 45 a 49 años;2024;12
05 Ávila;05001 Adanero;;Hombres;De 45 a 49 años;2023;14
05 Ávila;05001 Adanero;;Hombres;De 45 a 49 años;2022;12
05 Ávila;05001 Adanero;;Hombres;De 45 a 49 años;2021;12
05 Ávila;05001 Adanero;;Hombres;De 50 a 54 años;2024;16
05 Ávila;05001 Adanero;;Hombres;De 50 a 54 años;2023;12
05 Ávila;05001 Adanero;;Hombres;De 50 a 54 años;2022;14
05 Ávila;05001 Adanero;;Hombres;De 50 a 54 años;2021;10
05 Ávila;05001 Adanero;;Hombres;De 55 a 59 años;2024;8
05 Ávila;05001 Adanero;;Hombres;De 55 a 59 años;2023;7
05 Ávila;05001 Adanero;;Hombres;De 55 a 59 años;2022;7
05 Ávila;05001 Adanero;;Hombres;De 55 a 59 años;2021;7
05 Ávila;05001 Adanero;;Hombres;De 60 a 64 años;2024;9
05 Ávila;05001 Adanero;;Hombres;De 60 a 64 años;2023;8
05 Ávila;05001 Adanero;;Hombres;De 60 a 64 años;2022;10
05 Ávila;05001 Adanero;;Hombres;De 60 a 64 años;2021;11
05 Ávila;05001 Adanero;;Hombres;De 65 a 69 años;2024;9
05 Ávila;05001 Adanero;;Hombres;De 65 a 69 años;2023;14
05 Ávila;05001 Adanero;;Hombres;De 65 a 69 años;2022;13
05 Ávila;05001 Adanero;;Hombres;De 65 a 69 años;2021;11
05 Ávila;05001 Adanero;;Hombres;De 70 a 74 años;2024;11
05 Ávila;05001 Adanero;;Hombres;De 70 a 74 años;2023;9
05 Ávila;05001 Adanero;;Hombres;De 70 a 74 años;2022;7
05 Ávila;05001 Adanero;;Hombres;De 70 a 74 años;2021;6
05 Ávila;05001 Adanero;;Hombres;De 75 a 79 años;2024;5
05 Ávila;05001 Adanero;;Hombres;De 75 a 79 años;2023;7
05 Ávila;05001 Adanero;;Hombres;De 75 a 79 años;2022;8
05 Ávila;05001 Adanero;;Hombres;De 75 a 79 años;2021;9
05 Ávila;05001 Adanero;;Hombres;De 80 a 84 años;2024;4
05 Ávila;05001 Adanero;;Hombres;De 80 a 84 años;2023;1
05 Ávila;05001 Adanero;;Hombres;De 80 a 84 años;2022;2
05 Ávila;05001 Adanero;;Hombres;De 80 a 84 años;2021;1
05 Ávila;05001 Adanero;;Hombres;De 85 a 89 años;2024;3
05 Ávila;05001 Adanero;;Hombres;De 85 a 89 años;2023;3
05 Ávila;05001 Adanero;;Hombres;De 85 a 89 años;2022;3
05 Ávila;05001 Adanero;;Hombres;De 85 a 89 años;2021;4
05 Ávila;05001 Adanero;;Hombres;De 90 a 94 años;2024;0
05 Ávila;05001 Adanero;;Hombres;De 90 a 94 años;2023;0
05 Ávila;05001 Adanero;;Hombres;De 90 a 94 años;2022;0
05 Ávila;05001 Adanero;;Hombres;De 90 a 94 años;2021;1
05 Ávila;05001 Adanero;;Hombres;De 95 a 99 años;2024;0
05 Ávila;05001 Adanero;;Hombres;De 95 a 99 años;2023;0
05 Ávila;05001 Adanero;;Hombres;De 95 a 99 años;2022;0
05 Ávila;05001 Adanero;;Hombres;De 95 a 99 años;2021;0
