Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
49 Zamora;;;Total;Todas las edades;2024;166.253
49 Zamora;;;Total;Todas las edades;2023;166.927
49 Zamora;;;Total;Todas las edades;2022;167.868
49 Zamora;;;Total;Todas las edades;2021;169.165
49 Zamora;;;Total;De 0 a 4 años;2024;3.917
49 Zamora;;;Total;De 0 a 4 años;2023;4.070
49 Zamora;;;Total;De 0 a 4 años;2022;4.188
49 Zamora;;;Total;De 0 a 4 años;2021;4.378
49 Zamora;;;Total;De 5 a 9 años;2024;5.011
49 Zamora;;;Total;De 5 a 9 años;2023;5.077
49 Zamora;;;Total;De 5 a 9 años;2022;5.147
49 Zamora;;;Total;De 5 a 9 años;2021;5.273
49 Zamora;;;Total;De 10 a 14 años;2024;5.834
49 Zamora;;;Total;De 10 a 14 años;2023;5.956
49 Zamora;;;Total;De 10 a 14 años;2022;5.870
49 Zamora;;;Total;De 10 a 14 años;2021;6.001
49 Zamora;;;Total;De 15 a 19 años;2024;6.327
49 Zamora;;;Total;De 15 a 19 años;2023;6.283
49 Zamora;;;Total;De 15 a 19 años;2022;6.284
49 Zamora;;;Total;De 15 a 19 años;2021;6.243
49 Zamora;;;Total;De 20 a 24 años;2024;6.791
49 Zamora;;;Total;De 20 a 24 años;2023;6.650
49 Zamora;;;Total;De 20 a 24 años;2022;6.704
49 Zamora;;;Total;De 20 a 24 años;2021;6.815
49 Zamora;;;Total;De 25 a 29 años;2024;6.652
49 Zamora;;;Total;De 25 a 29 años;2023;6.692
49 Zamora;;;Total;De 25 a 29 años;2022;6.978
49 Zamora;;;Total;De 25 a 29 años;2021;7.087
49 Zamora;;;Total;De 30 a 34 años;2024;7.355
49 Zamora;;;Total;De 30 a 34 años;2023;7.438
49 Zamora;;;Total;De 30 a 34 años;2022;7.662
49 Zamora;;;Total;De 30 a 34 años;2021;7.893
49 Zamora;;;Total;De 35 a 39 años;2024;8.518
49 Zamora;;;Total;De 35 a 39 años;2023;8.656
49 Zamora;;;Total;De 35 a 39 años;2022;8.907
49 Zamora;;;Total;De 35 a 39 años;2021;9.263
49 Zamora;;;Total;De 40 a 44 años;2024;10.307
49 Zamora;;;Total;De 40 a 44 años;2023;10.797
49 Zamora;;;Total;De 40 a 44 años;2022;11.122
49 Zamora;;;Total;De 40 a 44 años;2021;11.510
49 Zamora;;;Total;De 45 a 49 años;2024;11.966
49 Zamora;;;Total;De 45 a 49 años;2023;11.822
49 Zamora;;;Total;De 45 a 49 años;2022;11.755
49 Zamora;;;Total;De 45 a 49 años;2021;11.747
49 Zamora;;;Total;De 50 a 54 años;2024;12.255
49 Zamora;;;Total;De 50 a 54 años;2023;12.427
49 Zamora;;;Total;De 50 a 54 años;2022;12.643
49 Zamora;;;Total;De 50 a 54 años;2021;12.834
49 Zamora;;;Total;De 55 a 59 años;2024;13.593
49 Zamora;;;Total;De 55 a 59 años;2023;13.874
49 Zamora;;;Total;De 55 a 59 años;2022;13.954
49 Zamora;;;Total;De 55 a 59 años;2021;14.115
49 Zamora;;;Total;De 60 a 64 años;2024;14.112
49 Zamora;;;Total;De 60 a 64 años;2023;13.909
49 Zamora;;;Total;De 60 a 64 años;2022;13.638
49 Zamora;;;Total;De 60 a 64 años;2021;13.373
49 Zamora;;;Total;De 65 a 69 años;2024;12.508
49 Zamora;;;Total;De 65 a 69 años;2023;12.240
49 Zamora;;;Total;De 65 a 69 años;2022;11.953
49 Zamora;;;Total;De 65 a 69 años;2021;11.470
49 Zamora;;;Total;De 70 a 74 años;2024;10.803
49 Zamora;;;Total;De 70 a 74 años;2023;10.894
49 Zamora;;;Total;De 70 a 74 años;2022;10.675
49 Zamora;;;Total;De 70 a 74 años;2021;10.538
49 Zamora;;;Total;De 75 a 79 años;2024;9.864
49 Zamora;;;Total;De 75 a 79 años;2023;9.715
49 Zamora;;;Total;De 75 a 79 años;2022;9.710
49 Zamora;;;Total;De 75 a 79 años;2021;9.830
49 Zamora;;;Total;De 80 a 84 años;2024;8.157
49 Zamora;;;Total;De 80 a 84 años;2023;7.819
49 Zamora;;;Total;De 80 a 84 años;2022;7.930
49 Zamora;;;Total;De 80 a 84 años;2021;8.406
49 Zamora;;;Total;De 85 a 89 años;2024;6.875
49 Zamora;;;Total;De 85 a 89 años;2023;7.352
49 Zamora;;;Total;De 85 a 89 años;2022;7.656
49 Zamora;;;Total;De 85 a 89 años;2021;7.451
49 Zamora;;;Total;De 90 a 94 años;2024;4.021
49 Zamora;;;Total;De 90 a 94 años;2023;3.942
49 Zamora;;;Total;De 90 a 94 años;2022;3.849
49 Zamora;;;Total;De 90 a 94 años;2021;3.739
49 Zamora;;;Total;De 95 a 99 años;2024;1.224
49 Zamora;;;Total;De 95 a 99 años;2023;1.157
49 Zamora;;;Total;De 95 a 99 años;2022;1.110
49 Zamora;;;Total;De 95 a 99 años;2021;1.070
49 Zamora;;;Total;100 y más años;2024;163
49 Zamora;;;Total;100 y más años;2023;157
49 Zamora;;;Total;100 y más años;2022;133
49 Zamora;;;Total;100 y más años;2021;129
49 Zamora;;;Hombres;Todas las edades;2024;82.447
49 Zamora;;;Hombres;Todas las edades;2023;82.770
49 Zamora;;;Hombres;Todas las edades;2022;83.170
49 Zamora;;;Hombres;Todas las edades;2021;83.824
49 Zamora;;;Hombres;De 0 a 4 años;2024;2.037
49 Zamora;;;Hombres;De 0 a 4 años;2023;2.131
49 Zamora;;;Hombres;De 0 a 4 años;2022;2.201
49 Zamora;;;Hombres;De 0 a 4 años;2021;2.327
49 Zamora;;;Hombres;De 5 a 9 años;2024;2.625
49 Zamora;;;Hombres;De 5 a 9 años;2023;2.672
49 Zamora;;;Hombres;De 5 a 9 años;2022;2.678
49 Zamora;;;Hombres;De 5 a 9 años;2021;2.753
49 Zamora;;;Hombres;De 10 a 14 años;2024;3.076
49 Zamora;;;Hombres;De 10 a 14 años;2023;3.094
49 Zamora;;;Hombres;De 10 a 14 años;2022;3.014
49 Zamora;;;Hombres;De 10 a 14 años;2021;3.072
49 Zamora;;;Hombres;De 15 a 19 años;2024;3.202
49 Zamora;;;Hombres;De 15 a 19 años;2023;3.190
49 Zamora;;;Hombres;De 15 a 19 años;2022;3.197
49 Zamora;;;Hombres;De 15 a 19 años;2021;3.166
49 Zamora;;;Hombres;De 20 a 24 años;2024;3.501
49 Zamora;;;Hombres;De 20 a 24 años;2023;3.423
49 Zamora;;;Hombres;De 20 a 24 años;2022;3.455
49 Zamora;;;Hombres;De 20 a 24 años;2021;3.552
49 Zamora;;;Hombres;De 25 a 29 años;2024;3.504
49 Zamora;;;Hombres;De 25 a 29 años;2023;3.509
49 Zamora;;;Hombres;De 25 a 29 años;2022;3.602
49 Zamora;;;Hombres;De 25 a 29 años;2021;3.668
49 Zamora;;;Hombres;De 30 a 34 años;2024;3.774
49 Zamora;;;Hombres;De 30 a 34 años;2023;3.875
49 Zamora;;;Hombres;De 30 a 34 años;2022;3.986
49 Zamora;;;Hombres;De 30 a 34 años;2021;4.109
49 Zamora;;;Hombres;De 35 a 39 años;2024;4.459
49 Zamora;;;Hombres;De 35 a 39 años;2023;4.499
49 Zamora;;;Hombres;De 35 a 39 años;2022;4.654
49 Zamora;;;Hombres;De 35 a 39 años;2021;4.851
49 Zamora;;;Hombres;De 40 a 44 años;2024;5.348
49 Zamora;;;Hombres;De 40 a 44 años;2023;5.579
49 Zamora;;;Hombres;De 40 a 44 años;2022;5.760
49 Zamora;;;Hombres;De 40 a 44 años;2021;5.935
49 Zamora;;;Hombres;De 45 a 49 años;2024;6.095
49 Zamora;;;Hombres;De 45 a 49 años;2023;6.034
49 Zamora;;;Hombres;De 45 a 49 años;2022;6.020
49 Zamora;;;Hombres;De 45 a 49 años;2021;5.973
49 Zamora;;;Hombres;De 50 a 54 años;2024;6.297
49 Zamora;;;Hombres;De 50 a 54 años;2023;6.329
49 Zamora;;;Hombres;De 50 a 54 años;2022;6.391
49 Zamora;;;Hombres;De 50 a 54 años;2021;6.474
49 Zamora;;;Hombres;De 55 a 59 años;2024;6.839
49 Zamora;;;Hombres;De 55 a 59 años;2023;7.084
49 Zamora;;;Hombres;De 55 a 59 años;2022;7.173
49 Zamora;;;Hombres;De 55 a 59 años;2021;7.294
49 Zamora;;;Hombres;De 60 a 64 años;2024;7.271
49 Zamora;;;Hombres;De 60 a 64 años;2023;7.118
49 Zamora;;;Hombres;De 60 a 64 años;2022;7.046
49 Zamora;;;Hombres;De 60 a 64 años;2021;6.904
49 Zamora;;;Hombres;De 65 a 69 años;2024;6.401
49 Zamora;;;Hombres;De 65 a 69 años;2023;6.352
49 Zamora;;;Hombres;De 65 a 69 años;2022;6.150
49 Zamora;;;Hombres;De 65 a 69 años;2021;5.937
49 Zamora;;;Hombres;De 70 a 74 años;2024;5.384
49 Zamora;;;Hombres;De 70 a 74 años;2023;5.379
49 Zamora;;;Hombres;De 70 a 74 años;2022;5.279
49 Zamora;;;Hombres;De 70 a 74 años;2021;5.171
49 Zamora;;;Hombres;De 75 a 79 años;2024;4.635
49 Zamora;;;Hombres;De 75 a 79 años;2023;4.598
49 Zamora;;;Hombres;De 75 a 79 años;2022;4.572
49 Zamora;;;Hombres;De 75 a 79 años;2021;4.605
49 Zamora;;;Hombres;De 80 a 84 años;2024;3.528
49 Zamora;;;Hombres;De 80 a 84 años;2023;3.279
49 Zamora;;;Hombres;De 80 a 84 años;2022;3.310
49 Zamora;;;Hombres;De 80 a 84 años;2021;3.441
49 Zamora;;;Hombres;De 85 a 89 años;2024;2.627
49 Zamora;;;Hombres;De 85 a 89 años;2023;2.849
49 Zamora;;;Hombres;De 85 a 89 años;2022;2.980
49 Zamora;;;Hombres;De 85 a 89 años;2021;2.952
49 Zamora;;;Hombres;De 90 a 94 años;2024;1.445
49 Zamora;;;Hombres;De 90 a 94 años;2023;1.401
49 Zamora;;;Hombres;De 90 a 94 años;2022;1.347
49 Zamora;;;Hombres;De 90 a 94 años;2021;1.293
49 Zamora;;;Hombres;De 95 a 99 años;2024;361
49 Zamora;;;Hombres;De 95 a 99 años;2023;334
49 Zamora;;;Hombres;De 95 a 99 años;2022;314
49 Zamora;;;Hombres;De 95 a 99 años;2021;310
49 Zamora;;;Hombres;100 y más años;2024;38
49 Zamora;;;Hombres;100 y más años;2023;41
49 Zamora;;;Hombres;100 y más años;2022;41
49 Zamora;;;Hombres;100 y más años;2021;37
49 Zamora;;;Mujeres;Todas las edades;2024;83.806
49 Zamora;;;Mujeres;Todas las edades;2023;84.157
49 Zamora;;;Mujeres;Todas las edades;2022;84.698
49 Zamora;;;Mujeres;Todas las edades;2021;85.341
49 Zamora;;;Mujeres;De 0 a 4 años;2024;1.880
49 Zamora;;;Mujeres;De 0 a 4 años;2023;1.939
49 Zamora;;;Mujeres;De 0 a 4 años;2022;1.987
49 Zamora;;;Mujeres;De 0 a 4 años;2021;2.051
49 Zamora;;;Mujeres;De 5 a 9 años;2024;2.386
49 Zamora;;;Mujeres;De 5 a 9 años;2023;2.405
49 Zamora;;;Mujeres;De 5 a 9 años;2022;2.469
49 Zamora;;;Mujeres;De 5 a 9 años;2021;2.520
49 Zamora;;;Mujeres;De 10 a 14 años;2024;2.758
49 Zamora;;;Mujeres;De 10 a 14 años;2023;2.862
49 Zamora;;;Mujeres;De 10 a 14 años;2022;2.856
49 Zamora;;;Mujeres;De 10 a 14 años;2021;2.929
49 Zamora;;;Mujeres;De 15 a 19 años;2024;3.125
49 Zamora;;;Mujeres;De 15 a 19 años;2023;3.093
49 Zamora;;;Mujeres;De 15 a 19 años;2022;3.087
49 Zamora;;;Mujeres;De 15 a 19 años;2021;3.077
49 Zamora;;;Mujeres;De 20 a 24 años;2024;3.290
49 Zamora;;;Mujeres;De 20 a 24 años;2023;3.227
49 Zamora;;;Mujeres;De 20 a 24 años;2022;3.249
49 Zamora;;;Mujeres;De 20 a 24 años;2021;3.263
49 Zamora;;;Mujeres;De 25 a 29 años;2024;3.148
49 Zamora;;;Mujeres;De 25 a 29 años;2023;3.183
49 Zamora;;;Mujeres;De 25 a 29 años;2022;3.376
49 Zamora;;;Mujeres;De 25 a 29 años;2021;3.419
49 Zamora;;;Mujeres;De 30 a 34 años;2024;3.581
49 Zamora;;;Mujeres;De 30 a 34 años;2023;3.563
49 Zamora;;;Mujeres;De 30 a 34 años;2022;3.676
49 Zamora;;;Mujeres;De 30 a 34 años;2021;3.784
49 Zamora;;;Mujeres;De 35 a 39 años;2024;4.059
49 Zamora;;;Mujeres;De 35 a 39 años;2023;4.157
49 Zamora;;;Mujeres;De 35 a 39 años;2022;4.253
49 Zamora;;;Mujeres;De 35 a 39 años;2021;4.412
49 Zamora;;;Mujeres;De 40 a 44 años;2024;4.959
49 Zamora;;;Mujeres;De 40 a 44 años;2023;5.218
49 Zamora;;;Mujeres;De 40 a 44 años;2022;5.362
49 Zamora;;;Mujeres;De 40 a 44 años;2021;5.575
49 Zamora;;;Mujeres;De 45 a 49 años;2024;5.871
49 Zamora;;;Mujeres;De 45 a 49 años;2023;5.788
49 Zamora;;;Mujeres;De 45 a 49 años;2022;5.735
49 Zamora;;;Mujeres;De 45 a 49 años;2021;5.774
49 Zamora;;;Mujeres;De 50 a 54 años;2024;5.958
49 Zamora;;;Mujeres;De 50 a 54 años;2023;6.098
49 Zamora;;;Mujeres;De 50 a 54 años;2022;6.252
49 Zamora;;;Mujeres;De 50 a 54 años;2021;6.360
49 Zamora;;;Mujeres;De 55 a 59 años;2024;6.754
49 Zamora;;;Mujeres;De 55 a 59 años;2023;6.790
49 Zamora;;;Mujeres;De 55 a 59 años;2022;6.781
49 Zamora;;;Mujeres;De 55 a 59 años;2021;6.821
49 Zamora;;;Mujeres;De 60 a 64 años;2024;6.841
49 Zamora;;;Mujeres;De 60 a 64 años;2023;6.791
49 Zamora;;;Mujeres;De 60 a 64 años;2022;6.592
49 Zamora;;;Mujeres;De 60 a 64 años;2021;6.469
49 Zamora;;;Mujeres;De 65 a 69 años;2024;6.107
49 Zamora;;;Mujeres;De 65 a 69 años;2023;5.888
49 Zamora;;;Mujeres;De 65 a 69 años;2022;5.803
49 Zamora;;;Mujeres;De 65 a 69 años;2021;5.533
49 Zamora;;;Mujeres;De 70 a 74 años;2024;5.419
49 Zamora;;;Mujeres;De 70 a 74 años;2023;5.515
49 Zamora;;;Mujeres;De 70 a 74 años;2022;5.396
49 Zamora;;;Mujeres;De 70 a 74 años;2021;5.367
49 Zamora;;;Mujeres;De 75 a 79 años;2024;5.229
49 Zamora;;;Mujeres;De 75 a 79 años;2023;5.117
49 Zamora;;;Mujeres;De 75 a 79 años;2022;5.138
49 Zamora;;;Mujeres;De 75 a 79 años;2021;5.225
49 Zamora;;;Mujeres;De 80 a 84 años;2024;4.629
49 Zamora;;;Mujeres;De 80 a 84 años;2023;4.540
49 Zamora;;;Mujeres;De 80 a 84 años;2022;4.620
49 Zamora;;;Mujeres;De 80 a 84 años;2021;4.965
49 Zamora;;;Mujeres;De 85 a 89 años;2024;4.248
49 Zamora;;;Mujeres;De 85 a 89 años;2023;4.503
49 Zamora;;;Mujeres;De 85 a 89 años;2022;4.676
49 Zamora;;;Mujeres;De 85 a 89 años;2021;4.499
49 Zamora;;;Mujeres;De 90 a 94 años;2024;2.576
49 Zamora;;;Mujeres;De 90 a 94 años;2023;2.541
49 Zamora;;;Mujeres;De 90 a 94 años;2022;2.502
49 Zamora;;;Mujeres;De 90 a 94 años;2021;2.446
49 Zamora;;;Mujeres;De 95 a 99 años;2024;863
49 Zamora;;;Mujeres;De 95 a 99 años;2023;823
49 Zamora;;;Mujeres;De 95 a 99 años;2022;796
49 Zamora;;;Mujeres;De 95 a 99 años;2021;760
49 Zamora;;;Mujeres;100 y más años;2024;125
49 Zamora;;;Mujeres;100 y más años;2023;116
49 Zamora;;;Mujeres;100 y más años;2022;92
49 Zamora;;;Mujeres;100 y más años;2021;92
49 Zamora;49002 Abezames;;Total;Todas las edades;2024;60
49 Zamora;49002 Abezames;;Total;Todas las edades;2023;65
49 Zamora;49002 Abezames;;Total;Todas las edades;2022;64
49 Zamora;49002 Abezames;;Total;Todas las edades;2021;58
49 Zamora;49002 Abezames;;Total;De 0 a 4 años;2024;1
49 Zamora;49002 Abezames;;Total;De 0 a 4 años;2023;1
49 Zamora;49002 Abezames;;Total;De 0 a 4 años;2022;1
49 Zamora;49002 Abezames;;Total;De 0 a 4 años;2021;1
49 Zamora;49002 Abezames;;Total;De 5 a 9 años;2024;0
49 Zamora;49002 Abezames;;Total;De 5 a 9 años;2023;2
49 Zamora;49002 Abezames;;Total;De 5 a 9 años;2022;2
49 Zamora;49002 Abezames;;Total;De 5 a 9 años;2021;1
49 Zamora;49002 Abezames;;Total;De 10 a 14 años;2024;3
49 Zamora;49002 Abezames;;Total;De 10 a 14 años;2023;2
49 Zamora;49002 Abezames;;Total;De 10 a 14 años;2022;1
49 Zamora;49002 Abezames;;Total;De 10 a 14 años;2021;0
49 Zamora;49002 Abezames;;Total;De 15 a 19 años;2024;0
49 Zamora;49002 Abezames;;Total;De 15 a 19 años;2023;0
49 Zamora;49002 Abezames;;Total;De 15 a 19 años;2022;0
49 Zamora;49002 Abezames;;Total;De 15 a 19 años;2021;1
49 Zamora;49002 Abezames;;Total;De 20 a 24 años;2024;1
49 Zamora;49002 Abezames;;Total;De 20 a 24 años;2023;1
49 Zamora;49002 Abezames;;Total;De 20 a 24 años;2022;1
49 Zamora;49002 Abezames;;Total;De 20 a 24 años;2021;0
49 Zamora;49002 Abezames;;Total;De 25 a 29 años;2024;3
49 Zamora;49002 Abezames;;Total;De 25 a 29 años;2023;3
49 Zamora;49002 Abezames;;Total;De 25 a 29 años;2022;3
49 Zamora;49002 Abezames;;Total;De 25 a 29 años;2021;1
49 Zamora;49002 Abezames;;Total;De 30 a 34 años;2024;2
49 Zamora;49002 Abezames;;Total;De 30 a 34 años;2023;2
49 Zamora;49002 Abezames;;Total;De 30 a 34 años;2022;1
49 Zamora;49002 Abezames;;Total;De 30 a 34 años;2021;3
49 Zamora;49002 Abezames;;Total;De 35 a 39 años;2024;5
49 Zamora;49002 Abezames;;Total;De 35 a 39 años;2023;5
49 Zamora;49002 Abezames;;Total;De 35 a 39 años;2022;6
49 Zamora;49002 Abezames;;Total;De 35 a 39 años;2021;7
49 Zamora;49002 Abezames;;Total;De 40 a 44 años;2024;3
49 Zamora;49002 Abezames;;Total;De 40 a 44 años;2023;6
49 Zamora;49002 Abezames;;Total;De 40 a 44 años;2022;8
49 Zamora;49002 Abezames;;Total;De 40 a 44 años;2021;4
49 Zamora;49002 Abezames;;Total;De 45 a 49 años;2024;4
49 Zamora;49002 Abezames;;Total;De 45 a 49 años;2023;4
49 Zamora;49002 Abezames;;Total;De 45 a 49 años;2022;5
49 Zamora;49002 Abezames;;Total;De 45 a 49 años;2021;3
49 Zamora;49002 Abezames;;Total;De 50 a 54 años;2024;5
49 Zamora;49002 Abezames;;Total;De 50 a 54 años;2023;7
49 Zamora;49002 Abezames;;Total;De 50 a 54 años;2022;4
49 Zamora;49002 Abezames;;Total;De 50 a 54 años;2021;4
49 Zamora;49002 Abezames;;Total;De 55 a 59 años;2024;5
49 Zamora;49002 Abezames;;Total;De 55 a 59 años;2023;2
49 Zamora;49002 Abezames;;Total;De 55 a 59 años;2022;1
49 Zamora;49002 Abezames;;Total;De 55 a 59 años;2021;1
49 Zamora;49002 Abezames;;Total;De 60 a 64 años;2024;2
49 Zamora;49002 Abezames;;Total;De 60 a 64 años;2023;6
49 Zamora;49002 Abezames;;Total;De 60 a 64 años;2022;7
49 Zamora;49002 Abezames;;Total;De 60 a 64 años;2021;5
49 Zamora;49002 Abezames;;Total;De 65 a 69 años;2024;9
49 Zamora;49002 Abezames;;Total;De 65 a 69 años;2023;5
49 Zamora;49002 Abezames;;Total;De 65 a 69 años;2022;4
49 Zamora;49002 Abezames;;Total;De 65 a 69 años;2021;5
49 Zamora;49002 Abezames;;Total;De 70 a 74 años;2024;3
49 Zamora;49002 Abezames;;Total;De 70 a 74 años;2023;3
49 Zamora;49002 Abezames;;Total;De 70 a 74 años;2022;2
49 Zamora;49002 Abezames;;Total;De 70 a 74 años;2021;3
49 Zamora;49002 Abezames;;Total;De 75 a 79 años;2024;6
49 Zamora;49002 Abezames;;Total;De 75 a 79 años;2023;6
49 Zamora;49002 Abezames;;Total;De 75 a 79 años;2022;6
49 Zamora;49002 Abezames;;Total;De 75 a 79 años;2021;4
49 Zamora;49002 Abezames;;Total;De 80 a 84 años;2024;1
49 Zamora;49002 Abezames;;Total;De 80 a 84 años;2023;2
49 Zamora;49002 Abezames;;Total;De 80 a 84 años;2022;2
49 Zamora;49002 Abezames;;Total;De 80 a 84 años;2021;4
49 Zamora;49002 Abezames;;Total;De 85 a 89 años;2024;3
49 Zamora;49002 Abezames;;Total;De 85 a 89 años;2023;3
49 Zamora;49002 Abezames;;Total;De 85 a 89 años;2022;4
49 Zamora;49002 Abezames;;Total;De 85 a 89 años;2021;5
49 Zamora;49002 Abezames;;Total;De 90 a 94 años;2024;3
49 Zamora;49002 Abezames;;Total;De 90 a 94 años;2023;4
49 Zamora;49002 Abezames;;Total;De 90 a 94 años;2022;3
49 Zamora;49002 Abezames;;Total;De 90 a 94 años;2021;4
49 Zamora;49002 Abezames;;Total;De 95 a 99 años;2024;1
49 Zamora;49002 Abezames;;Total;De 95 a 99 años;2023;1
49 Zamora;49002 Abezames;;Total;De 95 a 99 años;2022;3
49 Zamora;49002 Abezames;;Total;De 95 a 99 años;2021;2
49 Zamora;49002 Abezames;;Total;100 y más años;2024;0
49 Zamora;49002 Abezames;;Total;100 y más años;2023;0
49 Zamora;49002 Abezames;;Total;100 y más años;2022;0
49 Zamora;49002 Abezames;;Total;100 y más años;2021;0
49 Zamora;49002 Abezames;;Hombres;Todas las edades;2024;34
49 Zamora;49002 Abezames;;Hombres;Todas las edades;2023;36
49 Zamora;49002 Abezames;;Hombres;Todas las edades;2022;34
49 Zamora;49002 Abezames;;Hombres;Todas las edades;2021;30
49 Zamora;49002 Abezames;;Hombres;De 0 a 4 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 0 a 4 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 0 a 4 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 0 a 4 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 5 a 9 años;2024;0
49 Zamora;49002 Abezames;;Hombres;De 5 a 9 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 5 a 9 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 5 a 9 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 10 a 14 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 10 a 14 años;2023;0
49 Zamora;49002 Abezames;;Hombres;De 10 a 14 años;2022;0
49 Zamora;49002 Abezames;;Hombres;De 10 a 14 años;2021;0
49 Zamora;49002 Abezames;;Hombres;De 15 a 19 años;2024;0
49 Zamora;49002 Abezames;;Hombres;De 15 a 19 años;2023;0
49 Zamora;49002 Abezames;;Hombres;De 15 a 19 años;2022;0
49 Zamora;49002 Abezames;;Hombres;De 15 a 19 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 20 a 24 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 20 a 24 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 20 a 24 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 20 a 24 años;2021;0
49 Zamora;49002 Abezames;;Hombres;De 25 a 29 años;2024;2
49 Zamora;49002 Abezames;;Hombres;De 25 a 29 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 25 a 29 años;2022;2
49 Zamora;49002 Abezames;;Hombres;De 25 a 29 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 30 a 34 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 30 a 34 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 30 a 34 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 30 a 34 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 35 a 39 años;2024;3
49 Zamora;49002 Abezames;;Hombres;De 35 a 39 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 35 a 39 años;2022;3
49 Zamora;49002 Abezames;;Hombres;De 35 a 39 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 40 a 44 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 40 a 44 años;2023;3
49 Zamora;49002 Abezames;;Hombres;De 40 a 44 años;2022;3
49 Zamora;49002 Abezames;;Hombres;De 40 a 44 años;2021;2
49 Zamora;49002 Abezames;;Hombres;De 45 a 49 años;2024;2
49 Zamora;49002 Abezames;;Hombres;De 45 a 49 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 45 a 49 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 45 a 49 años;2021;0
49 Zamora;49002 Abezames;;Hombres;De 50 a 54 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 50 a 54 años;2023;3
49 Zamora;49002 Abezames;;Hombres;De 50 a 54 años;2022;3
49 Zamora;49002 Abezames;;Hombres;De 50 a 54 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 55 a 59 años;2024;5
49 Zamora;49002 Abezames;;Hombres;De 55 a 59 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 55 a 59 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 55 a 59 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 60 a 64 años;2024;2
49 Zamora;49002 Abezames;;Hombres;De 60 a 64 años;2023;4
49 Zamora;49002 Abezames;;Hombres;De 60 a 64 años;2022;5
49 Zamora;49002 Abezames;;Hombres;De 60 a 64 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 65 a 69 años;2024;4
49 Zamora;49002 Abezames;;Hombres;De 65 a 69 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 65 a 69 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 65 a 69 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 70 a 74 años;2024;2
49 Zamora;49002 Abezames;;Hombres;De 70 a 74 años;2023;2
49 Zamora;49002 Abezames;;Hombres;De 70 a 74 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 70 a 74 años;2021;0
49 Zamora;49002 Abezames;;Hombres;De 75 a 79 años;2024;3
49 Zamora;49002 Abezames;;Hombres;De 75 a 79 años;2023;3
49 Zamora;49002 Abezames;;Hombres;De 75 a 79 años;2022;3
49 Zamora;49002 Abezames;;Hombres;De 75 a 79 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 80 a 84 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 80 a 84 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 80 a 84 años;2022;1
49 Zamora;49002 Abezames;;Hombres;De 80 a 84 años;2021;1
49 Zamora;49002 Abezames;;Hombres;De 85 a 89 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 85 a 89 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 85 a 89 años;2022;2
49 Zamora;49002 Abezames;;Hombres;De 85 a 89 años;2021;2
49 Zamora;49002 Abezames;;Hombres;De 90 a 94 años;2024;2
49 Zamora;49002 Abezames;;Hombres;De 90 a 94 años;2023;3
49 Zamora;49002 Abezames;;Hombres;De 90 a 94 años;2022;2
49 Zamora;49002 Abezames;;Hombres;De 90 a 94 años;2021;3
49 Zamora;49002 Abezames;;Hombres;De 95 a 99 años;2024;1
49 Zamora;49002 Abezames;;Hombres;De 95 a 99 años;2023;1
49 Zamora;49002 Abezames;;Hombres;De 95 a 99 años;2022;2
49 Zamora;49002 Abezames;;Hombres;De 95 a 99 años;2021;1
